bedrooms,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
2,True,1,4,20293011,47.67718810804244,14167381,-122.34846629485472,1,125,0,Entire home/apt,0.0
1,False,2,4,30984089,47.61725369382718,14804999,-122.32692588440875,1,149,0,Entire home/apt,0.0
1,False,3,4,3001712,47.61491293985362,2898401,-122.3411530366059,1,175,22,Entire home/apt,4.5
1,False,4,4,50487726,47.536962132771826,9797000,-122.2743174356086,1,105,35,Entire home/apt,5.0
2,False,5,4,3725877,47.54917166658114,12604124,-122.38211015061938,1,102,3,Entire home/apt,4.0
1,False,6,4,23269326,47.61403540795494,14749688,-122.35062195107894,1,150,1,Entire home/apt,0.0
1,True,7,4,74349576,47.59693841638812,13237572,-122.32357248002685,1,170,5,Entire home/apt,5.0
2,False,8,4,26736911,47.60725052860155,7500976,-122.30819463896859,1,125,17,Entire home/apt,5.0
2,True,9,4,167031,47.610689791127726,14875780,-122.34451973680441,1,229,0,Entire home/apt,0.0
1,True,10,4,51770966,47.6196967545068,10089466,-122.32560140716433,1,140,15,Entire home/apt,5.0
1,False,11,4,31669424,47.686169731685396,6474341,-122.37724756911916,1,179,24,Entire home/apt,5.0
1,False,12,4,22180992,47.66346694856833,14449563,-122.34618301031556,1,130,7,Entire home/apt,5.0
1,False,13,4,25249644,47.612689255727354,8209623,-122.35090414656008,1,170,47,Entire home/apt,5.0
1,False,14,4,3139639,47.61348311198294,631445,-122.34843211138308,1,165,57,Entire home/apt,5.0
1,True,15,4,110120,47.56645050902971,13865641,-122.27312901635811,1,148,2,Entire home/apt,0.0
1,False,16,4,66111007,47.6737783965275,12272813,-122.3309279753649,1,179,28,Entire home/apt,5.0
2,False,17,4,4962900,47.6136863182789,931154,-122.33666771214759,1,143,32,Entire home/apt,5.0
0,False,18,4,74049603,47.56768963771332,13209735,-122.40934612359716,1,249,20,Entire home/apt,5.0
1,False,1,4,551915,47.61704184896212,14787292,-122.32791447359075,2,160,1,Entire home/apt,0.0
1,True,2,4,50133022,47.574989233644295,9710851,-122.2910869222613,2,135,10,Entire home/apt,5.0
1,False,3,4,25138851,47.673357775952795,8536441,-122.32732533007767,2,85,24,Entire home/apt,5.0
1,False,4,4,14659774,47.67816524047632,13032264,-122.35891180202309,2,96,5,Entire home/apt,5.0
1,True,5,4,70227750,47.62782698102199,12853295,-122.35795315013934,2,140,5,Entire home/apt,5.0
1,True,6,4,54302966,47.6154110699514,14000161,-122.34549774766577,2,159,11,Entire home/apt,4.0
1,False,7,4,20575462,47.62330891532389,11123947,-122.35893187372183,2,85,3,Entire home/apt,4.5
1,False,8,4,3650951,47.620297306831155,1716901,-122.32529437681043,2,124,31,Entire home/apt,5.0
1,True,9,4,90057584,47.59918335438047,14550677,-122.33083937891347,2,250,5,Entire home/apt,4.5
1,False,10,4,956883,47.636289038357184,241032,-122.37102519997765,2,95,268,Entire home/apt,4.5
1,False,11,4,74305,47.613453153652365,2489339,-122.34751787491493,2,115,20,Entire home/apt,4.5
2,False,12,4,672972,47.59222705829098,138666,-122.29505762038683,2,200,46,Entire home/apt,5.0
2,False,13,4,6047879,47.54154472189448,10635696,-122.35884384516636,2,95,33,Entire home/apt,5.0
2,False,14,4,60543758,47.61194832891824,11497199,-122.30148577986637,2,150,8,Entire home/apt,5.0
2,False,15,4,15336830,47.645814204473,13787046,-122.33298198432416,2,350,8,Entire home/apt,5.0
3,False,16,4,63327334,47.57486153655205,13186648,-122.39730630068546,2,145,6,Entire home/apt,5.0
1,True,17,4,60556469,47.55716849814899,11498160,-122.38277040990185,2,94,37,Entire home/apt,5.0
