beds,can_instant_book,guests,host_id,latitude,listing_id,longitude,rate,reviews_count,room_type,star_rating
2,False,4,43889052,32.84620749156168,11757739,-96.8307413509564,140,11,Entire home/apt,5.0
2,False,4,17664964,32.807320815203404,12202740,-96.79492098988757,135,1,Entire home/apt,0.0
2,False,4,30104774,32.939839840242605,7093950,-96.81260838769415,100,1,Entire home/apt,0.0
1,True,4,52662215,32.79361974698173,10245783,-96.80952680456947,140,14,Entire home/apt,5.0
2,False,4,54202783,32.78752953263336,11335295,-96.79141080947514,168,3,Entire home/apt,3.5
1,True,4,45383246,32.79140883100809,8683847,-96.80965765088133,115,39,Entire home/apt,4.5
5,True,4,72395162,32.8196467832594,13065443,-96.7949622992698,500,4,Entire home/apt,5.0
2,False,4,71731898,32.81921018657281,13436858,-96.8057043378361,175,0,Entire home/apt,0.0
1,False,4,53488574,32.807788679999824,11843979,-96.77511807479432,85,17,Entire home/apt,4.5
5,False,4,23876777,32.69464761412712,13282543,-96.86048153432914,115,0,Entire home/apt,0.0
2,False,4,54202783,32.789246159945954,11360070,-96.79153029093818,220,1,Entire home/apt,0.0
3,False,4,17574419,32.84547653313454,6901295,-96.768113601578,110,4,Entire home/apt,5.0
2,False,4,49299636,32.80024878938031,9514519,-96.80438997367955,295,1,Entire home/apt,0.0
2,True,4,9974078,32.85149564686844,1925733,-96.69101866755055,128,60,Entire home/apt,5.0
3,False,4,6761488,32.85993565807573,13330527,-96.68689928179187,179,0,Entire home/apt,0.0
2,False,4,25400238,32.751732213351836,13378522,-96.82956238573489,115,1,Entire home/apt,0.0
2,False,4,3159640,32.812730813267116,635565,-96.79309553635505,180,10,Entire home/apt,5.0
1,False,4,4487353,32.81716625005167,6884393,-96.80683361584914,164,4,Entire home/apt,5.0
8,True,4,38030624,32.751179405214934,12862712,-96.82966404455313,500,1,Entire home/apt,0.0
3,False,4,9557710,32.77771393365395,1832427,-96.7940841100573,320,30,Entire home/apt,5.0
3,True,4,45472809,32.81596058987953,8652146,-96.80781419172891,299,8,Entire home/apt,5.0
2,False,4,17003800,32.76789283669254,5524056,-96.79401990409016,185,24,Entire home/apt,5.0
2,False,4,34509409,32.78927526141993,8529009,-96.79097512704041,219,9,Entire home/apt,5.0
2,False,4,17664964,32.807320815203404,12202740,-96.79492098988757,135,1,Entire home/apt,0.0
4,True,4,625337,32.76928668090364,11208894,-96.78954462699275,145,9,Entire home/apt,5.0
2,False,4,27692479,32.844477093920844,10729476,-96.78884037121017,159,4,Entire home/apt,5.0
3,False,4,47145037,33.00738386456987,9032042,-96.85530153127026,85,15,Entire home/apt,4.5
