beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
2,True,18,4,28786281,36.11548655059867,5558245,-115.16280415359292,3,76,3,Entire home/apt,5.0
2,True,1,4,3526596,36.12032325583759,8002736,-115.13353706225634,4,79,43,Entire home/apt,5.0
2,False,2,4,43126999,36.171285335766875,8171689,-115.13859996668985,4,144,29,Entire home/apt,4.5
4,False,3,4,22543282,36.096547567120965,13449239,-115.11880731123902,4,100,2,Entire home/apt,0.0
5,True,4,4,2504743,36.116606964940864,13045728,-115.14808526312476,4,172,1,Entire home/apt,0.0
1,False,5,4,6084958,36.113570028595696,13173894,-115.19679027304083,4,99,5,Entire home/apt,5.0
2,False,6,4,47431740,36.11384452132621,11916791,-115.19595728023816,4,69,23,Entire home/apt,5.0
4,False,7,4,69411264,36.16744085973426,12759660,-115.22326736757566,4,185,16,Entire home/apt,5.0
3,False,8,4,16744867,36.12648633003286,12814013,-115.13305026885078,4,140,4,Entire home/apt,5.0
2,False,9,4,15164155,36.27490082368547,13547380,-115.33094641714261,4,60,1,Entire home/apt,0.0
3,False,10,4,42150085,36.11936138468757,7985916,-115.12505083097116,4,100,55,Entire home/apt,5.0
2,True,11,4,20294,36.10781686636691,10231706,-115.1668378313158,4,186,41,Entire home/apt,5.0
3,True,12,4,76662095,36.13788356181269,13436568,-115.15625829746324,4,275,3,Entire home/apt,4.5
7,False,13,4,45917790,36.150923481507036,9923946,-115.24816064549108,4,460,15,Entire home/apt,5.0
1,True,14,4,51970468,36.12874617176143,10126967,-115.17215770195271,4,149,28,Entire home/apt,5.0
2,False,15,4,32979636,36.02175809811641,13226963,-115.16773163772291,4,89,11,Entire home/apt,5.0
3,False,16,4,4501673,36.13809029927396,5444083,-115.04692786002465,4,90,44,Entire home/apt,5.0
2,False,17,4,14252818,36.18411008268433,12042831,-115.26677703795698,4,99,4,Entire home/apt,5.0
3,True,18,4,15626190,36.161734960555656,8012505,-115.17831317275864,4,165,34,Entire home/apt,5.0
1,True,1,4,18881478,36.10710694150607,10864059,-115.16629434239161,5,89,25,Entire home/apt,5.0
2,True,2,4,18273973,36.1147588879317,10053094,-115.19741348236006,5,99,20,Entire home/apt,5.0
16,False,3,4,1188267,36.118712375402495,3892234,-115.11451033279268,5,198,47,Entire home/apt,4.5
1,False,4,4,56903630,36.123016967212,10968649,-115.14779062089657,5,95,17,Entire home/apt,4.0
4,False,5,4,25541572,36.1090470585156,7700333,-115.17597652289888,5,200,5,Entire home/apt,5.0
2,False,6,4,9605283,36.18211607762345,1837261,-115.2676637304623,5,80,108,Entire home/apt,4.5
2,True,7,4,50051128,36.11607050058957,13684399,-115.2060134490372,5,100,1,Entire home/apt,0.0
2,False,8,4,58654875,36.12479948730713,11860272,-115.14694775508053,5,30,17,Entire home/apt,4.0
4,False,9,4,56419800,36.10681563308678,11653761,-115.17085605347832,5,350,4,Entire home/apt,5.0
7,False,10,4,30219919,36.15452212889102,6957353,-115.13663770051397,5,180,37,Entire home/apt,5.0
2,True,11,4,38054477,36.113328688527865,7583986,-115.20010757361281,5,129,45,Entire home/apt,5.0
2,True,12,4,18273973,36.11590985107163,13194175,-115.19560547526646,5,179,11,Entire home/apt,5.0
6,True,13,4,1188267,36.109479983587455,4360050,-115.17569300374215,5,118,110,Entire home/apt,5.0
3,True,14,4,25541572,36.10983192338308,7700198,-115.17400822731268,5,200,26,Entire home/apt,5.0
2,True,15,4,18273973,36.11527601988862,6390296,-115.19934799122497,5,169,41,Entire home/apt,5.0
3,False,16,4,1188267,36.11011282979813,2723250,-115.17279165454431,5,168,96,Entire home/apt,5.0
2,True,17,4,18273973,36.11612164806312,10052068,-115.19441467297473,5,119,30,Entire home/apt,5.0
4,True,18,4,18273973,36.11616938373538,10055343,-115.19676699913224,5,995,13,Entire home/apt,5.0
2,False,1,4,32005034,36.1097006919133,12053399,-115.22561447510263,6,75,5,Entire home/apt,5.0
2,True,2,4,18273973,36.114735183724804,6402285,-115.19950571413956,6,99,42,Entire home/apt,5.0
4,True,3,4,20858328,36.168757268674355,7984146,-115.232120756118,6,120,28,Entire home/apt,4.5
3,True,4,4,60852347,36.037007110569114,12342998,-115.17312534822818,6,175,7,Entire home/apt,4.5
2,True,5,4,20244977,36.11462494937005,9373669,-115.19580235579743,6,99,23,Entire home/apt,5.0
15,True,6,4,43891518,36.15084550915018,13210210,-115.22093075867613,6,1500,0,Entire home/apt,0.0
2,False,7,4,56111748,36.164974978352184,13064043,-115.27849139201426,6,134,6,Entire home/apt,5.0
2,True,8,4,12358169,36.11793555093896,2734269,-115.1357721472368,6,83,143,Entire home/apt,4.5
2,True,9,4,3526596,36.12032325583759,8002736,-115.13353706225634,6,79,43,Entire home/apt,5.0
2,True,10,4,76780275,36.115201096732434,13447535,-115.19547633683332,6,69,3,Entire home/apt,5.0
2,True,11,4,12358169,36.11955158524576,4918037,-115.1303764640575,6,80,94,Entire home/apt,4.5
6,True,12,4,35261543,36.136185864784494,9275897,-115.13625403859534,6,199,16,Entire home/apt,5.0
2,True,13,4,57299062,36.07938231482114,11228668,-115.09045417347662,6,65,18,Entire home/apt,5.0
4,False,14,4,22543282,36.096547567120965,13449239,-115.11880731123902,6,100,2,Entire home/apt,0.0
3,False,15,4,22511123,36.10631578252439,13842505,-115.17426594407328,6,199,0,Entire home/apt,0.0
11,True,16,4,31539970,36.086495920987474,6076307,-115.30554336832405,6,199,26,Entire home/apt,5.0
4,False,17,4,70426254,36.11248676493384,13151835,-115.18772600750209,6,99,2,Entire home/apt,0.0
2,True,18,4,5775724,36.11338802881658,6213514,-115.1998348776671,6,129,77,Entire home/apt,5.0
5,True,1,4,37170700,36.11127000198238,11992224,-115.27826301877705,7,88,17,Entire home/apt,5.0
2,False,2,4,32918882,36.11513013018691,12203249,-115.19547778410488,7,149,2,Entire home/apt,0.0
4,False,3,4,20518950,36.109682016253245,4235499,-115.17393518863373,7,119,37,Entire home/apt,4.5
3,False,4,4,2206045,35.97055390765785,13621329,-115.18209102270445,7,90,5,Entire home/apt,5.0
2,True,5,4,12358169,36.11858551601893,5736744,-115.12806892697274,7,80,112,Entire home/apt,4.5
1,False,6,4,11497842,36.12700930495764,13479150,-115.16644111317224,7,340,1,Entire home/apt,0.0
1,False,7,4,575684,36.11042338830582,853525,-115.17196034272291,7,289,86,Entire home/apt,4.5
5,False,8,4,21891065,36.120518683105644,12071434,-115.19363089577313,7,89,17,Entire home/apt,5.0
2,False,9,4,27491097,36.18005727113681,10590740,-115.25288772281644,7,59,8,Entire home/apt,4.5
2,True,10,4,34788180,36.1037053805976,6660425,-115.13367145401224,7,79,90,Entire home/apt,5.0
2,False,11,4,32979636,36.02175809811641,13226963,-115.16773163772291,7,89,11,Entire home/apt,5.0
9,False,12,4,3475926,36.14789937368172,6169707,-115.1961456504119,7,245,36,Entire home/apt,5.0
1,True,13,4,4322085,36.12750576533833,13318713,-115.17181175676352,7,140,1,Entire home/apt,0.0
4,False,14,4,20518950,36.110504268012534,4014326,-115.17347156918201,7,119,43,Entire home/apt,5.0
1,True,15,4,32788627,36.106639800123915,8469395,-115.16729087002562,7,105,2,Entire home/apt,0.0
3,True,16,4,27175975,36.0544141230531,7802992,-115.24154694163039,7,105,42,Entire home/apt,5.0
3,False,17,4,4501673,36.13809029927396,5444083,-115.04692786002465,7,90,44,Entire home/apt,5.0
1,True,18,4,51970468,36.12874617176143,10126967,-115.17215770195271,7,149,28,Entire home/apt,5.0
3,True,1,4,25541572,36.10983192338308,7700198,-115.17400822731268,8,200,26,Entire home/apt,5.0
4,True,2,4,18273973,36.11616938373538,10055343,-115.19676699913224,8,995,13,Entire home/apt,5.0
2,True,3,4,21090523,36.12719223615523,4066692,-115.09599249024889,8,85,53,Entire home/apt,4.5
2,False,4,4,1957,36.11265471648057,11892888,-115.19846564238783,8,79,19,Entire home/apt,5.0
2,True,5,4,24841789,36.10628726037533,4834182,-115.16720237414802,8,149,66,Entire home/apt,5.0
2,True,6,4,9461455,36.11552498320882,8226600,-115.19369943299745,8,139,62,Entire home/apt,5.0
4,False,7,4,2375037,36.16971354471666,12630880,-115.16959210916453,8,140,1,Entire home/apt,0.0
1,False,8,4,58654875,36.1235186490831,12123993,-115.15093069383823,8,50,18,Entire home/apt,4.5
2,True,9,4,12358169,36.11858551601893,5736744,-115.12806892697274,8,80,112,Entire home/apt,4.5
2,True,10,4,20244977,36.11462494937005,9373669,-115.19580235579743,8,99,23,Entire home/apt,5.0
1,True,11,4,25603907,36.10516663614463,10196501,-114.93195904609786,8,79,27,Entire home/apt,4.5
3,False,12,4,7624230,36.18018408471124,1456840,-115.28042539896349,8,119,95,Entire home/apt,5.0
1,True,13,4,48171296,36.10849908003734,9770646,-115.16745625186762,8,178,36,Entire home/apt,4.5
1,True,14,4,50321640,36.11544137151922,12854502,-115.194542603706,8,99,6,Entire home/apt,5.0
4,True,15,4,32877529,36.014452290471624,12456778,-115.16879550940877,8,119,6,Entire home/apt,5.0
2,True,16,4,80062011,36.09002608969357,13711057,-115.10364791022874,8,69,2,Entire home/apt,0.0
2,False,17,4,72552640,36.14746077022016,13080392,-115.30022403111825,8,110,0,Entire home/apt,0.0
10,True,18,4,22097630,36.12247937542001,12657463,-115.2894566307149,8,325,9,Entire home/apt,5.0
4,False,1,4,70426254,36.11248676493384,13151835,-115.18772600750209,9,99,2,Entire home/apt,0.0
3,False,2,4,49206925,36.11370093783857,9493892,-115.19165630797885,9,139,13,Entire home/apt,5.0
3,True,3,4,29763945,36.17620791391231,9842462,-115.23604679980812,9,79,28,Entire home/apt,5.0
7,True,4,4,11584475,36.135367187330395,8009935,-115.22224511742829,9,399,16,Entire home/apt,4.5
2,True,5,4,38128046,36.11998029215192,8484536,-115.1349698979807,9,75,47,Entire home/apt,4.5
3,False,6,4,67797919,36.04791125312065,13066812,-115.07980696385296,9,300,6,Entire home/apt,4.5
2,True,7,4,50321640,36.11422284607831,9757830,-115.19477734549538,9,69,34,Entire home/apt,5.0
2,True,8,4,30730635,36.107728378828895,5917553,-115.16830562738174,9,109,91,Entire home/apt,5.0
