beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
2,False,6,4,14131842,37.745899455332584,4480958,-122.41418513681683,9,240,59,Entire home/apt,5.0
2,False,7,4,30803768,37.76666090056825,5932682,-122.42249764923886,9,210,54,Entire home/apt,5.0
2,False,8,4,1525192,37.7626741714481,295240,-122.43919495998337,9,250,46,Entire home/apt,5.0
2,False,9,4,1588855,37.7995421626789,308885,-122.4067873761932,9,250,81,Entire home/apt,4.5
1,False,10,4,1110789,37.75739517562197,10910086,-122.44520982704503,9,150,6,Entire home/apt,5.0
2,False,11,4,43139695,37.7687002724689,11070395,-122.43040088861656,9,280,7,Entire home/apt,4.5
2,False,12,4,9740001,37.75995083087217,1961036,-122.42173032652467,9,275,50,Entire home/apt,5.0
2,True,13,4,3345843,37.77795353087855,666192,-122.4481722637092,9,180,37,Entire home/apt,4.5
5,True,14,4,1023546,37.744458920842575,207980,-122.43775665670209,9,295,166,Entire home/apt,5.0
2,False,15,4,1248132,37.741738929681155,238204,-122.50434675643139,9,175,108,Entire home/apt,4.5
1,False,16,4,11775397,37.75280016788491,2305401,-122.41837158109477,9,220,94,Entire home/apt,5.0
2,False,17,4,4467464,37.76260390272548,9910056,-122.39499684720842,9,190,35,Entire home/apt,4.5
2,False,18,4,7270890,37.73908081323667,4068598,-122.38356907797605,9,210,3,Entire home/apt,4.5
2,False,1,4,8961836,37.754905397422945,13478765,-122.40002409133422,10,148,0,Entire home/apt,0.0
3,False,2,4,6068306,37.775198493494806,1104912,-122.50138723194824,10,169,23,Entire home/apt,5.0
4,False,3,4,5326196,37.77442687883473,12917134,-122.48039594887561,10,279,1,Entire home/apt,0.0
2,False,4,4,52558265,37.78550975276941,10227655,-122.47474637471798,10,250,17,Entire home/apt,5.0
2,False,5,4,61143588,37.77217330120766,13130008,-122.39247198037206,10,350,2,Entire home/apt,0.0
4,False,6,4,29823961,37.7421707795424,6262273,-122.42276532203672,10,300,0,Entire home/apt,0.0
2,False,7,4,56267627,37.801531772761045,10862065,-122.40617796171756,10,277,23,Entire home/apt,5.0
2,True,8,4,45697565,37.77084505858908,8705073,-122.43030180786336,10,175,8,Entire home/apt,4.0
4,False,9,4,1835212,37.751795457342375,6559335,-122.40835217548148,10,250,0,Entire home/apt,0.0
3,True,10,4,53365104,37.78799238607483,10368027,-122.41483796167405,10,225,11,Entire home/apt,5.0
2,False,11,4,37068215,37.78458732105989,7069881,-122.48276379035627,10,250,34,Entire home/apt,5.0
3,False,12,4,20286121,37.71452908275452,6587037,-122.452747981065,10,170,2,Entire home/apt,0.0
2,False,13,4,4587849,37.76468824120394,870532,-122.43424040399914,10,280,60,Entire home/apt,5.0
3,False,14,4,6390702,37.79850634879774,4191242,-122.40551372286491,10,250,81,Entire home/apt,4.5
2,False,15,4,3399839,37.74992986268061,1543266,-122.40655202724689,10,190,138,Entire home/apt,5.0
3,True,16,4,12965916,37.769482042445155,10700645,-122.44650960034555,10,420,15,Entire home/apt,5.0
3,False,17,4,39190942,37.72257375747027,7483031,-122.43297154658424,10,168,55,Entire home/apt,5.0
1,False,18,4,78655467,37.77589064430904,13601400,-122.41205168760109,10,174,0,Entire home/apt,0.0
2,True,1,4,692824,37.73996942006282,6923940,-122.41643525800835,11,190,14,Entire home/apt,4.5
2,False,2,4,55198843,37.80602015527501,13224465,-122.42084020950092,11,225,1,Entire home/apt,0.0
3,False,3,4,26681458,37.783162450153526,13800346,-122.38997612016483,11,400,0,Entire home/apt,0.0
3,False,4,4,11107496,37.759670326525196,10070039,-122.41478646501461,11,325,6,Entire home/apt,5.0
3,True,5,4,23719876,37.783589909448374,9775864,-122.47571894577636,11,195,15,Entire home/apt,4.5
2,False,6,4,6346492,37.788457690662504,8084285,-122.4106210637242,11,190,3,Entire home/apt,5.0
2,True,7,4,31363058,37.76875399539922,6063800,-122.43364550736571,11,375,11,Entire home/apt,5.0
5,True,8,4,16570156,37.75429074503487,3277849,-122.49051769998277,11,179,59,Entire home/apt,5.0
2,False,9,4,8037793,37.729250842364614,2139562,-122.4589565941566,11,195,52,Entire home/apt,4.5
2,False,10,4,4467464,37.76260390272548,9910056,-122.39499684720842,11,190,35,Entire home/apt,4.5
3,False,11,4,662116,37.79930802868313,1145668,-122.4100997918438,11,140,70,Entire home/apt,4.5
2,False,12,4,67928,37.76720585344604,664206,-122.43227465299499,11,299,6,Entire home/apt,5.0
3,False,13,4,5909809,37.77300842525902,1074231,-122.4492829594541,11,215,70,Entire home/apt,4.5
3,True,14,4,43257724,37.72935063275759,8202603,-122.42760695355467,11,320,61,Entire home/apt,5.0
2,True,15,4,71163588,37.762222420276174,12952172,-122.40783753739443,11,225,2,Entire home/apt,0.0
3,True,16,4,6165979,37.7399008661694,10840593,-122.41746104469495,11,185,17,Entire home/apt,4.5
2,True,17,4,54673052,37.79197316082905,10596363,-122.41141574627841,11,290,28,Entire home/apt,4.5
2,True,18,4,30979016,37.77465863262607,5967901,-122.42704571527487,11,225,41,Entire home/apt,5.0
3,True,1,4,45767721,37.78201826055174,8719998,-122.46340200347053,12,149,24,Entire home/apt,4.0
2,True,2,4,66637148,37.79101527476824,12972437,-122.41224480098991,12,325,1,Entire home/apt,0.0
3,True,3,4,43257724,37.72935063275759,8202603,-122.42760695355467,12,320,61,Entire home/apt,5.0
3,False,4,4,26681458,37.783162450153526,13800346,-122.38997612016483,12,400,0,Entire home/apt,0.0
3,False,5,4,93238,37.750853665952526,4013746,-122.47896134638863,12,145,95,Entire home/apt,5.0
3,False,6,4,640797,37.755873031353076,6107359,-122.40905707897586,12,319,75,Entire home/apt,5.0
1,True,7,4,13349777,37.76155302215526,6078336,-122.4852549823435,12,199,26,Entire home/apt,4.5
