beds,can_instant_book,guests,host_id,latitude,listing_id,longitude,rate,reviews_count,room_type,star_rating
1,True,4,78655467,37.77589064430904,13601400,-122.41205168760109,174,0,Entire home/apt,0.0
2,False,4,3964836,37.760666235125164,9471413,-122.42463740385907,250,1,Entire home/apt,0.0
1,False,4,9176247,37.716503138392966,11398231,-122.46694157971092,150,16,Entire home/apt,4.5
8,True,4,25333084,37.77743272481536,10877919,-122.48312109957342,599,23,Entire home/apt,5.0
1,False,4,9407483,37.7722108783202,13452472,-122.39366525964078,115,0,Entire home/apt,0.0
3,True,4,25805964,37.75389791114477,5347124,-122.39960365712683,250,18,Entire home/apt,5.0
2,True,4,38788552,37.734997602033076,11722263,-122.44921286057725,165,4,Entire home/apt,5.0
1,False,4,13387617,37.760242293462355,12137766,-122.4404053823691,185,15,Entire home/apt,4.5
3,False,4,30111455,37.79797829111564,5804060,-122.43022639360369,255,27,Entire home/apt,4.5
3,False,4,230916,37.715554486730134,8210662,-122.39940123099353,227,44,Entire home/apt,5.0
2,True,4,7615343,37.739330174530295,1412609,-122.47163820132664,200,144,Entire home/apt,5.0
3,False,4,946616,37.78448987541317,234394,-122.46188101322068,245,24,Entire home/apt,5.0
3,True,4,20850212,37.79781375189043,6107258,-122.42501872883473,169,9,Entire home/apt,4.5
