beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
4,False,9,4,33417342,30.284696794860654,13203517,-97.74662140850415,3,130,4,Entire home/apt,5.0
2,True,10,4,28212715,30.26416154027472,5438705,-97.74135106930548,3,199,77,Entire home/apt,5.0
3,True,11,4,17561294,30.265512497458424,9261455,-97.74124619781819,3,145,48,Entire home/apt,4.5
2,False,12,4,59183246,30.258942715457355,13356610,-97.74761523716035,3,150,2,Entire home/apt,0.0
7,False,13,4,4641823,30.282757344198814,5279482,-97.7487647678362,3,200,14,Entire home/apt,4.0
3,False,14,4,1827958,30.258900326692334,1822588,-97.72660819648553,3,250,81,Entire home/apt,5.0
2,False,15,4,406286,30.289151842915935,12324779,-97.77179018160467,3,65,20,Entire home/apt,5.0
2,False,16,4,4150951,30.23735341681838,1717328,-97.75857547379428,3,165,61,Entire home/apt,5.0
2,True,17,4,422239,30.25619788663861,755676,-97.72457198811699,3,129,116,Entire home/apt,4.5
1,False,18,4,37891014,30.239034309559802,9737869,-97.763026585124,3,139,7,Entire home/apt,4.5
3,False,1,4,80406,30.240202448195245,2092733,-97.74188913361061,4,199,49,Entire home/apt,5.0
3,False,2,4,43225734,30.265578754675587,8194938,-97.74145169982933,4,230,67,Entire home/apt,5.0
2,False,3,4,19259181,30.25592877905134,10355625,-97.74595293979156,4,112,32,Entire home/apt,4.5
2,False,4,4,3600437,30.33496454876549,716119,-97.6511486273387,4,149,101,Entire home/apt,5.0
4,False,5,4,4597887,30.207105383890536,3373305,-97.78594967805961,4,218,160,Entire home/apt,5.0
3,False,6,4,27784340,30.25472062492969,10336181,-97.72030898736125,4,149,23,Entire home/apt,5.0
2,False,7,4,44211423,30.275959087730502,8390607,-97.76328650490889,4,235,17,Entire home/apt,4.5
3,True,8,4,28627278,30.3077136754186,7730776,-97.91921638987559,4,251,26,Entire home/apt,5.0
2,True,9,4,69562374,30.24351203475017,12782796,-97.7472020229726,4,115,3,Entire home/apt,5.0
2,False,10,4,1808807,30.25520389939593,357529,-97.76862036143612,4,175,62,Entire home/apt,5.0
3,True,11,4,41401279,30.37883655786103,7856390,-97.74109795844907,4,120,5,Entire home/apt,5.0
2,False,12,4,3715137,30.268321180934866,1875121,-97.73150999144926,4,179,140,Entire home/apt,5.0
2,False,13,4,183396,30.275606481765845,4663369,-97.75499560749581,4,130,45,Entire home/apt,5.0
2,True,14,4,32535697,30.273278021961573,11442375,-97.75706995428762,4,141,36,Entire home/apt,5.0
3,True,15,4,41856779,30.267998628280186,10850697,-97.74955993444794,4,145,18,Entire home/apt,4.5
2,False,16,4,11604906,30.267369709585125,13098185,-97.73021406282369,4,139,3,Entire home/apt,5.0
2,False,17,4,53504668,30.239987771262385,10657070,-97.7404101326275,4,189,20,Entire home/apt,5.0
4,False,18,4,3531593,30.30172312080326,5631646,-97.73804447460557,4,225,40,Entire home/apt,5.0
4,False,1,4,42412174,30.315571628887223,8032556,-97.74477207696835,5,258,28,Entire home/apt,5.0
2,True,2,4,1798491,30.276297087754575,4555867,-97.67833652920963,5,150,191,Entire home/apt,4.5
2,True,3,4,62195669,30.288992302122086,11701403,-97.75132703072116,5,60,14,Entire home/apt,4.5
2,False,4,4,4380766,30.256421317233745,838496,-97.75277314646388,5,200,63,Entire home/apt,5.0
2,True,5,4,1126275,30.276741726429744,8267598,-97.72854700563431,5,148,41,Entire home/apt,4.5
2,False,6,4,74318403,30.412811173102824,13585864,-97.9380253923428,5,150,3,Entire home/apt,5.0
2,False,7,4,72966951,30.30502087434125,13117051,-97.92756465662168,5,110,6,Entire home/apt,5.0
2,False,8,4,4437388,30.26608943443709,2041847,-97.74073269354392,5,230,41,Entire home/apt,4.5
3,True,9,4,44664003,30.246100831989104,12534356,-97.77225306370747,5,110,16,Entire home/apt,5.0
3,False,10,4,44487,30.24490798545938,12034873,-97.73979097002139,5,183,10,Entire home/apt,5.0
2,False,11,4,1921749,30.266818558185552,3445819,-97.74142199427929,5,200,147,Entire home/apt,5.0
4,False,12,4,15782486,30.267882958357227,3104715,-97.7408323189433,5,229,38,Entire home/apt,4.5
2,False,13,4,80406,30.245031458758508,21126,-97.74075434877606,5,199,22,Entire home/apt,5.0
4,False,14,4,19259181,30.272753131168486,3760974,-97.72729139645406,5,300,120,Entire home/apt,5.0
3,False,15,4,4641823,30.2645247727704,1892065,-97.73978176740502,5,172,38,Entire home/apt,4.0
2,False,16,4,183396,30.275774696911746,4759081,-97.75464879065507,5,130,49,Entire home/apt,5.0
2,True,17,4,44664003,30.24642304000244,8480556,-97.77122982891468,5,95,33,Entire home/apt,5.0
3,False,18,4,15782486,30.266640642799945,4191216,-97.74144551563506,5,229,35,Entire home/apt,4.5
6,False,1,4,15782486,30.24328506372108,4174762,-97.75272280977805,6,173,33,Entire home/apt,5.0
2,False,2,4,19929344,30.282299875220023,11066765,-97.75794265804478,6,170,23,Entire home/apt,5.0
3,False,3,4,25436163,30.284220805143605,13426620,-97.74999894830052,6,99,4,Entire home/apt,4.5
4,False,4,4,15782486,30.266990017004513,3549253,-97.74143666037928,6,229,34,Entire home/apt,4.5
2,False,5,4,13351828,30.237229449198228,5456290,-97.7480619654145,6,107,16,Entire home/apt,5.0
2,False,6,4,27524207,30.252359717599266,12472528,-97.87620745852902,6,124,5,Entire home/apt,5.0
2,False,7,4,12628034,30.309504402179222,5262010,-97.70173615962653,6,265,40,Entire home/apt,5.0
4,True,8,4,1794383,30.26021229468602,11144738,-97.72830587103466,6,200,21,Entire home/apt,5.0
2,False,9,4,177441,30.281507146279925,76497,-97.76936175616538,6,205,93,Entire home/apt,5.0
2,False,10,4,3566686,30.220270861384492,8438090,-97.7698702722047,6,125,18,Entire home/apt,5.0
1,False,11,4,1733143,30.272134136094778,576243,-97.72568098892668,6,113,221,Entire home/apt,5.0
2,False,12,4,16254839,30.256580035117786,3504013,-97.77490881808691,6,189,66,Entire home/apt,5.0
1,True,13,4,56140116,30.250581997251725,10839673,-97.75323557742568,6,75,12,Entire home/apt,5.0
3,False,14,4,5053699,30.238706108949565,5415285,-97.73581809811634,6,269,6,Entire home/apt,4.5
3,False,15,4,53434261,30.309856042289425,11700307,-97.70081978888764,6,175,18,Entire home/apt,5.0
3,True,16,4,56895,30.32888034337084,2077867,-97.73635298511319,6,125,56,Entire home/apt,5.0
4,False,17,4,3608356,30.236005633324606,702825,-97.76212756693668,6,275,67,Entire home/apt,5.0
3,True,18,4,7164229,30.26707220612533,1419863,-97.72013700257673,6,231,115,Entire home/apt,5.0
2,False,1,4,39525997,30.239507934378125,8170048,-97.75874557641231,7,99,41,Entire home/apt,5.0
1,False,2,4,23393057,30.26238032214638,11211179,-97.77606012499018,7,176,18,Entire home/apt,5.0
1,False,3,4,1735494,30.25185066521402,342039,-97.73104469702398,7,160,155,Entire home/apt,5.0
3,False,4,4,3915931,30.26030817790088,7824911,-97.73114511792336,7,250,52,Entire home/apt,5.0
4,False,5,4,43733602,30.384173798178637,8294392,-97.91270043432773,7,139,3,Entire home/apt,5.0
2,True,6,4,422239,30.25619788663861,755676,-97.72457198811699,7,129,116,Entire home/apt,4.5
3,False,7,4,11349,30.264363783436306,296286,-97.72853340932961,7,170,247,Entire home/apt,4.5
6,False,8,4,5742304,30.283620633853037,13468074,-97.70124390597752,7,275,2,Entire home/apt,0.0
3,False,9,4,274880,30.24253006558167,4156129,-97.73178513897325,7,125,25,Entire home/apt,5.0
2,False,10,4,29255,30.266771201159123,7916009,-97.73030090491088,7,195,6,Entire home/apt,4.5
2,False,11,4,8069949,30.273091300690314,11903839,-97.75566430296875,7,125,14,Entire home/apt,4.5
2,False,12,4,76860946,30.399127636665128,13453495,-97.72185596289043,7,110,3,Entire home/apt,5.0
2,False,13,4,18020730,30.426725191053563,11759512,-97.67593388718153,7,174,8,Entire home/apt,4.5
3,False,14,4,56230260,30.395698880521174,13115533,-97.91872225443664,7,350,4,Entire home/apt,5.0
3,False,15,4,5440877,30.236397697446325,4025723,-97.77843641218836,7,104,32,Entire home/apt,5.0
2,False,16,4,33325907,30.255133056816618,6391710,-97.72617735056099,7,170,60,Entire home/apt,5.0
4,False,17,4,69060716,30.229880852951197,12704668,-97.77207507666618,7,250,9,Entire home/apt,5.0
3,True,18,4,2207307,30.300061246607516,701392,-97.74065931321016,7,228,54,Entire home/apt,5.0
2,False,1,4,5761073,30.26440917361796,1046422,-97.74917422692812,8,205,40,Entire home/apt,5.0
1,False,2,4,3978290,30.267855100923295,5221781,-97.74986542739117,8,115,1,Entire home/apt,0.0
2,False,3,4,14977685,30.27002306566513,12750338,-97.7535334606312,8,251,3,Entire home/apt,5.0
2,True,4,4,15522934,30.225941848012507,10451710,-97.92948391421281,8,127,40,Entire home/apt,5.0
2,False,5,4,18253226,30.238055935315877,6833658,-97.74412108620466,8,140,25,Entire home/apt,5.0
3,False,6,4,5197589,30.29492183564017,8116239,-97.71412392242961,8,127,63,Entire home/apt,5.0
1,True,7,4,75070710,30.35827902766102,13297419,-97.79664904087089,8,120,4,Entire home/apt,5.0
2,False,8,4,7593559,30.240757909500076,12224361,-97.7391292386951,8,79,2,Entire home/apt,0.0
3,False,9,4,23566680,30.245100545516095,4545175,-97.75674087854442,8,381,39,Entire home/apt,5.0
3,False,10,4,27842555,30.265473110822285,5371233,-97.74081694519151,8,354,12,Entire home/apt,5.0
3,False,11,4,61413784,30.26480733638737,11618517,-97.7445717288774,8,1250,0,Entire home/apt,0.0
1,False,12,4,51443408,30.26700755640174,10017987,-97.74997112636238,8,235,25,Entire home/apt,5.0
3,False,13,4,29106280,30.362489951823207,8636455,-97.73298608669909,8,300,5,Entire home/apt,5.0
3,True,14,4,9328324,30.320191790446586,4198303,-97.68427168934373,8,79,82,Entire home/apt,5.0
3,False,15,4,4435121,30.25103941283485,1725964,-97.7270442976429,8,230,35,Entire home/apt,5.0
3,False,16,4,5440877,30.236397697446325,4025723,-97.77843641218836,8,104,32,Entire home/apt,5.0
4,True,17,4,16047277,30.273829785940205,3988298,-97.75630164718305,8,119,108,Entire home/apt,4.5
4,False,18,4,1488733,30.231587312210742,983530,-97.78313865735846,8,125,52,Entire home/apt,4.5
6,False,1,4,3820555,30.26240158906922,2174970,-97.7324092928069,9,600,55,Entire home/apt,5.0
4,True,2,4,1794383,30.26021229468602,11144738,-97.72830587103466,9,200,21,Entire home/apt,5.0
2,False,3,4,579290,30.260146677374326,7576657,-97.76915321452456,9,200,4,Entire home/apt,4.5
2,False,4,4,7622095,30.208198064290745,8507552,-97.78836403179197,9,100,1,Entire home/apt,0.0
9,True,5,4,12310801,30.31962074992021,7787495,-97.75477176694582,9,550,20,Entire home/apt,5.0
1,True,6,4,60407760,30.23179529407561,11478693,-97.73475624888324,9,89,25,Entire home/apt,4.5
2,False,7,4,4150951,30.23757557771162,1221070,-97.75916183758943,9,105,80,Entire home/apt,5.0
3,True,8,4,16047277,30.23753247704525,5526127,-97.74731657837552,9,109,65,Entire home/apt,4.5
2,False,9,4,46671205,30.242838168775574,8925058,-97.7753899781538,9,109,21,Entire home/apt,5.0
2,False,10,4,24863724,30.26417126762095,11510301,-97.74417569447813,9,349,2,Entire home/apt,0.0
2,False,11,4,5838877,30.273720412520806,2384045,-97.72315111696234,9,210,70,Entire home/apt,5.0
2,False,12,4,3600437,30.33496454876549,716119,-97.6511486273387,9,149,101,Entire home/apt,5.0
3,False,13,4,27842555,30.265473110822285,5371233,-97.74081694519151,9,354,12,Entire home/apt,5.0
2,True,14,4,10351015,30.25875066505014,3842678,-97.73425440639978,9,79,57,Entire home/apt,4.0
3,True,15,4,17088289,30.24962236550144,3386939,-97.72215442979558,9,149,20,Entire home/apt,5.0
3,True,16,4,18153980,30.229387068059534,8703781,-97.7939533195574,9,99,29,Entire home/apt,4.5
4,False,17,4,19382723,30.264765053382828,3779054,-97.71663974816553,9,265,7,Entire home/apt,5.0
2,False,18,4,3709876,30.25650899618003,10279260,-97.7530434935123,9,170,9,Entire home/apt,5.0
2,False,1,4,58992650,30.15913046611805,11290665,-97.77824604305457,10,149,6,Entire home/apt,5.0
1,True,2,4,326078,30.25473761926058,4914582,-97.74734225845975,10,169,10,Entire home/apt,5.0
1,False,3,4,26790184,30.319957061596806,13686737,-97.73069394294717,10,90,0,Entire home/apt,0.0
2,False,4,4,61413784,30.263260779604767,11604920,-97.74436270853555,10,750,0,Entire home/apt,0.0
2,False,5,4,3787962,30.28457062343547,733965,-97.71332530201333,10,125,50,Entire home/apt,5.0
4,True,6,4,25366426,30.245023686670233,10753414,-97.7515139208409,10,125,49,Entire home/apt,5.0
2,False,7,4,19703171,30.321460804583804,13259299,-97.67344334638524,10,125,2,Entire home/apt,0.0
2,True,8,4,27792989,30.241742221194468,10519321,-97.73074313472765,10,90,9,Entire home/apt,4.0
2,True,9,4,4018268,30.28065194164612,1935282,-97.71072036520322,10,165,113,Entire home/apt,5.0
5,False,10,4,15782486,30.2666875666022,7825977,-97.74208620811193,10,344,9,Entire home/apt,5.0
2,False,11,4,4150951,30.23757557771162,1221070,-97.75916183758943,10,105,80,Entire home/apt,5.0
2,True,12,4,10351015,30.25875066505014,3842678,-97.73425440639978,10,79,57,Entire home/apt,4.0
3,False,13,4,26022847,30.281731975364796,13512625,-97.67565963703346,10,90,1,Entire home/apt,0.0
3,True,14,4,1126275,30.276612649305417,8267387,-97.73461311554327,10,160,26,Entire home/apt,4.5
2,False,15,4,4437388,30.264876029930623,10032927,-97.74101781775965,10,240,9,Entire home/apt,4.5
1,False,16,4,16759205,30.26399540191511,13145829,-97.74574697871255,10,200,0,Entire home/apt,0.0
2,False,17,4,9122785,30.25970548225906,13218664,-97.737347910182,10,195,1,Entire home/apt,0.0
2,False,18,4,44961571,30.266056498468227,8540409,-97.74242647965487,10,190,72,Entire home/apt,5.0
2,False,1,4,44961571,30.266056498468227,8540409,-97.74242647965487,11,190,72,Entire home/apt,5.0
2,False,2,4,1770424,30.27870938090527,2500385,-97.72287573518436,11,129,145,Entire home/apt,5.0
3,False,3,4,1165406,30.261138317518515,5103926,-97.73003557057848,11,200,40,Entire home/apt,5.0
3,True,4,4,1414067,30.25864891635871,2404206,-97.7326373091024,11,245,69,Entire home/apt,5.0
4,False,5,4,15782486,30.26727026149524,3549443,-97.74208344689323,11,401,22,Entire home/apt,4.5
2,False,6,4,62015655,30.26500792095823,11677901,-97.74085173915681,11,450,1,Entire home/apt,0.0
2,True,7,4,28304366,30.33333282663358,5457288,-97.7367752108877,11,160,49,Entire home/apt,5.0
4,False,8,4,4150951,30.23607067728003,1233103,-97.75919900472155,11,195,68,Entire home/apt,5.0
7,True,9,4,60687947,30.278391408889515,11514631,-97.68912975965499,11,399,16,Entire home/apt,5.0
2,False,10,4,21412692,30.26133913173143,5619018,-97.77149930433232,11,129,102,Entire home/apt,4.5
2,False,11,4,14887857,30.41203868222004,12773700,-97.71316624606021,11,115,1,Entire home/apt,0.0
6,False,12,4,3820555,30.26240158906922,2174970,-97.7324092928069,11,600,55,Entire home/apt,5.0
2,True,13,4,58894036,30.26364893715521,12129834,-97.73260867184283,11,350,7,Entire home/apt,5.0
1,False,14,4,213651,30.254560009107678,104099,-97.77551036186114,11,125,80,Entire home/apt,5.0
3,False,15,4,19259181,30.253203561350308,9570374,-97.74842772661053,11,92,35,Entire home/apt,4.5
2,True,16,4,58894036,30.263925079130882,11341038,-97.73319027811944,11,300,4,Entire home/apt,5.0
2,False,17,4,11710972,30.258567137093802,11554213,-97.73043356258873,11,250,3,Entire home/apt,4.5
1,False,18,4,336916,30.31170901880081,68130,-97.72455294222065,11,139,215,Entire home/apt,5.0
4,False,1,4,1488733,30.238364354323267,1673168,-97.7623846359713,12,240,33,Entire home/apt,5.0
4,False,2,4,15782486,30.26834399326173,5277499,-97.7413780712528,12,286,19,Entire home/apt,5.0
2,False,3,4,2145939,30.273308205814992,12538954,-97.75477245741821,12,179,0,Entire home/apt,0.0
2,False,4,4,8428581,30.248294359161108,1704436,-97.74655741233293,12,165,34,Entire home/apt,5.0
2,True,5,4,5196648,30.236703111359567,2396602,-97.76038203328605,12,250,45,Entire home/apt,5.0
3,False,6,4,3915931,30.26030817790088,7824911,-97.73114511792336,12,250,52,Entire home/apt,5.0
2,False,7,4,37187748,30.24909724797842,13705888,-97.76902655445426,12,159,2,Entire home/apt,0.0
1,True,8,4,60407760,30.23179529407561,11478693,-97.73475624888324,12,89,25,Entire home/apt,4.5
3,False,9,4,5284197,30.31655604304817,11146647,-97.74672041667097,12,170,11,Entire home/apt,5.0
2,True,10,4,54511139,30.27410236856466,13223109,-97.75497572104817,12,99,1,Entire home/apt,0.0
6,False,11,4,1752493,30.2483768798224,345536,-97.76173696252951,12,285,68,Entire home/apt,5.0
2,False,12,4,8069949,30.273091300690314,11903839,-97.75566430296875,12,125,14,Entire home/apt,4.5
3,False,13,4,3670905,30.266407550177224,723842,-97.73981662776352,12,1000,1,Entire home/apt,0.0
1,False,14,4,56369579,30.2732030108658,10880031,-97.74799820260229,12,185,17,Entire home/apt,4.5
3,True,15,4,16047277,30.23753247704525,5526127,-97.74731657837552,12,109,65,Entire home/apt,4.5
2,False,16,4,2934425,30.27346935935675,10069202,-97.75512902272256,12,115,16,Entire home/apt,5.0
2,False,17,4,1735142,30.285961849350503,342023,-97.76179301780941,12,110,6,Entire home/apt,5.0
2,False,18,4,12949572,30.24959741947631,10988557,-97.78238953568025,12,99,14,Entire home/apt,5.0
1,False,1,4,336916,30.31170901880081,68130,-97.72455294222065,13,139,215,Entire home/apt,5.0
3,True,2,4,2207307,30.300061246607516,701392,-97.74065931321016,13,228,54,Entire home/apt,5.0
3,True,3,4,12755129,30.26710589893365,3853145,-97.72117109812908,13,150,61,Entire home/apt,5.0
1,False,4,4,26790184,30.319957061596806,13686737,-97.73069394294717,13,90,0,Entire home/apt,0.0
2,True,5,4,44268331,30.288880218346126,8402953,-97.72504738522147,13,109,5,Entire home/apt,5.0
3,False,6,4,1274243,30.3832370848118,6868943,-97.74623733599175,13,584,33,Entire home/apt,5.0
3,False,7,4,13008087,30.273494032217044,3914437,-97.68806767433307,13,99,20,Entire home/apt,4.5
4,False,8,4,19259181,30.272753131168486,3760974,-97.72729139645406,13,300,120,Entire home/apt,5.0
6,True,9,4,4899051,30.26460113526161,912847,-97.74005699592654,13,699,32,Entire home/apt,5.0
3,False,10,4,19259181,30.253203561350308,9570374,-97.74842772661053,13,92,35,Entire home/apt,4.5
2,False,11,4,45847241,30.253413954214984,8738970,-97.75592906366882,13,199,1,Entire home/apt,0.0
2,False,12,4,1376031,30.24811139093126,702294,-97.7392705027016,13,295,11,Entire home/apt,5.0
3,True,13,4,23875599,30.233790042489886,11554590,-97.78003610082308,13,129,22,Entire home/apt,5.0
2,False,14,4,11772564,30.30123909242119,2304959,-97.71854168425718,13,135,66,Entire home/apt,5.0
3,False,15,4,56983132,30.251462616065126,10984471,-97.71719011702537,13,68,3,Entire home/apt,4.5
6,False,16,4,1752493,30.2483768798224,345536,-97.76173696252951,13,285,68,Entire home/apt,5.0
2,False,17,4,34175989,30.282064468631823,11591753,-97.74555843397575,13,130,11,Entire home/apt,5.0
2,True,18,4,47563026,30.26870878250388,10411625,-97.75420161845494,13,350,21,Entire home/apt,5.0
3,True,1,4,17088289,30.25133268147192,10644981,-97.72327421079424,14,129,20,Entire home/apt,5.0
3,True,2,4,57645242,30.220921449386466,11099663,-97.78256681084274,14,90,18,Entire home/apt,5.0
3,False,3,4,2511927,30.274284539141163,509833,-97.75715670669868,14,224,31,Entire home/apt,5.0
2,False,4,4,1654178,30.26778231698989,323733,-97.74562785704083,14,199,154,Entire home/apt,5.0
2,False,5,4,4014293,30.277039840371273,7918922,-97.71820689116474,14,75,19,Entire home/apt,5.0
2,True,6,4,21412692,30.254023230421744,4511259,-97.76599592094006,14,119,118,Entire home/apt,4.5
2,False,7,4,9122785,30.258732572419547,13235265,-97.73878925654681,14,195,2,Entire home/apt,0.0
3,False,8,4,13898735,30.376383153856988,2716088,-97.74105919598387,14,150,14,Entire home/apt,5.0
2,False,9,4,4740860,30.24909830000156,5266966,-97.73570059180439,14,275,31,Entire home/apt,5.0
1,False,10,4,23393057,30.26238032214638,11211179,-97.77606012499018,14,176,18,Entire home/apt,5.0
1,True,11,4,7976770,30.246600019913906,587572,-97.76628339444244,14,195,62,Entire home/apt,5.0
2,True,12,4,15522934,30.225941848012507,10451710,-97.92948391421281,14,127,40,Entire home/apt,5.0
7,True,13,4,23875599,30.232439688751114,7351170,-97.77998492861562,14,299,46,Entire home/apt,5.0
6,False,14,4,1163788,30.27961281121647,905360,-97.71591242246838,14,268,69,Entire home/apt,5.0
2,False,15,4,80406,30.240244389641983,4285742,-97.74102042965077,14,199,17,Entire home/apt,5.0
3,True,16,4,12586048,30.300475479185433,2461357,-97.69081840497994,14,111,27,Entire home/apt,5.0
3,True,17,4,17088289,30.24962236550144,3386939,-97.72215442979558,14,149,20,Entire home/apt,5.0
2,True,18,4,5181843,30.243661779764405,954116,-97.738486801483,14,165,131,Entire home/apt,5.0
3,False,1,4,15782486,30.268483012630945,5258176,-97.74288832870056,15,193,14,Entire home/apt,4.5
2,True,2,4,23633582,30.37805610477963,11436439,-97.95136308281685,15,160,11,Entire home/apt,5.0
2,False,3,4,6357973,30.262003164810356,1160212,-97.77478787992935,15,210,0,Entire home/apt,0.0
2,False,4,4,4641823,30.26589225336905,1895753,-97.74089353516258,15,172,41,Entire home/apt,4.5
3,True,5,4,2927288,30.24273551157536,1881597,-97.75059175636795,15,234,101,Entire home/apt,5.0
2,True,6,4,9373334,30.27297560134589,11098003,-97.76141970651868,15,575,1,Entire home/apt,0.0
4,False,7,4,4437388,30.26609433996828,1013523,-97.74281853855516,15,250,75,Entire home/apt,4.5
1,False,8,4,4641823,30.266637834567472,3440546,-97.74282755245336,15,250,20,Entire home/apt,4.5
4,True,9,4,1752493,30.24781552897501,354263,-97.76294167115135,15,195,156,Entire home/apt,5.0
3,True,10,4,27966531,30.30548210407576,9562804,-97.67286848933219,15,150,34,Entire home/apt,5.0
2,True,11,4,5319009,30.282225939141806,9627933,-97.77441399315845,15,129,17,Entire home/apt,4.5
2,False,12,4,9017657,30.322533532818362,1709120,-97.72112383798257,15,90,58,Entire home/apt,5.0
3,True,13,4,37672355,30.250895936316557,8148123,-97.77625773340839,15,160,30,Entire home/apt,5.0
4,False,14,4,1250939,30.247990416713456,8235178,-97.77849240617041,15,288,9,Entire home/apt,5.0
4,False,15,4,28082332,30.18928377797735,5417341,-97.86904024930553,15,250,13,Entire home/apt,5.0
4,False,16,4,19382723,30.264765053382828,3779054,-97.71663974816553,15,265,7,Entire home/apt,5.0
2,True,17,4,4509783,30.266305351861057,1712042,-97.72107220228813,15,145,62,Entire home/apt,5.0
1,False,18,4,26502184,30.259056075197297,5126932,-97.73420608234905,15,150,66,Entire home/apt,5.0
5,True,1,4,59619121,30.288969460452968,11374309,-97.75229589698822,16,149,23,Entire home/apt,5.0
3,False,2,4,9872958,30.24554306010905,6234498,-97.74790754973972,16,225,13,Entire home/apt,5.0
2,False,3,4,5843845,30.283777199716063,7909952,-97.76059159767517,16,119,24,Entire home/apt,5.0
