availability,date,listing_id,rate
False,2016-05-29,9145856,115.0
False,2016-05-30,9145856,109.0
False,2016-05-31,9145856,109.0
False,2016-06-01,9145856,119.0
False,2016-06-02,9145856,119.0
False,2016-06-03,9145856,129.0
True,2016-06-04,9145856,105.0
True,2016-06-05,9145856,103.0
False,2016-06-06,9145856,101.0
False,2016-06-07,9145856,103.0
False,2016-06-08,9145856,103.0
True,2016-06-09,9145856,113.0
False,2016-06-10,9145856,114.0
False,2016-06-11,9145856,114.0
True,2016-06-12,9145856,108.0
True,2016-06-13,9145856,103.0
True,2016-06-14,9145856,103.0
True,2016-06-15,9145856,104.0
False,2016-06-16,9145856,119.0
False,2016-06-17,9145856,119.0
False,2016-06-18,9145856,119.0
False,2016-06-19,9145856,119.0
True,2016-06-20,9145856,103.0
True,2016-06-21,9145856,103.0
True,2016-06-22,9145856,103.0
True,2016-06-23,9145856,112.0
False,2016-06-24,9145856,114.0
False,2016-06-25,9145856,114.0
True,2016-06-26,9145856,108.0
True,2016-06-27,9145856,103.0
True,2016-06-28,9145856,103.0
True,2016-06-29,9145856,103.0
True,2016-06-30,9145856,99.0
True,2016-07-01,9145856,115.0
False,2016-07-02,9145856,115.0
False,2016-07-03,9145856,108.0
True,2016-07-04,9145856,103.0
True,2016-07-05,9145856,89.0
False,2016-07-06,9145856,129.0
False,2016-07-07,9145856,129.0
False,2016-07-08,9145856,129.0
False,2016-07-09,9145856,129.0
False,2016-07-10,9145856,89.0
False,2016-07-11,9145856,102.0
False,2016-07-12,9145856,102.0
False,2016-07-13,9145856,104.0
False,2016-07-14,9145856,89.0
False,2016-07-15,9145856,115.0
False,2016-07-16,9145856,115.0
True,2016-07-17,9145856,69.0
True,2016-07-18,9145856,69.0
False,2016-07-19,9145856,105.0
False,2016-07-20,9145856,105.0
False,2016-07-21,9145856,89.0
False,2016-07-22,9145856,115.0
False,2016-07-23,9145856,115.0
True,2016-07-24,9145856,69.0
True,2016-07-25,9145856,69.0
True,2016-07-26,9145856,69.0
True,2016-07-27,9145856,69.0
True,2016-07-28,9145856,79.0
False,2016-07-29,9145856,115.0
False,2016-07-30,9145856,115.0
False,2016-07-31,9145856,110.0
True,2016-08-01,9145856,89.0
True,2016-08-02,9145856,89.0
True,2016-08-03,9145856,89.0
True,2016-08-04,9145856,92.0
False,2016-08-05,9145856,103.0
False,2016-08-06,9145856,109.0
False,2016-08-07,9145856,94.0
False,2016-08-08,9145856,89.0
False,2016-08-09,9145856,89.0
False,2016-08-10,9145856,89.0
True,2016-08-11,9145856,89.0
True,2016-08-12,9145856,89.0
True,2016-08-13,9145856,89.0
True,2016-08-14,9145856,89.0
True,2016-08-15,9145856,89.0
True,2016-08-16,9145856,89.0
True,2016-08-17,9145856,89.0
True,2016-08-18,9145856,89.0
True,2016-08-19,9145856,96.0
True,2016-08-20,9145856,96.0
True,2016-08-21,9145856,89.0
True,2016-08-22,9145856,89.0
True,2016-08-23,9145856,89.0
True,2016-08-24,9145856,89.0
True,2016-08-25,9145856,89.0
True,2016-08-26,9145856,97.0
True,2016-08-27,9145856,97.0
True,2016-08-28,9145856,89.0
True,2016-08-29,9145856,89.0
True,2016-08-30,9145856,89.0
True,2016-08-31,9145856,89.0
True,2016-09-01,9145856,89.0
True,2016-09-02,9145856,97.0
True,2016-09-03,9145856,97.0
False,2016-05-29,9606145,139.0
True,2016-05-30,9606145,139.0
False,2016-05-31,9606145,139.0
False,2016-06-01,9606145,139.0
True,2016-06-02,9606145,139.0
False,2016-06-03,9606145,139.0
