beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
2,False,1,4,80406,30.240244389641983,4285742,-97.74102042965077,37,199,17,Entire home/apt,5.0
3,False,2,4,6893843,30.29143982821122,1266401,-97.76933301029281,37,147,97,Entire home/apt,5.0
2,False,3,4,48775192,30.29209703767685,9405852,-97.69983511103486,37,149,12,Entire home/apt,5.0
2,False,4,4,62191315,30.231935884763754,11700916,-97.7316894748793,37,200,0,Entire home/apt,0.0
1,False,5,4,16136569,30.263455497896324,3439350,-97.74592648158985,37,230,71,Entire home/apt,5.0
4,True,6,4,12619856,30.26023506853649,5438680,-97.71319761184061,37,175,41,Entire home/apt,5.0
2,False,7,4,1488733,30.249892600208504,1525103,-97.77806824015997,37,140,30,Entire home/apt,5.0
2,False,8,4,13304058,30.168178822078705,3129625,-97.97267379652354,37,150,69,Entire home/apt,5.0
2,False,9,4,24863724,30.26417126762095,11510301,-97.74417569447813,37,349,2,Entire home/apt,0.0
2,True,10,4,58894036,30.264212925123964,11340543,-97.73184040178772,37,300,11,Entire home/apt,5.0
2,False,11,4,6386445,30.246432254752055,2200205,-97.751127195121,37,180,25,Entire home/apt,5.0
3,False,12,4,661078,30.224793660360145,508203,-97.72459998202808,37,200,100,Entire home/apt,5.0
2,False,13,4,14995117,30.237430039453002,12997571,-97.74161057815019,37,113,10,Entire home/apt,4.0
2,False,14,4,8014187,30.260198533345044,1499714,-97.73268559586583,37,114,118,Entire home/apt,5.0
4,False,15,4,31036623,30.24616810640565,6421267,-97.78535275124332,37,220,49,Entire home/apt,5.0
2,False,16,4,80105212,30.191837762393032,13714102,-97.84041226264587,37,90,0,Entire home/apt,0.0
6,True,17,4,408793,30.23344687579114,2028500,-97.73605285731574,37,130,115,Entire home/apt,4.5
2,False,18,4,8217400,30.265528139199027,1746300,-97.73238748832817,37,171,80,Entire home/apt,5.0
2,True,1,4,31269895,30.271847685931288,8424027,-97.7280528775767,38,150,5,Entire home/apt,4.0
2,False,2,4,80406,30.240244389641983,4285742,-97.74102042965077,38,199,17,Entire home/apt,5.0
3,False,3,4,6893843,30.29143982821122,1266401,-97.76933301029281,38,147,97,Entire home/apt,5.0
2,False,4,4,48775192,30.29209703767685,9405852,-97.69983511103486,38,149,12,Entire home/apt,5.0
2,False,5,4,62191315,30.231935884763754,11700916,-97.7316894748793,38,200,0,Entire home/apt,0.0
1,False,6,4,16136569,30.263455497896324,3439350,-97.74592648158985,38,230,71,Entire home/apt,5.0
4,True,7,4,12619856,30.26023506853649,5438680,-97.71319761184061,38,175,41,Entire home/apt,5.0
2,False,8,4,1488733,30.249892600208504,1525103,-97.77806824015997,38,140,30,Entire home/apt,5.0
2,False,9,4,13304058,30.168178822078705,3129625,-97.97267379652354,38,150,69,Entire home/apt,5.0
2,False,10,4,24863724,30.26417126762095,11510301,-97.74417569447813,38,349,2,Entire home/apt,0.0
2,True,11,4,58894036,30.264212925123964,11340543,-97.73184040178772,38,300,11,Entire home/apt,5.0
2,False,12,4,6386445,30.246432254752055,2200205,-97.751127195121,38,180,25,Entire home/apt,5.0
3,False,13,4,661078,30.224793660360145,508203,-97.72459998202808,38,200,100,Entire home/apt,5.0
2,False,14,4,14995117,30.237430039453002,12997571,-97.74161057815019,38,113,10,Entire home/apt,4.0
2,False,15,4,8014187,30.260198533345044,1499714,-97.73268559586583,38,114,118,Entire home/apt,5.0
4,False,16,4,31036623,30.24616810640565,6421267,-97.78535275124332,38,220,49,Entire home/apt,5.0
2,False,17,4,80105212,30.191837762393032,13714102,-97.84041226264587,38,90,0,Entire home/apt,0.0
6,True,18,4,408793,30.23344687579114,2028500,-97.73605285731574,38,130,115,Entire home/apt,4.5
1,False,1,4,9125722,30.26002094376827,3512799,-97.72667323710674,39,160,120,Entire home/apt,5.0
2,False,2,4,16534138,30.278534744286965,7339452,-97.69187934760784,39,99,17,Entire home/apt,5.0
3,True,3,4,167892,30.25720798148817,300574,-97.75563315849729,39,185,188,Entire home/apt,5.0
2,False,4,4,5761073,30.26440917361796,1046422,-97.74917422692812,39,205,40,Entire home/apt,5.0
2,False,5,4,3147504,30.282063924993977,632659,-97.7179507844192,39,165,85,Entire home/apt,5.0
3,True,6,4,377618,30.247728727280748,8609590,-97.76478428491092,39,145,38,Entire home/apt,5.0
5,False,7,4,1698318,30.312933590621327,333442,-97.76659455213002,39,450,36,Entire home/apt,4.5
2,False,8,4,1407108,30.253856488463526,276522,-97.77518490778914,39,145,169,Entire home/apt,5.0
2,False,9,4,4858083,30.264581644462247,8220727,-97.74073529066048,39,200,41,Entire home/apt,5.0
3,False,10,4,1488733,30.306321224543808,367356,-97.72199708092012,39,175,42,Entire home/apt,5.0
1,True,11,4,971049,30.254804064516144,10150174,-97.74524128365002,39,180,13,Entire home/apt,4.5
1,False,12,4,4641823,30.267025307113304,2934061,-97.74170503870569,39,250,30,Entire home/apt,4.5
2,False,13,4,492250,30.255154126441756,1844996,-97.7434921299217,39,135,40,Entire home/apt,4.5
2,False,14,4,9552544,30.26808219452544,2367949,-97.72013333871551,39,200,3,Entire home/apt,5.0
4,False,15,4,69060716,30.229880852951197,12704668,-97.77207507666618,39,250,9,Entire home/apt,5.0
4,False,16,4,1854873,30.26525670482824,367366,-97.68459748142017,39,135,23,Entire home/apt,5.0
