beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
3,True,18,4,28918797,37.75546338019834,7852469,-122.50809518508794,3,250,43,Entire home/apt,5.0
4,False,1,4,41281690,37.74340913480361,12343600,-122.4131749413244,4,225,4,Entire home/apt,4.5
3,True,2,4,1867997,37.77759183509758,7278586,-122.4335479316802,4,345,65,Entire home/apt,5.0
5,False,3,4,3424714,37.77520313491163,13118901,-122.39277154590664,4,358,5,Entire home/apt,4.5
2,False,4,4,2501567,37.71846884869995,2119773,-122.45181280070824,4,200,102,Entire home/apt,5.0
2,False,5,4,55198843,37.80602015527501,13224465,-122.42084020950092,4,225,1,Entire home/apt,0.0
2,False,6,4,24015653,37.803465916588934,4638432,-122.4056196019783,4,400,59,Entire home/apt,5.0
2,False,7,4,6782071,37.72670833132862,4069838,-122.43537615117144,4,175,174,Entire home/apt,5.0
3,False,8,4,5042039,37.799219086392725,2417760,-122.40440894872062,4,550,110,Entire home/apt,5.0
2,False,9,4,26374450,37.76390191134558,12173458,-122.42266660572524,4,222,4,Entire home/apt,4.5
2,False,10,4,54892114,37.791003478596835,10633441,-122.4085049290947,4,195,3,Entire home/apt,5.0
3,True,11,4,42509574,37.77218310072899,8084858,-122.41205744101987,4,500,8,Entire home/apt,4.0
2,False,12,4,8676376,37.727215892301516,12151600,-122.4195123348258,4,176,14,Entire home/apt,4.5
3,True,13,4,7301895,37.775496579112236,10468747,-122.41828734210371,4,1999,0,Entire home/apt,0.0
2,False,14,4,2488180,37.75991138550237,937842,-122.4106486486969,4,200,142,Entire home/apt,4.5
2,True,15,4,5721831,37.776559171748694,6261758,-122.42238712733223,4,165,59,Entire home/apt,4.5
2,False,16,4,713079,37.77797616979985,7956253,-122.43372263774575,4,175,6,Entire home/apt,4.5
4,False,17,4,11919839,37.76204574066321,7134576,-122.46934859419383,4,380,19,Entire home/apt,5.0
2,False,18,4,2345833,37.78752583248788,2166328,-122.4404658714918,4,225,16,Entire home/apt,4.5
3,False,1,4,3273603,37.77358049034084,1738415,-122.42806372501764,5,250,180,Entire home/apt,5.0
2,True,2,4,8097561,37.795763392781105,9605720,-122.40737678778746,5,349,24,Entire home/apt,4.5
2,False,3,4,8749573,37.78054107530683,9531201,-122.40462265739481,5,250,5,Entire home/apt,5.0
1,True,4,4,4925259,37.738849303105894,10943827,-122.43594128017625,5,164,31,Entire home/apt,5.0
3,False,5,4,7303214,37.7285684876501,1510363,-122.45214928203588,5,150,124,Entire home/apt,5.0
2,False,6,4,2641561,37.75347337119139,7309656,-122.41939566210621,5,295,11,Entire home/apt,4.5
2,False,7,4,5214776,37.74019341368586,11390565,-122.4136537927652,5,145,4,Entire home/apt,5.0
2,False,8,4,2501567,37.71846884869995,2119773,-122.45181280070824,5,200,102,Entire home/apt,5.0
3,False,9,4,946616,37.78448987541317,234394,-122.46188101322068,5,245,24,Entire home/apt,5.0
3,True,10,4,21612534,37.7627511369181,13101251,-122.42921351691668,5,265,7,Entire home/apt,5.0
3,False,11,4,69286495,37.79284716178772,12739738,-122.4105175629231,5,365,5,Entire home/apt,5.0
3,True,12,4,3860047,37.80627026553962,738547,-122.41919113250341,5,375,42,Entire home/apt,5.0
2,False,13,4,1190192,37.74248144385686,394575,-122.41068814734358,5,173,213,Entire home/apt,5.0
3,False,14,4,55983066,37.77794411001243,10812630,-122.47992527229822,5,198,37,Entire home/apt,5.0
2,True,15,4,65239845,37.780958364492044,12151345,-122.38928366314279,5,349,17,Entire home/apt,5.0
1,True,16,4,49466361,37.7996485079783,13670210,-122.4385586455578,5,310,1,Entire home/apt,0.0
2,True,17,4,37275502,37.80722537017327,7115664,-122.41620117454389,5,245,28,Entire home/apt,4.5
3,True,18,4,6954280,37.78454795220815,1687330,-122.47520430103457,5,190,33,Entire home/apt,5.0
2,True,1,4,252376,37.78775469122634,53934,-122.41634362452434,6,210,211,Entire home/apt,5.0
1,False,2,4,117610,37.753535899110204,1137038,-122.51314702319654,6,150,205,Entire home/apt,4.5
1,True,3,4,8473037,37.76383533006069,13446183,-122.49384759330586,6,115,0,Entire home/apt,0.0
1,False,4,4,13387617,37.760242293462355,12137766,-122.4404053823691,6,185,15,Entire home/apt,4.5
2,True,5,4,7615343,37.739330174530295,1412609,-122.47163820132664,6,200,145,Entire home/apt,5.0
3,True,6,4,25805964,37.75389791114477,5347124,-122.39960365712683,6,250,18,Entire home/apt,5.0
2,False,7,4,16933260,37.77390863810561,3481025,-122.47972097604487,6,204,109,Entire home/apt,4.5
3,True,8,4,43694884,37.7748507582754,9838575,-122.39172573472105,6,340,6,Entire home/apt,5.0
3,False,9,4,92085,37.864797153387144,4241290,-122.49470501433257,6,260,23,Entire home/apt,5.0
2,False,10,4,17074573,37.76010961159043,3384413,-122.41852620133582,6,327,22,Entire home/apt,5.0
4,True,11,4,8750133,37.802708480410416,13734841,-122.41471510422483,6,400,0,Entire home/apt,0.0
3,False,12,4,36473294,37.77863791131513,11418326,-122.46554718048421,6,225,0,Entire home/apt,0.0
2,False,13,4,2488180,37.75991138550237,937842,-122.4106486486969,6,200,142,Entire home/apt,4.5
2,False,14,4,965865,37.763558064493076,6713445,-122.4325687345401,6,275,50,Entire home/apt,4.5
4,False,15,4,1110789,37.78083641745867,275464,-122.44108589732295,6,135,50,Entire home/apt,5.0
3,True,16,4,64351162,37.75856910394091,12025717,-122.48877596457999,6,154,11,Entire home/apt,5.0
3,False,17,4,41190422,37.77615199382701,7823272,-122.50717312834112,6,145,31,Entire home/apt,5.0
1,False,18,4,2506276,37.75566095204132,631635,-122.43453821077964,6,271,207,Entire home/apt,5.0
4,False,1,4,32150094,37.76304186019297,9667459,-122.50722478942907,7,335,4,Entire home/apt,5.0
5,False,2,4,7479539,37.78267645429306,7650100,-122.48819260470778,7,299,27,Entire home/apt,4.5
2,False,3,4,3957235,37.76060946025367,4754285,-122.41964117931072,7,245,13,Entire home/apt,5.0
2,False,4,4,6001829,37.73906812920781,11845487,-122.47727320599903,7,160,5,Entire home/apt,5.0
2,False,5,4,12776533,37.72841392227518,2496086,-122.42313755957564,7,185,55,Entire home/apt,5.0
2,False,6,4,9958899,37.77842834188155,9970079,-122.39423656635903,7,600,15,Entire home/apt,5.0
2,True,7,4,30234442,37.770878338303405,10945139,-122.42341686285258,7,255,0,Entire home/apt,0.0
1,False,8,4,20078507,37.795243202889125,13173328,-122.39870966388871,7,175,0,Entire home/apt,0.0
