beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
8,False,14,4,48707928,29.77088494221067,9402817,-95.41308622514299,3,295,27,Entire home/apt,5.0
1,False,15,4,114992,29.742970644516813,5072026,-95.37724074184406,3,115,161,Entire home/apt,5.0
3,True,16,4,9926481,29.8064899151036,7743128,-95.35729425473757,3,119,22,Entire home/apt,5.0
1,False,17,4,14703060,29.751746106093698,9170112,-95.36802651518695,3,110,11,Entire home/apt,5.0
1,False,18,4,65974638,29.71565924887439,13164541,-95.38003824242168,3,200,5,Entire home/apt,5.0
3,True,1,4,72193320,29.601370226758572,13046540,-95.3816363018569,4,68,0,Entire home/apt,0.0
3,True,2,4,19272476,29.740571474352162,10271915,-95.37120296098679,4,195,34,Entire home/apt,5.0
3,False,3,4,53876479,29.764941910040736,13559901,-95.41118600032507,4,165,4,Entire home/apt,5.0
3,False,4,4,7140919,29.57266197791738,13748845,-95.68787932961547,4,129,0,Entire home/apt,0.0
3,True,5,4,19352015,29.75737042110737,11994217,-95.37925619659097,4,300,1,Entire home/apt,0.0
3,False,6,4,70405040,29.774335765488377,13657457,-95.4120161561895,4,200,0,Entire home/apt,0.0
1,False,7,4,31876274,29.753194421247496,12498752,-95.37614465342317,4,90,1,Entire home/apt,0.0
2,False,8,4,41378415,29.73709075409681,10744111,-95.46391532231647,4,120,6,Entire home/apt,5.0
2,False,9,4,56905650,29.743268969509508,13844774,-95.3500336754256,4,100,0,Entire home/apt,0.0
6,False,10,4,11048569,29.810199600131142,4324477,-95.1683785752144,4,250,61,Entire home/apt,5.0
2,False,11,4,45065393,29.697008321204713,12698932,-95.39137183286975,4,125,4,Entire home/apt,5.0
3,False,12,4,19250175,29.751640844197823,5857567,-95.39223568150133,4,178,61,Entire home/apt,5.0
1,False,13,4,37359782,29.75015019987956,12220483,-95.35471876490922,4,109,8,Entire home/apt,5.0
1,False,14,4,34939565,29.74760275371601,10969967,-95.38075721477553,4,95,5,Entire home/apt,4.5
4,False,15,4,71531480,29.733178757330798,12987054,-95.39891173632152,4,150,1,Entire home/apt,0.0
2,False,16,4,62765823,29.69822585145888,11786222,-95.41564004071817,4,40,1,Entire home/apt,0.0
3,False,17,4,141472,29.6922479484936,9190364,-95.43634140557812,4,127,9,Entire home/apt,4.0
3,True,18,4,1433068,29.79659567054634,7636733,-95.47869302852506,4,99,31,Entire home/apt,4.5
2,True,1,4,51661745,29.750390425696338,11337029,-95.40690888932117,5,180,8,Entire home/apt,4.5
2,True,2,4,34773668,29.745919257607127,6894919,-95.50333122612307,5,120,6,Entire home/apt,4.5
2,False,3,4,66265535,29.773570019421573,12367616,-95.39490424688923,5,150,3,Entire home/apt,4.5
3,False,4,4,45943322,29.748354808655165,8810985,-95.40552546021931,5,225,21,Entire home/apt,5.0
3,True,5,4,2295596,29.72271653923709,4867322,-95.3753493879379,5,185,47,Entire home/apt,5.0
2,False,6,4,40419652,29.753631123140202,12762354,-95.3907916463213,5,130,5,Entire home/apt,5.0
2,False,7,4,10212886,29.74854203954275,10982085,-95.46112299914103,5,119,12,Entire home/apt,5.0
2,False,8,4,29089150,29.698281884654875,12110682,-95.38938096244617,5,400,1,Entire home/apt,0.0
2,True,9,4,3403755,29.73213038865937,672941,-95.3771662603582,5,119,56,Entire home/apt,4.5
2,False,10,4,635680,29.932660927604545,12942218,-95.580846529164,5,120,2,Entire home/apt,0.0
1,False,11,4,6133892,29.70356418222423,13559315,-95.42284612755616,5,50,1,Entire home/apt,0.0
4,True,12,4,11939080,29.791603896710956,6561281,-95.47441081244695,5,295,28,Entire home/apt,5.0
2,False,13,4,62765823,29.69822585145888,11786222,-95.41564004071817,5,40,1,Entire home/apt,0.0
3,False,14,4,38075798,29.88507539846023,7272375,-95.5414672034174,5,145,35,Entire home/apt,5.0
3,False,15,4,625367,29.700111838304764,1814982,-95.40883134301635,5,100,17,Entire home/apt,4.5
5,False,16,4,3672127,29.792919877579685,1033590,-95.37916828702124,5,175,25,Entire home/apt,5.0
5,True,17,4,13775568,29.73826189570025,6016411,-95.3838382164515,5,117,23,Entire home/apt,5.0
2,True,18,4,10216006,29.696075663687424,12468802,-95.38573207007907,5,165,3,Entire home/apt,5.0
1,False,1,4,73688158,29.678768804608058,13203164,-95.39610964147936,6,84,2,Entire home/apt,0.0
3,False,2,4,73660203,30.005732921606985,13175517,-95.56303424434505,6,100,1,Entire home/apt,0.0
3,False,3,4,3799898,29.748138442700665,8992375,-95.39330010721334,6,165,21,Entire home/apt,5.0
2,True,4,4,51661745,29.750390425696338,11337029,-95.40690888932117,6,180,8,Entire home/apt,4.5
2,False,5,4,11301532,29.75371373540998,11190069,-95.3777969022109,6,115,14,Entire home/apt,4.5
3,True,6,4,2295596,29.72271653923709,4867322,-95.3753493879379,6,185,47,Entire home/apt,5.0
4,False,7,4,41455816,29.743559929320416,8035996,-95.59185091934293,6,179,19,Entire home/apt,4.5
3,False,8,4,34039857,29.652727112533906,9095357,-95.48468684851161,6,150,13,Entire home/apt,5.0
2,True,9,4,31287658,29.722393715128803,6028305,-95.54320541016033,6,157,29,Entire home/apt,4.5
3,False,10,4,70405040,29.774335765488377,13657457,-95.4120161561895,6,200,0,Entire home/apt,0.0
1,False,11,4,3818779,29.753552202789702,4617153,-95.37578340468626,6,149,30,Entire home/apt,5.0
3,True,12,4,63146581,29.666799063518035,11849247,-95.46930670969232,6,5000,0,Entire home/apt,0.0
8,False,13,4,48707928,29.77088494221067,9402817,-95.41308622514299,6,295,27,Entire home/apt,5.0
2,True,14,4,50532776,29.807703701537946,9808638,-95.42296475393454,6,150,6,Entire home/apt,5.0
6,False,15,4,37964646,29.782749450604395,8700230,-95.38274423411411,6,244,8,Entire home/apt,4.5
2,False,16,4,10212886,29.74854203954275,10982085,-95.46112299914103,6,119,12,Entire home/apt,5.0
4,False,17,4,6197475,29.765289810003114,11080936,-95.37526229295169,6,179,17,Entire home/apt,5.0
3,False,18,4,41335520,29.68267441001112,7844341,-95.42067789551169,6,219,13,Entire home/apt,5.0
4,False,1,4,41455816,29.743559929320416,8035996,-95.59185091934293,7,179,19,Entire home/apt,4.5
1,True,2,4,10216006,29.751918742769966,12490049,-95.4584485071742,7,135,0,Entire home/apt,0.0
3,False,3,4,41335520,29.68267441001112,7844341,-95.42067789551169,7,219,13,Entire home/apt,5.0
1,True,4,4,10216006,29.749105316050375,12744540,-95.37758893082508,7,135,1,Entire home/apt,0.0
3,False,5,4,11939080,29.724798255762394,12602200,-95.31974828262113,7,132,6,Entire home/apt,5.0
2,False,6,4,22924046,29.74466440467184,5250771,-95.4039690558919,7,129,64,Entire home/apt,5.0
2,False,7,4,58019436,29.75486699280211,11200315,-95.34528933238227,7,500,0,Entire home/apt,0.0
1,False,8,4,25466830,29.743075355661077,11769173,-95.46610483992704,7,105,1,Entire home/apt,0.0
3,False,9,4,64975837,29.722195253655038,12113975,-95.3717161784659,7,247,1,Entire home/apt,0.0
1,False,10,4,37359782,29.75015019987956,12220483,-95.35471876490922,7,109,8,Entire home/apt,5.0
1,False,11,4,21733507,29.74121674363887,4223309,-95.40350299332033,7,195,136,Entire home/apt,5.0
1,True,12,4,30447779,29.778770184128494,5970321,-95.61730402834064,7,106,36,Entire home/apt,4.5
6,True,13,4,63133513,29.723731233049648,12097450,-95.37377694764585,7,185,14,Entire home/apt,5.0
2,False,14,4,35468424,29.75085406032485,6774984,-95.37676240412286,7,70,40,Entire home/apt,4.5
3,False,15,4,58374914,29.677063405485736,11361001,-95.39548397269873,7,125,16,Entire home/apt,4.5
2,False,16,4,6541015,29.73843664718459,7695032,-95.3696983860579,7,200,19,Entire home/apt,5.0
2,False,17,4,60958018,29.73297911400428,11548310,-95.43201147769189,7,140,3,Entire home/apt,4.0
3,False,18,4,24620731,29.732976599735903,5210642,-95.38867431935861,7,149,48,Entire home/apt,5.0
3,False,1,4,24620731,29.732976599735903,5210642,-95.38867431935861,8,149,48,Entire home/apt,5.0
1,False,2,4,25466830,29.744432941538058,4941515,-95.46456707985367,8,105,7,Entire home/apt,5.0
3,False,3,4,46795926,29.6887943593482,8953399,-95.39450647544543,8,110,5,Entire home/apt,4.5
3,False,4,4,13775568,29.744366494777374,2691575,-95.38722728918162,8,109,22,Entire home/apt,5.0
3,True,5,4,51033933,29.72508489957757,9928046,-95.61727407064106,8,149,22,Entire home/apt,4.5
3,False,6,4,12679801,29.718804724278897,2501706,-95.37650810818701,8,120,57,Entire home/apt,5.0
5,True,7,4,64521093,29.68935606827864,12049242,-95.42051606472899,8,300,1,Entire home/apt,0.0
8,False,8,4,48707928,29.77088494221067,9402817,-95.41308622514299,8,295,27,Entire home/apt,5.0
4,True,9,4,33080605,29.774592138954702,8278399,-95.40274667877132,8,134,25,Entire home/apt,4.5
1,False,10,4,21602881,29.795298195912082,10697923,-95.39817573087143,8,114,15,Entire home/apt,5.0
2,False,11,4,77393520,29.697421992447268,13496583,-95.28423171904434,8,50,1,Entire home/apt,0.0
1,False,12,4,14703060,29.751746106093698,9170112,-95.36802651518695,8,110,11,Entire home/apt,5.0
3,True,13,4,19352015,29.75737042110737,11994217,-95.37925619659097,8,300,1,Entire home/apt,0.0
3,False,14,4,1865268,29.76737671815498,11440505,-95.40745303661504,8,195,12,Entire home/apt,5.0
3,False,15,4,12670370,29.755728736648784,13138374,-95.39616505038533,8,96,0,Entire home/apt,0.0
2,True,16,4,18637526,29.810081539300842,12730174,-95.37077910913523,8,44,10,Entire home/apt,5.0
2,False,17,4,55181827,29.767523292285265,10682348,-95.37405202053462,8,149,10,Entire home/apt,5.0
3,False,18,4,11290387,29.776888482889287,9543222,-95.39162235722283,8,99,7,Entire home/apt,5.0
2,True,1,4,53308378,29.768533848226102,11141925,-95.38152194395835,9,95,8,Entire home/apt,4.5
4,False,2,4,59849996,29.744533300236768,11422518,-95.45084800185252,9,375,15,Entire home/apt,4.5
2,False,3,4,22623861,29.80544330838351,11737757,-95.37760365269207,9,99,8,Entire home/apt,5.0
1,False,4,4,35468424,29.750296254776252,13209723,-95.36695806354494,9,79,0,Entire home/apt,0.0
1,False,5,4,79355917,29.729429399887362,13657977,-95.44211219735611,9,110,0,Entire home/apt,0.0
3,False,6,4,27528196,29.746210376358192,9009196,-95.48271574356755,9,137,6,Entire home/apt,4.5
3,True,7,4,2295596,29.72191292134636,9594856,-95.37205652982232,9,205,10,Entire home/apt,5.0
3,False,8,4,63534433,29.763710840838034,11909656,-95.39101948268807,9,350,2,Entire home/apt,0.0
2,True,9,4,19584912,29.745024310363696,12951929,-95.3466879476915,9,200,3,Entire home/apt,5.0
2,True,10,4,71717765,29.770593756239283,13005020,-95.41463515645015,9,201,1,Entire home/apt,0.0
3,False,11,4,70405040,29.774335765488377,13657457,-95.4120161561895,9,200,0,Entire home/apt,0.0
1,False,12,4,114992,29.742970644516813,5072026,-95.37724074184406,9,115,161,Entire home/apt,5.0
1,True,13,4,10216006,29.732385626221888,9138540,-95.437420577865,9,140,0,Entire home/apt,0.0
2,True,14,4,3403755,29.734487655293588,1749314,-95.37582544238718,9,109,13,Entire home/apt,4.5
1,False,15,4,21054717,29.750648604274314,8630250,-95.46121046937989,9,120,2,Entire home/apt,0.0
5,False,16,4,11048569,29.732424316728736,4638443,-95.37994780296549,9,150,22,Entire home/apt,4.0
1,True,17,4,10216006,29.75131602559614,12746605,-95.37830375347397,9,135,1,Entire home/apt,0.0
4,False,18,4,71531480,29.733178757330798,12987054,-95.39891173632152,9,150,1,Entire home/apt,0.0
2,True,1,4,39449064,29.749597403023284,8904174,-95.40635018245162,10,349,3,Entire home/apt,5.0
6,True,2,4,63133513,29.723731233049648,12097450,-95.37377694764585,10,185,14,Entire home/apt,5.0
4,True,3,4,68854194,29.789012863918785,12672341,-95.37964932996296,10,180,2,Entire home/apt,0.0
3,False,4,4,64975837,29.722195253655038,12113975,-95.3717161784659,10,247,1,Entire home/apt,0.0
1,False,5,4,25466830,29.69661508946299,6129785,-95.4016619222037,10,108,5,Entire home/apt,4.5
1,False,6,4,25466830,29.744432941538058,4941515,-95.46456707985367,10,105,7,Entire home/apt,5.0
2,True,7,4,41078416,29.732339756366795,11776920,-95.5644961655877,10,65,2,Entire home/apt,0.0
1,True,8,4,10216006,29.749026702224267,12479788,-95.37909005017252,10,135,0,Entire home/apt,0.0
2,False,9,4,27537739,29.749499012364318,12019167,-95.38047221343362,10,120,0,Entire home/apt,0.0
3,False,10,4,26518125,29.703607390044855,6346345,-95.39281145161559,10,119,6,Entire home/apt,4.5
4,False,11,4,49665308,29.746249989975837,13300080,-95.57907809093261,10,131,1,Entire home/apt,0.0
4,False,12,4,13644742,29.774574252994555,12158386,-95.402243101912,10,150,5,Entire home/apt,4.5
3,False,13,4,1865268,29.76737671815498,11440505,-95.40745303661504,10,195,12,Entire home/apt,5.0
3,True,14,4,9484439,29.769007886742234,5195821,-95.41349880915375,10,200,1,Entire home/apt,0.0
1,True,15,4,10216006,29.749105316050375,12744540,-95.37758893082508,10,135,1,Entire home/apt,0.0
3,True,16,4,59656065,29.702798811734052,13704749,-95.39382347021524,10,145,0,Entire home/apt,0.0
2,False,17,4,61693061,29.680804510881373,12170327,-95.42177353445979,10,69,4,Entire home/apt,4.5
2,False,18,4,7359566,29.68623646412813,8294485,-95.38100821942335,10,159,4,Entire home/apt,5.0
1,False,1,4,15474274,29.734446901453556,8031870,-95.38505735090312,11,119,2,Entire home/apt,0.0
1,True,2,4,10216006,29.69815309203278,12721069,-95.42239064984012,11,99,1,Entire home/apt,0.0
3,False,3,4,49390100,29.740498002548584,12126476,-95.41668105241123,11,850,0,Entire home/apt,0.0
2,True,4,4,65125691,29.686726291120436,12134097,-95.40165871261584,11,990,0,Entire home/apt,0.0
3,False,5,4,54665124,29.764891095460523,10992209,-95.42051845095473,11,300,6,Entire home/apt,5.0
3,False,6,4,60931236,29.685367435666592,13013908,-95.38615560518055,11,120,0,Entire home/apt,0.0
2,False,7,4,42017882,29.786495970197095,7964001,-95.58538808169878,11,105,46,Entire home/apt,5.0
2,False,8,4,58019436,29.75486699280211,11200315,-95.34528933238227,11,500,0,Entire home/apt,0.0
2,False,9,4,519465,29.73729331490501,5551107,-95.49270683548754,11,107,7,Entire home/apt,5.0
1,True,10,4,10216006,29.751126498667258,10800362,-95.45790847916354,11,125,0,Entire home/apt,0.0
4,False,11,4,22499703,29.707459018133388,4333395,-95.55076599867157,11,125,11,Entire home/apt,4.5
2,False,12,4,7765128,29.724992602586802,3200481,-95.41292253112931,11,105,46,Entire home/apt,4.5
2,False,13,4,6541015,29.73843664718459,7695032,-95.3696983860579,11,200,19,Entire home/apt,5.0
2,False,14,4,18929801,29.73877843995756,11374268,-95.3677748808657,11,192,1,Entire home/apt,0.0
2,True,15,4,72360042,29.7854496683222,13785152,-95.40737444393704,11,1500,0,Entire home/apt,0.0
4,False,16,4,14765211,29.755183119447246,13827396,-95.38888180118344,11,360,0,Entire home/apt,0.0
6,False,17,4,37964646,29.782749450604395,8700230,-95.38274423411411,11,244,8,Entire home/apt,4.5
3,False,18,4,29578064,29.74000296118515,8826452,-95.46947126407693,11,160,19,Entire home/apt,5.0
2,False,1,4,12790792,29.765870035245356,11637791,-95.42103562789407,12,179,1,Entire home/apt,0.0
2,False,2,4,77393520,29.697421992447268,13496583,-95.28423171904434,12,50,1,Entire home/apt,0.0
3,False,3,4,58374914,29.6778342748016,11589438,-95.39482787159548,12,125,4,Entire home/apt,4.5
2,True,4,4,32632893,29.80865131668962,10592163,-95.35929486387288,12,85,35,Entire home/apt,5.0
3,False,5,4,51745491,29.895995970904576,11071216,-95.47585325464526,12,69,5,Entire home/apt,5.0
2,True,6,4,71717765,29.770593756239283,13005020,-95.41463515645015,12,201,1,Entire home/apt,0.0
2,False,7,4,19245821,29.750690320924658,13259242,-95.37905568080883,12,130,0,Entire home/apt,0.0
2,True,8,4,40000019,29.74390173304856,9976096,-95.40699520145093,12,105,14,Entire home/apt,4.5
1,False,9,4,25466830,29.743075355661077,11769173,-95.46610483992704,12,105,1,Entire home/apt,0.0
2,False,10,4,11301532,29.75371373540998,11190069,-95.3777969022109,12,115,14,Entire home/apt,4.5
3,False,11,4,141472,29.69203417277971,6338689,-95.4370770101097,12,127,8,Entire home/apt,4.5
3,False,12,4,2599282,29.67615438878712,12425182,-95.43519094016193,12,200,4,Entire home/apt,5.0
2,False,13,4,34614825,29.747879179738938,7440147,-95.46328342559009,12,249,8,Entire home/apt,5.0
3,False,14,4,63966051,29.751496286763622,11982545,-95.3801658784698,12,350,2,Entire home/apt,0.0
3,False,15,4,60931236,29.684351776626652,13389868,-95.38636581668764,12,450,0,Entire home/apt,0.0
3,False,16,4,12670370,29.755728736648784,13138374,-95.39616505038533,12,96,0,Entire home/apt,0.0
1,True,17,4,10216006,29.700139908139043,12471075,-95.42464875605276,12,120,0,Entire home/apt,0.0
3,False,18,4,24620731,29.732976599735903,5210642,-95.38867431935861,12,149,48,Entire home/apt,5.0
2,True,1,4,15575254,29.77813693867487,11638973,-95.56395043552088,13,105,8,Entire home/apt,5.0
1,False,2,4,10216006,29.749317356000002,2291649,-95.37795062462807,13,105,4,Entire home/apt,5.0
2,False,3,4,44681153,29.78528937824931,8483837,-95.38568631952677,13,159,28,Entire home/apt,5.0
1,False,4,4,31876274,29.753194421247496,12498752,-95.37614465342317,13,90,1,Entire home/apt,0.0
4,True,5,4,2917064,29.67301277015703,13328783,-95.46828886265341,13,150,1,Entire home/apt,0.0
2,False,6,4,67833491,29.68392776373624,12522832,-95.4245593560988,13,220,2,Entire home/apt,0.0
3,True,7,4,39845257,29.72758048370814,13658400,-95.44585328261346,13,100,0,Entire home/apt,0.0
1,True,8,4,437750,29.748511648136766,9330587,-95.37315515129731,13,141,10,Entire home/apt,4.5
2,False,9,4,30710190,29.737002505142737,9532332,-95.48048505796173,13,105,22,Entire home/apt,5.0
1,True,10,4,10216006,29.73227024746343,12899231,-95.43742342890603,13,135,1,Entire home/apt,0.0
2,True,11,4,43179334,29.687837311571805,10105475,-95.40363903574601,13,130,2,Entire home/apt,0.0
4,False,12,4,60215352,29.744630124244075,13098183,-95.40073772158783,13,150,0,Entire home/apt,0.0
1,False,13,4,15474274,29.734446901453556,8031870,-95.38505735090312,13,119,2,Entire home/apt,0.0
2,False,14,4,11301532,29.75371373540998,11190069,-95.3777969022109,13,115,14,Entire home/apt,4.5
3,False,15,4,56908114,29.67657352244033,10969416,-95.43362814217087,13,4500,0,Entire home/apt,0.0
2,True,16,4,10216006,29.730688039461185,12185534,-95.46418553715834,13,135,1,Entire home/apt,0.0
1,False,17,4,65974638,29.718029356173044,12876529,-95.41768492109212,13,175,2,Entire home/apt,0.0
2,False,18,4,10216006,29.703170937655386,12471261,-95.41973370336945,13,165,0,Entire home/apt,0.0
2,True,1,4,10216006,29.700120373597727,12183620,-95.4204752287954,14,135,0,Entire home/apt,0.0
1,False,2,4,419501,29.753149754112197,3946938,-95.35297158509866,14,150,23,Entire home/apt,5.0
3,False,3,4,51954769,29.676016942352046,13841019,-95.41881559140197,14,4000,0,Entire home/apt,0.0
1,True,4,4,10216006,29.699730981362656,10157518,-95.42397467156144,14,99,1,Entire home/apt,0.0
1,True,5,4,65372414,29.685172797643062,12169684,-95.3994358140548,14,149,0,Entire home/apt,0.0
6,True,6,4,40303097,29.581814719093018,8071862,-95.47124563448489,14,115,20,Entire home/apt,4.5
2,False,7,4,61171387,29.678996571014963,11608659,-95.41512154860142,14,1500,0,Entire home/apt,0.0
2,False,8,4,30710190,29.70176109915861,13707911,-95.4059716045639,14,105,0,Entire home/apt,0.0
2,True,9,4,81888643,29.68343243271084,13859464,-95.48346619702487,14,850,0,Entire home/apt,0.0
3,False,10,4,4975921,29.80236200264809,13480870,-95.3836064852413,14,120,1,Entire home/apt,0.0
3,False,11,4,37081830,29.7181937160228,7196606,-95.37410852255701,14,300,23,Entire home/apt,5.0
2,False,12,4,22653273,29.73522679227695,9918331,-95.38560854851256,14,90,2,Entire home/apt,0.0
2,False,13,4,30908698,29.73540949471993,13800808,-95.33686942863963,14,150,0,Entire home/apt,0.0
1,True,14,4,30447779,29.778770184128494,5970321,-95.61730402834064,14,106,36,Entire home/apt,4.5
3,True,15,4,76017578,29.8147193809237,13378259,-95.56565073276599,14,40,0,Entire home/apt,0.0
2,False,16,4,28937586,29.69672525891185,12496040,-95.39106753761054,14,109,4,Entire home/apt,5.0
1,False,17,4,10216006,29.74272899928342,10299566,-95.46485236845291,14,135,0,Entire home/apt,0.0
5,True,18,4,31219729,29.72844611319904,11944350,-95.40027166990188,14,1250,1,Entire home/apt,0.0
2,False,1,4,34080887,29.79497033238269,9174852,-95.4096937619331,15,195,16,Entire home/apt,5.0
1,False,2,4,66980584,29.68881737006474,12388861,-95.4033899007733,15,95,3,Entire home/apt,5.0
1,False,3,4,21054717,29.750648604274314,8630250,-95.46121046937989,15,120,2,Entire home/apt,0.0
1,False,4,4,114992,29.742970644516813,5072026,-95.37724074184406,15,115,161,Entire home/apt,5.0
2,False,5,4,1568492,29.738896546420833,9185415,-95.49807537690262,15,100,2,Entire home/apt,0.0
1,False,6,4,114992,29.749453531384017,1292941,-95.37882437439382,15,129,54,Entire home/apt,5.0
4,False,7,4,51331026,29.732039684691973,9990950,-95.39952037645206,15,250,2,Entire home/apt,0.0
3,False,8,4,60823363,29.740511209541367,11531956,-95.36011882361497,15,400,6,Entire home/apt,5.0
4,True,9,4,1732696,29.71458494986159,12191081,-95.35272617387486,15,4499,0,Entire home/apt,0.0
2,False,10,4,858827,29.759454771313518,1133406,-95.39055301132157,15,165,78,Entire home/apt,4.5
2,False,11,4,4580663,29.740961802273137,9977868,-95.40299253678626,15,112,10,Entire home/apt,5.0
3,True,12,4,49823126,29.700466057001,12796994,-95.40710827165658,15,110,0,Entire home/apt,0.0
1,False,13,4,46078622,29.695780245896913,8795115,-95.40219381814106,15,129,18,Entire home/apt,4.5
2,False,14,4,58982473,29.743085127747985,11289240,-95.35064354345126,15,600,0,Entire home/apt,0.0
2,True,15,4,78929406,29.908255974468197,13623600,-95.6251897906981,15,77,1,Entire home/apt,0.0
3,False,16,4,12558835,29.805655505532762,13076838,-95.50820639177651,15,95,4,Entire home/apt,4.5
3,False,17,4,60931236,29.685367435666592,13013908,-95.38615560518055,15,120,0,Entire home/apt,0.0
2,True,18,4,14084363,29.73218490832688,11547843,-95.3883594394647,15,139,0,Entire home/apt,0.0
1,False,1,4,39548482,29.75732228391291,9826265,-95.3844719112984,16,135,6,Entire home/apt,5.0
1,False,2,4,21602881,29.795298195912082,10697923,-95.39817573087143,16,114,15,Entire home/apt,5.0
