beds,can_instant_book,guests,host_id,latitude,listing_id,longitude,rate,reviews_count,room_type,star_rating
3,False,4,69884262,32.766818240158216,12916777,-117.18218197418389,135,9,Entire home/apt,5.0
4,True,4,7614081,32.78280343110053,12132437,-117.25015632429474,399,18,Entire home/apt,4.5
3,False,4,24806117,32.710677046371444,13318339,-117.16148246895315,295,0,Entire home/apt,0.0
8,False,4,36654310,32.74118209544223,6991261,-117.13010007660135,265,55,Entire home/apt,5.0
2,True,4,47928015,32.750442281819495,13659917,-117.24359817610356,149,2,Entire home/apt,0.0
1,False,4,1972686,32.71611835326081,13336773,-117.13006630339346,130,0,Entire home/apt,0.0
2,False,4,3610939,32.7447907349635,6457714,-117.12658439484571,145,45,Entire home/apt,5.0
1,False,4,66676034,32.76037744547455,12347226,-117.11594315999815,125,11,Entire home/apt,5.0
2,False,4,10555237,32.731316195514225,2072340,-117.17061366328338,119,91,Entire home/apt,5.0
2,False,4,49671171,32.78521845304251,9596976,-117.25429692260022,190,33,Entire home/apt,5.0
1,False,4,50701426,32.71170513464379,13334232,-117.16308921025966,200,0,Entire home/apt,0.0
1,False,4,35925970,32.72015071450889,6871286,-117.13149415675872,116,19,Entire home/apt,4.5
4,False,4,14517665,32.725519159224845,11243443,-117.11045912126278,119,9,Entire home/apt,5.0
2,True,4,2109344,32.74863631549395,9282961,-117.23753833328153,155,52,Entire home/apt,5.0
2,False,4,17168667,32.74625176724458,3404401,-117.24443507490288,199,74,Entire home/apt,5.0
2,True,4,26390688,32.757694047327504,12816284,-117.08133696752932,90,3,Entire home/apt,5.0
2,True,4,70761241,32.713299705504284,13757351,-117.1608446285527,130,0,Entire home/apt,0.0
4,False,4,1114282,32.73780626821502,4109947,-117.12296755551652,259,45,Entire home/apt,5.0
5,False,4,38577612,32.731723107498496,11851738,-117.22758244465578,98,16,Entire home/apt,4.5
2,False,4,76375688,32.7744138755267,13410975,-117.25225141330961,129,2,Entire home/apt,0.0
2,False,4,649462,32.71258914943859,11207395,-117.15637162060305,425,3,Entire home/apt,4.5
2,True,4,80121100,32.71970734251987,13714897,-117.15989597132321,950,0,Entire home/apt,0.0
1,False,4,17218956,32.7497562778056,13581241,-117.25105475336277,125,0,Entire home/apt,0.0
2,False,4,63806328,32.70972224757708,11948985,-117.15415599702726,149,2,Entire home/apt,0.0
2,False,4,62479025,32.71890165617045,11743429,-117.1579109445804,170,8,Entire home/apt,5.0
2,True,4,316724,32.72189578644588,5534486,-117.1275478029978,139,72,Entire home/apt,5.0
2,False,4,6784247,32.717246761884134,6986924,-117.13621974842877,169,36,Entire home/apt,5.0
1,False,4,6587293,32.720612092391306,9490932,-117.16796225017019,135,45,Entire home/apt,5.0
3,True,4,7614081,32.71445350980899,11327536,-117.15706214891028,299,6,Entire home/apt,4.5
3,True,4,5178760,32.70510173125157,8343192,-117.13200115448605,115,79,Entire home/apt,4.5
2,True,4,22814626,32.74573369666269,5499820,-117.15013251152325,105,78,Entire home/apt,4.5
4,False,4,6784247,32.71609800051422,11097250,-117.13753515493528,265,31,Entire home/apt,5.0
1,False,4,20331963,32.74409695095716,3924737,-117.22266656010322,114,20,Entire home/apt,5.0
2,False,4,62971427,32.75988168348289,12812823,-117.14391451736005,130,4,Entire home/apt,5.0
2,True,4,26390688,32.757694047327504,12816284,-117.08133696752932,90,3,Entire home/apt,5.0
3,True,4,3940527,32.733139085428675,11083818,-117.10821332845846,150,15,Entire home/apt,5.0
