bedrooms,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
2,True,1,4,33134287,40.78957556076721,10282221,-111.87426797484211,1,43,25,Entire home/apt,5.0
2,True,2,4,59906419,40.775035868087095,11881169,-111.8850400751769,1,98,20,Entire home/apt,5.0
1,False,3,4,42165891,40.74275110703652,14339162,-111.86762144468106,1,75,2,Entire home/apt,0.0
1,False,4,4,23458971,40.770200164315966,5456930,-111.88759324787657,1,93,191,Entire home/apt,5.0
2,False,5,4,44357633,40.75097863697568,14298529,-111.87573740788437,1,75,13,Entire home/apt,5.0
2,False,6,4,58945746,40.71564598558812,13981709,-111.87276035740317,1,69,7,Entire home/apt,4.5
2,False,7,4,63767759,40.71220080490656,11943832,-111.86795897019024,1,75,22,Entire home/apt,5.0
2,True,8,4,8878186,40.74355790068602,9168435,-111.86879177632065,1,85,36,Entire home/apt,5.0
1,False,9,4,21788617,40.775347675272116,4199587,-111.8646861381018,1,89,118,Entire home/apt,5.0
2,False,10,4,8524447,40.731688272706606,11571217,-111.88363282031052,1,80,9,Entire home/apt,5.0
2,False,11,4,40867802,40.71683509470618,7773544,-111.84219064442402,1,99,34,Entire home/apt,5.0
2,False,12,4,25802589,40.78653808397491,5012338,-111.90282035334009,1,120,6,Entire home/apt,4.5
1,False,13,4,369994,40.772627217690776,71934,-111.88355206944242,1,99,269,Entire home/apt,4.5
3,False,14,4,33990312,40.74979744386619,9664111,-111.87410612876315,1,105,64,Entire home/apt,5.0
3,False,15,4,3608385,40.764089974976265,11692550,-111.89328693593217,1,125,25,Entire home/apt,4.5
1,False,16,4,6949226,40.752179105857536,12190728,-111.87153247485199,1,105,12,Entire home/apt,5.0
4,True,17,4,1686779,40.600176432935534,330627,-111.78697855064236,1,79,101,Entire home/apt,4.5
2,True,18,4,16427696,40.78125031766807,3820385,-111.87069385341839,1,89,109,Entire home/apt,5.0
2,True,1,4,16427696,40.78125031766807,3820385,-111.87069385341839,2,99,109,Entire home/apt,5.0
1,True,2,4,14206057,40.72986358941928,8857513,-111.85635420263506,2,79,57,Entire home/apt,5.0
1,True,3,4,39986534,40.77276517547349,7622824,-111.8968901016522,2,125,107,Entire home/apt,5.0
3,False,4,4,6067733,40.672432766000476,8408122,-111.80804007451262,2,109,36,Entire home/apt,4.5
1,False,5,4,53778874,40.77275334438536,10439292,-111.90955352692505,2,89,28,Entire home/apt,5.0
2,True,6,4,46408093,40.77666486034065,9009282,-111.87182167446439,2,95,22,Entire home/apt,5.0
1,False,7,4,82685357,40.7195973679132,13925126,-111.80787826448751,2,75,3,Entire home/apt,5.0
1,False,8,4,35385748,40.76265466702517,6766854,-111.89268051942905,2,96,21,Entire home/apt,5.0
2,False,9,4,5003130,40.78236086042449,2777080,-111.8960863578032,2,119,100,Entire home/apt,5.0
2,True,10,4,52830165,40.710512670960306,10273476,-111.8669731590351,2,109,19,Entire home/apt,5.0
1,False,11,4,16084241,40.77417663516799,13109990,-111.88510129968888,2,99,4,Entire home/apt,5.0
1,False,12,4,5097585,40.77281358174351,2461994,-111.8875466684091,2,99,59,Entire home/apt,5.0
6,False,13,4,5030000,40.7096300815234,8347609,-111.7974937108683,2,151,15,Entire home/apt,5.0
2,False,14,4,114999,40.768350766600825,10417891,-111.85796192078746,2,130,36,Entire home/apt,4.5
5,True,15,4,8555338,40.734832914337275,8031749,-111.81854273212024,2,275,41,Entire home/apt,5.0
2,True,16,4,26231469,40.731895908275405,10471766,-111.79809729348366,2,175,21,Entire home/apt,5.0
3,False,17,4,20512876,40.765685624673615,6478747,-111.85926372020592,2,300,8,Entire home/apt,5.0
2,False,18,4,77619051,40.76322601012012,13515958,-111.86382986753988,2,100,10,Entire home/apt,5.0
5,True,1,4,8555338,40.734832914337275,8031749,-111.81854273212024,3,249,41,Entire home/apt,5.0
1,True,2,4,9319099,40.724349650522456,14653321,-111.85900744333512,3,60,0,Entire home/apt,0.0
2,False,3,4,15153377,40.76022073620735,4311231,-111.8641269203151,3,80,53,Entire home/apt,5.0
1,True,4,4,2079276,40.77228819271809,12950100,-111.8868626394269,3,169,16,Entire home/apt,5.0
2,True,5,4,26231469,40.731895908275405,10471766,-111.79809729348366,3,175,21,Entire home/apt,5.0
1,False,6,4,5097585,40.77281358174351,2461994,-111.8875466684091,3,99,59,Entire home/apt,5.0
1,False,7,4,21788617,40.775347675272116,4199587,-111.8646861381018,3,89,118,Entire home/apt,5.0
2,False,8,4,9579948,40.70243430845643,12932557,-111.8493790003462,3,79,4,Entire home/apt,4.5
2,False,9,4,114999,40.768350766600825,10417891,-111.85796192078746,3,120,36,Entire home/apt,4.5
2,True,10,4,46408093,40.77666486034065,9009282,-111.87182167446439,3,95,22,Entire home/apt,5.0
2,True,11,4,40810669,40.76207396323156,12087919,-111.87454935087445,3,85,3,Entire home/apt,4.5
2,False,12,4,8907959,40.72661997038035,3123247,-111.83976347330942,3,90,2,Entire home/apt,0.0
1,False,13,4,37621913,40.741204513992386,7181637,-111.86649278447115,3,85,14,Entire home/apt,4.5
2,False,14,4,12806762,40.73278706204062,9637569,-111.8904122686663,3,85,29,Entire home/apt,4.5
2,False,15,4,25802589,40.7713320271012,9013231,-111.88378401560202,3,145,26,Entire home/apt,4.5
2,True,16,4,65595446,40.618407279913946,12200832,-111.881180968927,3,41,6,Entire home/apt,4.5
3,False,17,4,20512876,40.765685624673615,6478747,-111.85926372020592,3,300,8,Entire home/apt,5.0
2,True,18,4,38390523,40.70642814923077,9631791,-111.80222009162479,3,105,45,Entire home/apt,5.0
2,False,1,4,29964183,40.738387936673035,10677016,-111.88198112396559,4,80,20,Entire home/apt,4.5
3,False,2,4,2171897,40.79211258950685,3554427,-111.9300229336696,4,118,118,Entire home/apt,5.0
2,False,3,4,77619051,40.76322601012012,13515958,-111.86382986753988,4,100,10,Entire home/apt,5.0
2,False,4,4,2792036,40.73051788301245,5771821,-111.82504334158038,4,164,31,Entire home/apt,4.5
2,False,5,4,5818300,40.74754811820976,1056342,-111.88329861642445,4,89,101,Entire home/apt,5.0
4,True,6,4,625797,40.69133568657764,938295,-111.86976158657018,4,122,12,Entire home/apt,5.0
3,True,7,4,39359627,40.76223084482126,7838438,-111.86827207702355,4,123,9,Entire home/apt,4.5
2,False,8,4,2582381,40.61429638328014,7918257,-111.91598011326647,4,140,16,Entire home/apt,5.0
2,False,9,4,71558557,40.74327926354569,13751123,-111.86368961843002,4,139,2,Entire home/apt,0.0
2,False,10,4,26389184,40.77313001842661,5107097,-111.85834933441421,4,107,67,Entire home/apt,5.0
3,False,11,4,47912701,40.76268315072938,9213222,-111.89318449706703,4,195,15,Entire home/apt,5.0
2,False,12,4,9579948,40.70243430845643,12932557,-111.8493790003462,4,79,4,Entire home/apt,4.5
1,False,13,4,25399410,40.68512417023549,4930597,-111.80361928982877,4,58,25,Entire home/apt,5.0
2,False,14,4,11310748,40.68087811358334,3766569,-111.79958952600403,4,89,18,Entire home/apt,5.0
2,False,15,4,28006464,40.78239805740386,8666716,-111.86855090198164,4,73,32,Entire home/apt,5.0
1,True,16,4,9319099,40.724349650522456,14653321,-111.85900744333512,4,60,0,Entire home/apt,0.0
2,True,17,4,53365185,40.749674117167196,10367925,-111.8947650478131,4,109,9,Entire home/apt,4.0
2,True,18,4,6493975,40.779031535979136,2465888,-111.88869318914695,4,95,116,Entire home/apt,4.5
3,False,1,4,4413743,40.77961902867469,11396301,-111.89892028159993,5,120,7,Entire home/apt,5.0
5,False,2,4,54253292,40.782131056289415,10522582,-111.84719476245986,5,569,12,Entire home/apt,5.0
4,True,3,4,32793695,40.776641863909056,8583521,-111.89127814601557,5,225,20,Entire home/apt,5.0
4,True,4,4,9020632,40.78691039642238,8981796,-111.92424832372888,5,175,33,Entire home/apt,4.5
2,False,5,4,52817500,40.617014947911215,10271656,-111.84468456141636,5,110,14,Entire home/apt,5.0
2,True,6,4,56591403,40.77298993513969,14149837,-111.88849341068715,5,60,1,Entire home/apt,0.0
1,False,7,4,7638785,40.74676196507799,3980924,-111.89518798593345,5,94,57,Entire home/apt,5.0
