bedrooms,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
0,False,1,4,5401489,45.44396331467727,7224016,-122.72649406111304,1,85,25,Entire home/apt,5.0
1,False,2,4,9672111,45.52399248483,7938320,-122.68652419445883,1,135,19,Entire home/apt,4.5
0,True,3,4,1586012,45.503275295361554,14772665,-122.61627292033698,1,75,0,Entire home/apt,0.0
1,False,4,4,18809070,45.47158470616113,9685409,-122.6544901268035,1,130,21,Entire home/apt,5.0
1,False,5,4,30814658,45.509222813104024,10886050,-122.62479107755775,1,115,31,Entire home/apt,5.0
2,False,6,4,40825093,45.60960702290487,8213381,-122.68267353768863,1,151,42,Entire home/apt,4.5
1,False,7,4,6544470,45.53563270581033,8714815,-122.70144955929808,1,145,72,Entire home/apt,4.5
1,False,8,4,41507239,45.53049018578751,11818979,-122.5814692883304,1,72,19,Entire home/apt,5.0
2,False,9,4,45329606,45.50162757236498,11852407,-122.6277240204242,1,98,62,Entire home/apt,5.0
1,False,10,4,842437,45.5478250522819,796279,-122.67562570069099,1,155,265,Entire home/apt,5.0
2,False,11,4,61171732,45.54939613824304,14446061,-122.6617931535961,1,145,0,Entire home/apt,0.0
2,False,12,4,2537506,45.55697076132895,12212959,-122.66340006594645,1,119,26,Entire home/apt,5.0
1,False,13,4,18011110,45.523986763523595,3821515,-122.67372319760649,1,144,29,Entire home/apt,4.5
1,True,14,4,6545525,45.499605644841324,13825262,-122.67922148261565,1,85,7,Entire home/apt,5.0
1,False,15,4,81772867,45.526164988199206,13848630,-122.67203570691724,1,134,8,Entire home/apt,5.0
4,True,16,4,71866698,45.55201761281863,13018959,-122.80904531620001,1,185,7,Entire home/apt,5.0
2,False,17,4,4266985,45.47824439163882,14558998,-122.59134418884372,1,95,1,Entire home/apt,0.0
1,False,18,4,8906834,45.51818421201922,13700119,-122.68036658982348,1,178,13,Entire home/apt,5.0
1,True,1,4,4726060,45.52221569583392,14555908,-122.69369244426528,2,125,0,Entire home/apt,0.0
4,False,2,4,6621964,45.557128278715496,1213052,-122.65191415496457,2,285,51,Entire home/apt,5.0
1,False,3,4,842437,45.5478250522819,796279,-122.67562570069099,2,150,265,Entire home/apt,5.0
4,True,4,4,71866698,45.55201761281863,13018959,-122.80904531620001,2,170,7,Entire home/apt,5.0
1,False,5,4,26822355,45.50802202579356,7729130,-122.62212948359547,2,200,112,Entire home/apt,5.0
2,False,6,4,158946,45.52534049153633,2895572,-122.5851202093041,2,120,8,Entire home/apt,5.0
1,False,7,4,9672111,45.52399248483,7938320,-122.68652419445883,2,170,19,Entire home/apt,4.5
1,True,8,4,6545525,45.499605644841324,13825262,-122.67922148261565,2,100,7,Entire home/apt,5.0
1,True,9,4,26706880,45.51396160957483,11223298,-122.62828855389714,2,145,22,Entire home/apt,5.0
0,False,10,4,27382737,45.546075440336836,12040912,-122.60471842602632,2,102,24,Entire home/apt,5.0
1,True,11,4,15103041,45.55706779081872,4963976,-122.63691374623141,2,200,85,Entire home/apt,5.0
1,False,12,4,37100855,45.52799127740233,8256301,-122.69692620622277,2,130,85,Entire home/apt,5.0
2,True,13,4,25461561,45.550444741927286,13018859,-122.6743687239763,2,160,28,Entire home/apt,5.0
2,True,14,4,12639877,45.55460028253813,4190834,-122.68137178932064,2,199,27,Entire home/apt,5.0
3,False,15,4,21971697,45.49452799902174,4295015,-122.59190298700952,2,120,2,Entire home/apt,0.0
2,True,16,4,227815,45.523008437422504,14708063,-122.70023154983329,2,110,0,Entire home/apt,0.0
3,True,17,4,14477524,45.49881692278645,12233092,-122.6040292971236,2,155,11,Entire home/apt,5.0
0,False,18,4,5049935,45.579245044499984,6587184,-122.68932797066506,2,98,38,Entire home/apt,5.0
1,True,1,4,15103041,45.55706779081872,4963976,-122.63691374623141,3,200,85,Entire home/apt,5.0
1,False,2,4,55214361,45.50496340779052,10687245,-122.63095863297372,3,149,23,Entire home/apt,5.0
4,False,3,4,5310464,45.470257954260504,12035280,-122.646617596914,3,350,4,Entire home/apt,5.0
2,True,4,4,25461561,45.550444741927286,13018859,-122.6743687239763,3,160,28,Entire home/apt,5.0
2,False,5,4,6969545,45.537749876333365,11474954,-122.62532461020547,3,160,4,Entire home/apt,4.0
1,True,6,4,49825843,45.5462791352352,9634506,-122.63070613563296,3,98,38,Entire home/apt,5.0
3,False,7,4,20227116,45.59631017989136,11097586,-122.74475276023652,3,99,14,Entire home/apt,5.0
2,False,8,4,61171732,45.54939613824304,14446061,-122.6617931535961,3,145,0,Entire home/apt,0.0
2,False,9,4,3087083,45.55722752966258,4931358,-122.66747236044793,3,189,82,Entire home/apt,5.0
1,False,10,4,585047,45.549729466340075,11991275,-122.67463940020437,3,95,33,Entire home/apt,5.0
2,False,11,4,16395878,45.526635258053595,3271512,-122.69557801846373,3,180,33,Entire home/apt,4.5
1,True,12,4,1155597,45.55991343510669,4431997,-122.68269858924495,3,90,19,Entire home/apt,5.0
1,True,13,4,1602024,45.550072331929115,11829023,-122.67191424174817,3,109,56,Entire home/apt,5.0
1,True,14,4,4726060,45.52221569583392,14555908,-122.69369244426528,3,125,0,Entire home/apt,0.0
1,False,15,4,2259986,45.49517884211091,7310820,-122.6021986808246,3,135,7,Entire home/apt,5.0
1,True,16,4,26706880,45.51396160957483,11223298,-122.62828855389714,3,145,22,Entire home/apt,5.0
2,False,17,4,62651753,45.546734319142395,11769908,-122.66220043450987,3,185,8,Entire home/apt,4.5
3,False,18,4,21971697,45.49452799902174,4295015,-122.59190298700952,3,120,2,Entire home/apt,0.0
2,True,1,4,12639877,45.55460028253813,4190834,-122.68137178932064,4,199,27,Entire home/apt,5.0
1,False,2,4,38932489,45.57346535926371,7432474,-122.64356163258056,4,80,76,Entire home/apt,5.0
1,False,3,4,23122164,45.58340666624005,4455984,-122.73049815519482,4,105,60,Entire home/apt,5.0
1,False,4,4,6416589,45.55447896052714,13247486,-122.67760099726124,4,209,22,Entire home/apt,5.0
1,True,5,4,32362984,45.52134345745293,6286834,-122.648815139839,4,145,105,Entire home/apt,5.0
3,True,6,4,41082680,45.548450001410465,7804446,-122.65586002899235,4,200,47,Entire home/apt,5.0
3,False,7,4,21971697,45.49452799902174,4295015,-122.59190298700952,4,120,2,Entire home/apt,0.0
3,False,8,4,7168862,45.50392623767805,3543983,-122.64319232216549,4,175,79,Entire home/apt,5.0
1,False,9,4,14540855,45.535871444006645,5615066,-122.69925467121116,4,155,72,Entire home/apt,5.0
2,True,10,4,25461561,45.550444741927286,13018859,-122.6743687239763,4,160,28,Entire home/apt,5.0
2,False,11,4,37096420,45.50971418351434,11240587,-122.65197002063233,4,170,5,Entire home/apt,5.0
3,False,12,4,26381987,45.47390545019708,5105762,-122.70690597466638,4,200,58,Entire home/apt,5.0
2,False,13,4,6774413,45.558560821879304,1242928,-122.66766050047535,4,150,39,Entire home/apt,5.0
1,True,14,4,26706880,45.51396160957483,11223298,-122.62828855389714,4,145,22,Entire home/apt,5.0
1,False,15,4,1515905,45.55020532992224,11257852,-122.67373409516551,4,97,21,Entire home/apt,5.0
2,False,16,4,14198517,45.408480561337726,2776270,-122.57453507735771,4,88,97,Entire home/apt,5.0
4,False,17,4,8138210,45.555037567859536,13047160,-122.67284951847046,4,375,9,Entire home/apt,5.0
1,True,18,4,24531847,45.528258052807104,5214013,-122.70147068852312,4,120,86,Entire home/apt,5.0
2,False,1,4,51453291,45.52981759047803,10054419,-122.68283740975069,5,162,59,Entire home/apt,4.5
3,False,2,4,6063183,45.55694088588773,9216829,-122.67521679402232,5,175,38,Entire home/apt,5.0
2,True,3,4,14911592,45.66253090806037,13301601,-122.83908357772856,5,150,19,Entire home/apt,5.0
1,False,4,4,26081771,45.50229696223713,5051347,-122.63153866400876,5,123,156,Entire home/apt,5.0
2,False,5,4,13206286,45.524307241916176,2578633,-122.78379864873301,5,155,163,Entire home/apt,4.5
0,False,6,4,960864,45.550350081813,269339,-122.65663558035345,5,95,161,Entire home/apt,4.5
2,True,7,4,27286031,45.52589258326467,5287934,-122.70072920816598,5,186,69,Entire home/apt,5.0
2,False,8,4,4141184,45.55377442958795,3929485,-122.66833221673899,5,155,217,Entire home/apt,5.0
1,False,9,4,879123,45.52220616456524,949279,-122.65813401126826,5,165,101,Entire home/apt,5.0
3,False,10,4,60072156,45.50473509570093,13397675,-122.63446540048369,5,173,8,Entire home/apt,5.0
1,False,11,4,49110034,45.480013892496835,9475332,-122.60506741378697,5,110,30,Entire home/apt,5.0
3,False,12,4,1394440,45.46922114599507,14716950,-122.67444940531375,5,145,0,Entire home/apt,0.0
2,False,13,4,6969545,45.537749876333365,11474954,-122.62532461020547,5,160,4,Entire home/apt,4.0
3,False,14,4,2425448,45.525510925030154,8286067,-122.69498783960627,5,115,92,Entire home/apt,5.0
1,True,15,4,49825843,45.5462791352352,9634506,-122.63070613563296,5,99,38,Entire home/apt,5.0
1,False,16,4,8906834,45.51818421201922,13700119,-122.68036658982348,5,178,13,Entire home/apt,5.0
0,False,17,4,45609473,45.53748409319597,10431246,-122.70024684254787,5,100,12,Entire home/apt,5.0
2,False,18,4,842437,45.54642379682319,4546296,-122.67596788512444,5,175,132,Entire home/apt,5.0
0,True,1,4,43684710,45.498999187286586,9881595,-122.65046897774916,6,135,15,Entire home/apt,5.0
2,True,2,4,37875,45.505672037160856,213600,-122.64547845547153,6,124,65,Entire home/apt,4.5
2,True,3,4,6644718,45.557105549674716,7134392,-122.67395907453664,6,120,10,Entire home/apt,4.5
2,True,4,4,1442365,45.51865917715427,7982803,-122.62565505055403,6,125,81,Entire home/apt,5.0
0,True,5,4,3488471,45.57505443435403,13547073,-122.68675350633794,6,120,17,Entire home/apt,5.0
0,False,6,4,3173548,45.55249199898374,7561115,-122.67327763807829,6,110,37,Entire home/apt,5.0
2,False,7,4,51453291,45.529794696157744,10055898,-122.68073087612647,6,192,56,Entire home/apt,4.5
2,False,8,4,34838666,45.5208561236738,7132347,-122.63602824923844,6,250,72,Entire home/apt,5.0
2,True,9,4,4870653,45.55772441915862,11273124,-122.6646472881351,6,189,13,Entire home/apt,5.0
1,True,10,4,13446236,45.56002445807679,8471437,-122.65364713386462,6,176,47,Entire home/apt,5.0
1,False,11,4,14540855,45.535871444006645,5615066,-122.69925467121116,6,155,72,Entire home/apt,5.0
2,False,12,4,394004,45.472844964456726,5366042,-122.67936237840361,6,139,36,Entire home/apt,5.0
3,False,13,4,71341577,45.5347725366835,12969040,-122.52838694984928,6,100,13,Entire home/apt,4.5
2,False,14,4,24551609,45.56138174876588,8226226,-122.66219125524664,6,115,21,Entire home/apt,5.0
3,False,15,4,26381987,45.47390545019708,5105762,-122.70690597466638,6,200,58,Entire home/apt,5.0
2,True,16,4,23262059,45.60429667064594,13624068,-122.67787043424514,6,155,4,Entire home/apt,3.0
3,False,17,4,60072156,45.50473509570093,13397675,-122.63446540048369,6,200,8,Entire home/apt,5.0
1,True,18,4,47428275,45.53199055502567,10291208,-122.61182272459767,6,90,2,Entire home/apt,0.0
0,False,1,4,20024343,45.5280603174304,4120960,-122.69809923319549,7,185,110,Entire home/apt,5.0
4,False,2,4,8138210,45.555037567859536,13047160,-122.67284951847046,7,375,9,Entire home/apt,5.0
1,False,3,4,585047,45.56740507001262,115681,-122.67256886695124,7,103,214,Entire home/apt,5.0
1,True,4,4,75602061,45.43838901642026,13973499,-122.5342608793959,7,120,11,Entire home/apt,4.5
2,False,5,4,49715306,45.50876872202577,9607659,-122.67356126114716,7,200,42,Entire home/apt,5.0
1,True,6,4,32362984,45.52134345745293,6286834,-122.648815139839,7,115,105,Entire home/apt,5.0
1,False,7,4,49110034,45.480013892496835,9475332,-122.60506741378697,7,110,30,Entire home/apt,5.0
1,False,8,4,50399984,45.56543235639479,9776592,-122.66676205655968,7,160,11,Entire home/apt,5.0
2,False,9,4,10083992,45.51719097094882,1950066,-122.61794596206495,7,150,1,Entire home/apt,0.0
2,False,10,4,842437,45.54642379682319,4546296,-122.67596788512444,7,175,132,Entire home/apt,5.0
1,False,11,4,842437,45.5478250522819,796279,-122.67562570069099,7,155,265,Entire home/apt,5.0
1,False,12,4,263312,45.537291160407825,9119792,-122.6540898430697,7,165,41,Entire home/apt,5.0
2,True,13,4,5138494,45.50473203525888,11641131,-122.61637678294775,7,125,23,Entire home/apt,5.0
2,True,14,4,6605709,45.55682787427909,14075677,-122.5819792027671,7,75,4,Entire home/apt,4.5
3,False,15,4,6063183,45.55694088588773,9216829,-122.67521679402232,7,175,38,Entire home/apt,5.0
2,False,16,4,48595009,45.52815757152627,9365410,-122.50028567759423,7,115,51,Entire home/apt,5.0
1,True,17,4,25373402,45.56307899980989,14535181,-122.67062694435712,7,72,0,Entire home/apt,0.0
3,True,18,4,2577976,45.50195955670966,11238013,-122.64832462759476,7,210,6,Entire home/apt,5.0
1,True,1,4,75602061,45.43838901642026,13973499,-122.5342608793959,8,120,11,Entire home/apt,4.5
1,True,2,4,26133015,45.503915184025566,5060659,-122.61338725860861,8,141,29,Entire home/apt,5.0
1,False,3,4,1825887,45.508868962350775,7245156,-122.61362802233116,8,120,104,Entire home/apt,5.0
1,False,4,4,23122164,45.58340666624005,4455984,-122.73049815519482,8,105,60,Entire home/apt,5.0
2,False,5,4,2274595,45.563585320187514,1504163,-122.63784494574382,8,150,9,Entire home/apt,4.5
2,False,6,4,2410278,45.5435308643531,3341403,-122.65948503573333,8,158,23,Entire home/apt,4.5
2,True,7,4,12166563,45.514285688522605,10269719,-122.6512398939188,8,154,35,Entire home/apt,5.0
3,True,8,4,43314964,45.556199683007065,13250345,-122.67166499621983,8,375,19,Entire home/apt,4.5
2,True,9,4,14588632,45.5795455943994,3635607,-122.69150620916291,8,118,26,Entire home/apt,4.5
2,False,10,4,1735359,45.5264418260557,8051993,-122.60868471298045,8,150,48,Entire home/apt,5.0
1,False,11,4,58773859,45.530404927620275,11260439,-122.68246293383042,8,285,2,Entire home/apt,0.0
1,False,12,4,42139754,45.51639352425242,8035987,-122.68511248503705,8,150,33,Entire home/apt,5.0
2,True,13,4,25461561,45.550444741927286,13018859,-122.6743687239763,8,160,28,Entire home/apt,5.0
3,False,14,4,4447986,45.52368454719741,14373645,-122.69935854315683,8,450,3,Entire home/apt,5.0
1,False,15,4,40163804,45.55406396635068,12037555,-122.63732707805933,8,115,27,Entire home/apt,5.0
2,False,16,4,34296134,45.4995832715962,12804638,-122.62940986781813,8,145,11,Entire home/apt,5.0
1,True,17,4,44386238,45.55152867674248,9958918,-122.68491756845725,8,115,47,Entire home/apt,5.0
2,False,18,4,394004,45.472844964456726,5366042,-122.67936237840361,8,139,36,Entire home/apt,5.0
2,False,1,4,51557966,45.508281721712684,10233477,-122.74086721761354,9,140,52,Entire home/apt,5.0
3,False,2,4,9226575,45.51214838096264,13020980,-122.72552373193088,9,180,5,Entire home/apt,5.0
2,False,3,4,83813881,45.51300779553873,14014378,-122.64991502438382,9,190,5,Entire home/apt,5.0
2,True,4,4,12166563,45.514285688522605,10269719,-122.6512398939188,9,154,35,Entire home/apt,5.0
3,False,5,4,23423893,45.48891054613053,14109276,-122.63644472553925,9,150,0,Entire home/apt,0.0
1,False,6,4,18175869,45.51591212560155,3618059,-122.65170963500083,9,109,159,Entire home/apt,5.0
1,True,7,4,10339520,45.54861992438556,9450863,-122.65262911579889,9,149,28,Entire home/apt,5.0
2,True,8,4,23262059,45.604066540409406,5552596,-122.67788689841919,9,129,27,Entire home/apt,4.0
3,True,9,4,4906431,45.56091746189224,2637265,-122.68397395345177,9,150,29,Entire home/apt,5.0
