availability,date,listing_id,rate
False,2016-06-26,6561281,295.0
False,2016-06-27,6561281,295.0
False,2016-06-28,6561281,295.0
True,2016-06-29,6561281,295.0
True,2016-06-30,6561281,295.0
True,2016-07-01,6561281,295.0
False,2016-07-02,6561281,295.0
False,2016-07-03,6561281,295.0
False,2016-07-04,6561281,295.0
True,2016-07-05,6561281,295.0
False,2016-07-06,6561281,295.0
False,2016-07-07,6561281,295.0
False,2016-07-08,6561281,295.0
False,2016-07-09,6561281,295.0
False,2016-07-10,6561281,295.0
False,2016-07-11,6561281,295.0
False,2016-07-12,6561281,295.0
False,2016-07-13,6561281,295.0
False,2016-07-14,6561281,295.0
False,2016-07-15,6561281,295.0
False,2016-07-16,6561281,295.0
False,2016-07-17,6561281,295.0
False,2016-07-18,6561281,295.0
False,2016-07-19,6561281,295.0
False,2016-07-20,6561281,295.0
False,2016-07-21,6561281,295.0
False,2016-07-22,6561281,295.0
False,2016-07-23,6561281,295.0
False,2016-07-24,6561281,295.0
False,2016-07-25,6561281,295.0
False,2016-07-26,6561281,295.0
False,2016-07-27,6561281,295.0
False,2016-07-28,6561281,295.0
True,2016-07-29,6561281,295.0
False,2016-07-30,6561281,295.0
False,2016-07-31,6561281,295.0
False,2016-08-01,6561281,268.0
False,2016-08-02,6561281,268.0
False,2016-08-03,6561281,268.0
False,2016-08-04,6561281,268.0
False,2016-08-05,6561281,268.0
False,2016-08-06,6561281,268.0
False,2016-08-07,6561281,268.0
False,2016-08-08,6561281,268.0
False,2016-08-09,6561281,268.0
False,2016-08-10,6561281,268.0
False,2016-08-11,6561281,268.0
False,2016-08-12,6561281,268.0
False,2016-08-13,6561281,268.0
False,2016-08-14,6561281,268.0
False,2016-08-15,6561281,268.0
False,2016-08-16,6561281,268.0
False,2016-08-17,6561281,268.0
False,2016-08-18,6561281,268.0
False,2016-08-19,6561281,268.0
False,2016-08-20,6561281,268.0
False,2016-08-21,6561281,268.0
True,2016-08-22,6561281,298.0
True,2016-08-23,6561281,298.0
True,2016-08-24,6561281,298.0
True,2016-08-25,6561281,298.0
True,2016-08-26,6561281,298.0
True,2016-08-27,6561281,298.0
True,2016-08-28,6561281,298.0
True,2016-08-29,6561281,298.0
True,2016-08-30,6561281,298.0
True,2016-08-31,6561281,298.0
True,2016-09-01,6561281,298.0
False,2016-09-02,6561281,298.0
False,2016-09-03,6561281,298.0
False,2016-09-04,6561281,298.0
True,2016-09-05,6561281,298.0
True,2016-09-06,6561281,298.0
True,2016-09-07,6561281,298.0
True,2016-09-08,6561281,298.0
True,2016-09-09,6561281,298.0
True,2016-09-10,6561281,298.0
True,2016-09-11,6561281,298.0
True,2016-09-12,6561281,298.0
True,2016-09-13,6561281,298.0
True,2016-09-14,6561281,298.0
True,2016-09-15,6561281,298.0
True,2016-09-16,6561281,298.0
False,2016-09-17,6561281,298.0
False,2016-09-18,6561281,298.0
False,2016-09-19,6561281,298.0
False,2016-09-20,6561281,298.0
False,2016-09-21,6561281,298.0
False,2016-09-22,6561281,298.0
False,2016-09-23,6561281,298.0
False,2016-09-24,6561281,298.0
True,2016-09-25,6561281,298.0
True,2016-09-26,6561281,298.0
True,2016-09-27,6561281,298.0
True,2016-09-28,6561281,298.0
True,2016-09-29,6561281,298.0
True,2016-09-30,6561281,298.0
True,2016-10-01,6561281,298.0
True,2016-06-26,10831256,181.0
True,2016-06-27,10831256,181.0
True,2016-06-28,10831256,181.0
False,2016-06-29,10831256,181.0
False,2016-06-30,10831256,181.0
False,2016-07-01,10831256,181.0
False,2016-07-02,10831256,181.0
True,2016-07-03,10831256,181.0
True,2016-07-04,10831256,181.0
True,2016-07-05,10831256,181.0
True,2016-07-06,10831256,181.0
True,2016-07-07,10831256,181.0
True,2016-07-08,10831256,181.0
True,2016-07-09,10831256,181.0
True,2016-07-10,10831256,181.0
True,2016-07-11,10831256,181.0
True,2016-07-12,10831256,181.0
True,2016-07-13,10831256,184.0
True,2016-07-14,10831256,184.0
False,2016-07-15,10831256,191.0
False,2016-07-16,10831256,189.0
True,2016-07-17,10831256,184.0
True,2016-07-18,10831256,184.0
False,2016-07-19,10831256,184.0
False,2016-07-20,10831256,184.0
True,2016-07-21,10831256,184.0
False,2016-07-22,10831256,184.0
False,2016-07-23,10831256,184.0
True,2016-07-24,10831256,184.0
True,2016-07-25,10831256,184.0
True,2016-07-26,10831256,184.0
True,2016-07-27,10831256,184.0
True,2016-07-28,10831256,184.0
False,2016-07-29,10831256,184.0
False,2016-07-30,10831256,184.0
False,2016-07-31,10831256,184.0
True,2016-08-01,10831256,184.0
True,2016-08-02,10831256,184.0
False,2016-08-03,10831256,184.0
False,2016-08-04,10831256,184.0
False,2016-08-05,10831256,181.0
False,2016-08-06,10831256,181.0
False,2016-08-07,10831256,181.0
False,2016-08-08,10831256,181.0
False,2016-08-09,10831256,181.0
False,2016-08-10,10831256,181.0
False,2016-08-11,10831256,181.0
False,2016-08-12,10831256,181.0
False,2016-08-13,10831256,181.0
False,2016-08-14,10831256,181.0
False,2016-08-15,10831256,181.0
False,2016-08-16,10831256,181.0
False,2016-08-17,10831256,181.0
False,2016-08-18,10831256,181.0
False,2016-08-19,10831256,181.0
False,2016-08-20,10831256,181.0
False,2016-08-21,10831256,181.0
False,2016-08-22,10831256,181.0
False,2016-08-23,10831256,181.0
False,2016-08-24,10831256,181.0
False,2016-08-25,10831256,181.0
False,2016-08-26,10831256,181.0
False,2016-08-27,10831256,181.0
False,2016-08-28,10831256,181.0
False,2016-08-29,10831256,181.0
False,2016-08-30,10831256,181.0
False,2016-08-31,10831256,181.0
False,2016-09-01,10831256,181.0
False,2016-09-02,10831256,181.0
False,2016-09-03,10831256,181.0
False,2016-09-04,10831256,181.0
False,2016-09-05,10831256,181.0
False,2016-09-06,10831256,181.0
False,2016-09-07,10831256,181.0
False,2016-09-08,10831256,181.0
False,2016-09-09,10831256,181.0
False,2016-09-10,10831256,181.0
False,2016-09-11,10831256,181.0
False,2016-09-12,10831256,181.0
False,2016-09-13,10831256,181.0
False,2016-09-14,10831256,181.0
False,2016-09-15,10831256,181.0
False,2016-09-16,10831256,181.0
False,2016-09-17,10831256,181.0
False,2016-09-18,10831256,181.0
False,2016-09-19,10831256,181.0
False,2016-09-20,10831256,181.0
False,2016-09-21,10831256,181.0
False,2016-09-22,10831256,181.0
False,2016-09-23,10831256,181.0
False,2016-09-24,10831256,181.0
False,2016-09-25,10831256,181.0
False,2016-09-26,10831256,181.0
False,2016-09-27,10831256,181.0
False,2016-09-28,10831256,181.0
False,2016-09-29,10831256,181.0
False,2016-09-30,10831256,181.0
False,2016-10-01,10831256,181.0
False,2016-06-26,10271915,95.0
False,2016-06-27,10271915,95.0
False,2016-06-28,10271915,98.0
False,2016-06-29,10271915,101.0
False,2016-06-30,10271915,95.0
