bedrooms,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
2,False,1,4,13339065,45.67759774848521,11277294,-111.04925973040434,1,110,15,Entire home/apt,5.0
1,False,2,4,24500843,45.63686634790258,6778288,-111.12971869933645,1,98,45,Entire home/apt,5.0
2,False,3,4,23502013,45.684501591352245,11881959,-111.09584837970405,1,95,24,Entire home/apt,5.0
2,False,4,4,85734588,45.70739745572436,14167804,-110.85880112621345,1,125,9,Entire home/apt,5.0
1,False,5,4,12813930,45.68297368349593,2503155,-111.03888366131476,1,125,82,Entire home/apt,5.0
2,True,6,4,43190990,45.68649857616051,14213824,-111.0302314488037,1,100,0,Entire home/apt,0.0
1,True,7,4,5649163,45.690828315766645,14517494,-111.04879683873673,1,85,4,Entire home/apt,5.0
3,False,8,4,18613890,45.677054911559104,4477228,-111.04431479305286,1,195,32,Entire home/apt,5.0
2,True,9,4,787722,45.6863031982948,3802860,-111.03607662169858,1,89,21,Entire home/apt,5.0
1,True,10,4,69216074,45.68007206874877,12729357,-111.10153373225505,1,109,22,Entire home/apt,5.0
3,False,11,4,21106020,45.68222373674272,11456945,-111.05727032645592,1,100,38,Entire home/apt,4.5
2,True,12,4,48903462,45.70580153985363,9445398,-110.97807811287863,1,98,26,Entire home/apt,5.0
2,False,13,4,59639354,45.684288064334254,12600553,-111.03854018314827,1,110,9,Entire home/apt,5.0
2,True,14,4,43029722,45.668640392887426,8150142,-111.13347008194663,1,150,24,Entire home/apt,5.0
2,False,15,4,44874042,45.679025525875566,8522409,-111.10260993361149,1,119,15,Entire home/apt,5.0
3,True,16,4,48412358,45.6612074993736,10096532,-111.0021902554286,1,130,25,Entire home/apt,4.5
2,False,17,4,7497730,45.6741988233202,2134711,-111.0446169839594,1,184,31,Entire home/apt,5.0
0,False,18,4,49630888,45.68340477274758,9588650,-111.04194681591281,1,107,40,Entire home/apt,5.0
2,False,1,4,7497730,45.6741988233202,2134711,-111.0446169839594,2,184,31,Entire home/apt,5.0
3,False,2,4,8287259,45.664592311818666,2536175,-111.03909515750664,2,190,45,Entire home/apt,5.0
2,False,3,4,59639354,45.684288064334254,12600553,-111.03854018314827,2,110,9,Entire home/apt,5.0
2,False,4,4,44874042,45.679025525875566,8522409,-111.10260993361149,2,119,15,Entire home/apt,5.0
2,True,5,4,80521705,45.67923113266946,13750146,-111.02810557882535,2,125,10,Entire home/apt,4.5
3,True,6,4,68872256,45.669732258819906,12675495,-111.03460412276505,2,130,11,Entire home/apt,5.0
2,False,7,4,18706726,45.672713045258355,7809335,-111.03632527221569,2,213,7,Entire home/apt,5.0
0,False,8,4,49630888,45.68340477274758,9588650,-111.04194681591281,2,107,40,Entire home/apt,5.0
1,True,9,4,21447984,45.670237518937476,4134363,-111.04120183271459,2,150,20,Entire home/apt,5.0
3,True,10,4,24970222,45.70409862343587,10156114,-110.98568328906653,2,200,12,Entire home/apt,5.0
2,False,11,4,20035054,45.68651558636184,13546944,-111.0399035970811,2,95,5,Entire home/apt,5.0
3,False,12,4,535397,45.691656262787674,13369504,-111.08652398326574,2,169,7,Entire home/apt,5.0
3,False,13,4,14843944,45.70654056576898,7855037,-111.02269616322674,2,175,24,Entire home/apt,5.0
1,False,14,4,15146634,45.67236017926907,2968623,-111.04979179915263,2,109,31,Entire home/apt,5.0
1,False,15,4,16264310,45.67851677721412,6800497,-111.03480269861794,2,110,21,Entire home/apt,5.0
2,True,16,4,34773898,45.6770420185654,6644164,-111.03438072988641,2,153,22,Entire home/apt,5.0
3,False,17,4,6629950,45.68491671006289,10232840,-111.03727486763704,2,259,11,Entire home/apt,5.0
1,False,18,4,6542194,45.74108236217011,3129690,-111.05926655969112,2,195,36,Entire home/apt,5.0
4,False,1,4,66827649,45.66492209453071,12368397,-110.99956867214861,3,150,9,Entire home/apt,5.0
5,False,2,4,50080761,45.743536142203034,9698006,-111.06575782533422,3,130,13,Entire home/apt,5.0
3,False,3,4,6629950,45.68491671006289,10232840,-111.03727486763704,3,259,11,Entire home/apt,5.0
2,False,4,4,45833830,45.68473344794378,8736011,-111.02746674579137,3,165,10,Entire home/apt,4.5
3,False,5,4,8287259,45.664592311818666,2536175,-111.03909515750664,3,190,45,Entire home/apt,5.0
2,False,6,4,31626657,45.66106692038325,6094117,-111.02427122850547,3,125,16,Entire home/apt,5.0
1,False,7,4,6542194,45.74108236217011,3129690,-111.05926655969112,3,195,36,Entire home/apt,5.0
4,True,8,4,52776440,45.70103012601581,10264475,-111.09098181977961,3,250,1,Entire home/apt,0.0
4,False,9,4,64679451,45.65641066766062,12071368,-110.99428595258104,3,170,5,Entire home/apt,5.0
1,True,10,4,21447984,45.670237518937476,4134363,-111.04120183271459,3,150,20,Entire home/apt,5.0
2,True,11,4,34773898,45.6770420185654,6644164,-111.03438072988641,3,153,22,Entire home/apt,5.0
2,False,12,4,61958604,45.65027226807379,11670177,-111.19081244548826,3,124,8,Entire home/apt,5.0
1,False,13,4,16264310,45.67851677721412,6800497,-111.03480269861794,3,110,21,Entire home/apt,5.0
3,False,14,4,35951819,45.683433731325785,6860715,-111.02369686394749,3,175,31,Entire home/apt,5.0
1,False,15,4,42939495,45.675618092675165,8131484,-111.05267680683872,3,120,7,Entire home/apt,4.5
1,False,16,4,33366267,45.59844583042189,7115803,-111.20080042966151,3,105,12,Entire home/apt,5.0
4,False,17,4,14210335,45.647530865909985,2781337,-111.0221601934146,3,175,10,Entire home/apt,5.0
2,False,18,4,2490712,45.68003711640996,505101,-111.04833177904895,3,140,33,Entire home/apt,5.0
