"Date","Value"
1996-04-01,244900
1996-05-01,247900
1996-06-01,249500
1996-07-01,248400
1996-08-01,244900
1996-09-01,242000
1996-10-01,242200
1996-11-01,246200
1996-12-01,252200
1997-01-01,257600
1997-02-01,260500
1997-03-01,262900
1997-04-01,264800
1997-05-01,265900
1997-06-01,264900
1997-07-01,265100
1997-08-01,269400
1997-09-01,272300
1997-10-01,271200
1997-11-01,272200
1997-12-01,276600
1998-01-01,281400
1998-02-01,285600
1998-03-01,287300
1998-04-01,286500
1998-05-01,288400
1998-06-01,293700
1998-07-01,298800
1998-08-01,301000
1998-09-01,303900
1998-10-01,308100
1998-11-01,310700
1998-12-01,311800
1999-01-01,314100
1999-02-01,316200
1999-03-01,316700
1999-04-01,315900
1999-05-01,318700
1999-06-01,327800
1999-07-01,340900
1999-08-01,354400
1999-09-01,362700
1999-10-01,366300
1999-11-01,370300
1999-12-01,376900
2000-01-01,380500
2000-02-01,387800
2000-03-01,404300
2000-04-01,423700
2000-05-01,438800
2000-06-01,451800
2000-07-01,458700
2000-08-01,462200
2000-09-01,472100
2000-10-01,487800
2000-11-01,499700
2000-12-01,505300
2001-01-01,509800
2001-02-01,512600
2001-03-01,510000
2001-04-01,505200
2001-05-01,499300
2001-06-01,491100
2001-07-01,484700
2001-08-01,483700
2001-09-01,481500
2001-10-01,477300
2001-11-01,467700
2001-12-01,457900
2002-01-01,452800
2002-02-01,453300
2002-03-01,455300
2002-04-01,460300
2002-05-01,468400
2002-06-01,476800
2002-07-01,480700
2002-08-01,479300
2002-09-01,479900
2002-10-01,482600
2002-11-01,486600
2002-12-01,485300
2003-01-01,480800
2003-02-01,475800
2003-03-01,474200
2003-04-01,474800
2003-05-01,475200
2003-06-01,471000
2003-07-01,464600
2003-08-01,462600
2003-09-01,464100
2003-10-01,467200
2003-11-01,472600
2003-12-01,483500
2004-01-01,495500
2004-02-01,502800
2004-03-01,505400
2004-04-01,507400
2004-05-01,509100
2004-06-01,512600
2004-07-01,521000
2004-08-01,530200
2004-09-01,536300
2004-10-01,541100
2004-11-01,547400
2004-12-01,554600
2005-01-01,563900
2005-02-01,573200
2005-03-01,583400
2005-04-01,592300
2005-05-01,600200
2005-06-01,605600
2005-07-01,612300
2005-08-01,620000
2005-09-01,625700
2005-10-01,627800
2005-11-01,631300
2005-12-01,635600
2006-01-01,640300
2006-02-01,643800
2006-03-01,645800
2006-04-01,643200
2006-05-01,636200
2006-06-01,628900
2006-07-01,627700
2006-08-01,626000
2006-09-01,624200
2006-10-01,623500
2006-11-01,622300
2006-12-01,619800
2007-01-01,621300
2007-02-01,624700
2007-03-01,628900
2007-04-01,633800
2007-05-01,639400
2007-06-01,645100
2007-07-01,647600
2007-08-01,647200
2007-09-01,646600
2007-10-01,650500
2007-11-01,654900
2007-12-01,652900
2008-01-01,644000
2008-02-01,642100
2008-03-01,641300
2008-04-01,639000
2008-05-01,639400
2008-06-01,642600
2008-07-01,641900
2008-08-01,642300
2008-09-01,642600
2008-10-01,638100
2008-11-01,630200
2008-12-01,621200
2009-01-01,611500
2009-02-01,600600
2009-03-01,590100
2009-04-01,580600
2009-05-01,572700
2009-06-01,567400
2009-07-01,565600
2009-08-01,564700
2009-09-01,565800
2009-10-01,568500
2009-11-01,571100
2009-12-01,569700
2010-01-01,570600
2010-02-01,573800
2010-03-01,578800
2010-04-01,580300
2010-05-01,576600
2010-06-01,570300
2010-07-01,565900
2010-08-01,563400
2010-09-01,561100
2010-10-01,557300
2010-11-01,553000
2010-12-01,563700
2011-01-01,579800
2011-02-01,582000
2011-03-01,574700
2011-04-01,574100
2011-05-01,579100
2011-06-01,585100
2011-07-01,588500
2011-08-01,589900
2011-09-01,593000
2011-10-01,600100
2011-11-01,607900
2011-12-01,611900
2012-01-01,615600
2012-02-01,618700
2012-03-01,616800
2012-04-01,618600
2012-05-01,625000
2012-06-01,634700
2012-07-01,646900
2012-08-01,662100
2012-09-01,670600
2012-10-01,674200
2012-11-01,673000
2012-12-01,673000
2013-01-01,672200
2013-02-01,681300
2013-03-01,700100
2013-04-01,715500
2013-05-01,728200
2013-06-01,745600
2013-07-01,762200
2013-08-01,769000
2013-09-01,769100
2013-10-01,767900
2013-11-01,775200
2013-12-01,783700
2014-01-01,789100
2014-02-01,795400
2014-03-01,808800
2014-04-01,822200
2014-05-01,834600
2014-06-01,844400
2014-07-01,855800
2014-08-01,869100
2014-09-01,885500
2014-10-01,898100
2014-11-01,911300
2014-12-01,919900
2015-01-01,922300
2015-02-01,925200
2015-03-01,937300
2015-04-01,953500
2015-05-01,968000
2015-06-01,977100
2015-07-01,981600
2015-08-01,989500
2015-09-01,1004200
2015-10-01,1020700
2015-11-01,1039900
2015-12-01,1064100
2016-01-01,1092400
2016-02-01,1121400
2016-03-01,1147300
2016-04-01,1164100
2016-05-01,1172100
2016-06-01,1176100
2016-07-01,1172000
2016-08-01,1163400
2016-09-01,1165200
2016-10-01,1174700
