"Date","Value"
1996-04-01,183700
1996-05-01,181200
1996-06-01,180200
1996-07-01,179400
1996-08-01,179200
1996-09-01,179200
1996-10-01,179400
1996-11-01,179700
1996-12-01,179800
1997-01-01,179500
1997-02-01,179100
1997-03-01,179300
1997-04-01,180200
1997-05-01,181300
1997-06-01,181900
1997-07-01,182800
1997-08-01,183900
1997-09-01,184600
1997-10-01,185300
1997-11-01,186500
1997-12-01,188600
1998-01-01,191100
1998-02-01,193100
1998-03-01,194700
1998-04-01,196100
1998-05-01,196800
1998-06-01,197500
1998-07-01,198600
1998-08-01,199900
1998-09-01,201300
1998-10-01,202400
1998-11-01,203400
1998-12-01,204600
1999-01-01,206200
1999-02-01,207800
1999-03-01,209500
1999-04-01,212200
1999-05-01,216400
1999-06-01,220300
1999-07-01,222300
1999-08-01,224300
1999-09-01,228500
1999-10-01,233700
1999-11-01,238100
1999-12-01,241600
2000-01-01,245000
2000-02-01,248300
2000-03-01,252900
2000-04-01,258500
2000-05-01,263800
2000-06-01,267900
2000-07-01,272400
2000-08-01,276800
2000-09-01,280700
2000-10-01,284300
2000-11-01,288100
2000-12-01,292000
2001-01-01,296700
2001-02-01,301600
2001-03-01,305700
2001-04-01,308500
2001-05-01,311200
2001-06-01,313700
2001-07-01,316900
2001-08-01,320600
2001-09-01,323300
2001-10-01,324600
2001-11-01,326100
2001-12-01,328400
2002-01-01,331200
2002-02-01,334100
2002-03-01,336900
2002-04-01,340200
2002-05-01,343700
2002-06-01,348300
2002-07-01,354200
2002-08-01,360200
2002-09-01,364700
2002-10-01,368900
2002-11-01,372900
2002-12-01,377000
2003-01-01,380300
2003-02-01,383900
2003-03-01,387500
2003-04-01,390900
2003-05-01,393700
2003-06-01,395900
2003-07-01,396200
2003-08-01,395600
2003-09-01,396200
2003-10-01,398600
2003-11-01,402700
2003-12-01,407900
2004-01-01,413000
2004-02-01,417400
2004-03-01,422800
2004-04-01,429500
2004-05-01,437300
2004-06-01,446600
2004-07-01,457200
2004-08-01,468200
2004-09-01,479100
2004-10-01,489400
2004-11-01,498200
2004-12-01,505400
2005-01-01,512700
2005-02-01,521800
2005-03-01,531900
2005-04-01,541300
2005-05-01,548900
2005-06-01,555100
2005-07-01,560200
2005-08-01,564900
2005-09-01,569600
2005-10-01,575200
2005-11-01,581100
2005-12-01,585800
2006-01-01,587400
2006-02-01,586000
2006-03-01,584100
2006-04-01,583400
2006-05-01,583400
2006-06-01,582600
2006-07-01,580900
2006-08-01,578600
2006-09-01,575700
2006-10-01,574200
2006-11-01,574100
2006-12-01,572500
2007-01-01,569000
2007-02-01,566500
2007-03-01,565300
2007-04-01,561900
2007-05-01,556200
2007-06-01,549200
2007-07-01,542300
2007-08-01,535300
2007-09-01,527800
2007-10-01,518800
2007-11-01,508400
2007-12-01,497400
2008-01-01,487400
2008-02-01,475900
2008-03-01,462000
2008-04-01,447500
2008-05-01,434600
2008-06-01,423600
2008-07-01,415800
2008-08-01,409200
2008-09-01,402400
2008-10-01,395900
2008-11-01,389300
2008-12-01,385900
2009-01-01,388300
2009-02-01,392400
2009-03-01,392200
2009-04-01,390700
2009-05-01,388600
2009-06-01,385800
2009-07-01,383200
2009-08-01,383000
2009-09-01,382800
2009-10-01,381500
2009-11-01,379700
2009-12-01,378200
2010-01-01,376500
2010-02-01,373500
2010-03-01,369800
2010-04-01,367500
2010-05-01,368100
2010-06-01,370500
2010-07-01,371300
2010-08-01,369500
2010-09-01,367500
2010-10-01,363400
2010-11-01,357900
2010-12-01,354900
2011-01-01,351600
2011-02-01,347100
2011-03-01,344100
2011-04-01,340600
2011-05-01,336200
2011-06-01,333300
2011-07-01,330500
2011-08-01,326900
2011-09-01,323700
2011-10-01,321900
2011-11-01,322400
2011-12-01,321600
2012-01-01,319300
2012-02-01,319900
2012-03-01,323100
2012-04-01,326100
2012-05-01,328800
2012-06-01,331500
2012-07-01,332700
2012-08-01,334100
2012-09-01,337700
2012-10-01,343400
2012-11-01,348300
2012-12-01,351600
2013-01-01,355900
2013-02-01,362100
2013-03-01,371200
2013-04-01,382600
2013-05-01,393900
2013-06-01,402000
2013-07-01,408700
2013-08-01,416000
2013-09-01,422300
2013-10-01,427600
2013-11-01,432500
2013-12-01,437000
2014-01-01,438100
2014-02-01,437800
2014-03-01,438800
2014-04-01,441000
2014-05-01,441800
2014-06-01,443500
2014-07-01,447500
2014-08-01,451200
2014-09-01,453600
2014-10-01,458800
2014-11-01,466800
2014-12-01,471900
2015-01-01,475100
2015-02-01,480600
2015-03-01,487100
2015-04-01,492900
2015-05-01,497900
2015-06-01,501200
2015-07-01,505100
2015-08-01,509700
2015-09-01,512100
2015-10-01,515100
2015-11-01,520500
2015-12-01,525400
2016-01-01,528400
2016-02-01,530000
2016-03-01,531100
2016-04-01,533500
2016-05-01,536700
2016-06-01,540200
2016-07-01,543900
2016-08-01,548900
2016-09-01,555700
2016-10-01,562100
