"Date","Value"
1996-04-01,307700
1996-05-01,307100
1996-06-01,305200
1996-07-01,303600
1996-08-01,303300
1996-09-01,303600
1996-10-01,304500
1996-11-01,305700
1996-12-01,307600
1997-01-01,309800
1997-02-01,311500
1997-03-01,312100
1997-04-01,312700
1997-05-01,313900
1997-06-01,316000
1997-07-01,318800
1997-08-01,321300
1997-09-01,323200
1997-10-01,325200
1997-11-01,327500
1997-12-01,330400
1998-01-01,334000
1998-02-01,337100
1998-03-01,339100
1998-04-01,340800
1998-05-01,344300
1998-06-01,348400
1998-07-01,351600
1998-08-01,354300
1998-09-01,357100
1998-10-01,359700
1998-11-01,362300
1998-12-01,365800
1999-01-01,369800
1999-02-01,373000
1999-03-01,375000
1999-04-01,377000
1999-05-01,379700
1999-06-01,383600
1999-07-01,390100
1999-08-01,398400
1999-09-01,406000
1999-10-01,412100
1999-11-01,418600
1999-12-01,425300
2000-01-01,432900
2000-02-01,442000
2000-03-01,452700
2000-04-01,464100
2000-05-01,474800
2000-06-01,482700
2000-07-01,488700
2000-08-01,494300
2000-09-01,499600
2000-10-01,505100
2000-11-01,511900
2000-12-01,519500
2001-01-01,525600
2001-02-01,531400
2001-03-01,537000
2001-04-01,540600
2001-05-01,541000
2001-06-01,540600
2001-07-01,540300
2001-08-01,539400
2001-09-01,539200
2001-10-01,540400
2001-11-01,540500
2001-12-01,538000
2002-01-01,536400
2002-02-01,537900
2002-03-01,541200
2002-04-01,545600
2002-05-01,551600
2002-06-01,559300
2002-07-01,566800
2002-08-01,573200
2002-09-01,577500
2002-10-01,580400
2002-11-01,582700
2002-12-01,585000
2003-01-01,586400
2003-02-01,586900
2003-03-01,588300
2003-04-01,590800
2003-05-01,593100
2003-06-01,594700
2003-07-01,596400
2003-08-01,600400
2003-09-01,608200
2003-10-01,618900
2003-11-01,630000
2003-12-01,639400
2004-01-01,646500
2004-02-01,652300
2004-03-01,659400
2004-04-01,669300
2004-05-01,681300
2004-06-01,692500
2004-07-01,703500
2004-08-01,714800
2004-09-01,727600
2004-10-01,739800
2004-11-01,752100
2004-12-01,766600
2005-01-01,782900
2005-02-01,797100
2005-03-01,809200
2005-04-01,819100
2005-05-01,827700
2005-06-01,837100
2005-07-01,844900
2005-08-01,848000
2005-09-01,848400
2005-10-01,848900
2005-11-01,848700
2005-12-01,846900
2006-01-01,845700
2006-02-01,847700
2006-03-01,850300
2006-04-01,849900
2006-05-01,848300
2006-06-01,847900
2006-07-01,849100
2006-08-01,850300
2006-09-01,849300
2006-10-01,846500
2006-11-01,843400
2006-12-01,840900
2007-01-01,841600
2007-02-01,844900
2007-03-01,844800
2007-04-01,840100
2007-05-01,834400
2007-06-01,828300
2007-07-01,822100
2007-08-01,817800
2007-09-01,812500
2007-10-01,804700
2007-11-01,795600
2007-12-01,786100
2008-01-01,777200
2008-02-01,768400
2008-03-01,758100
2008-04-01,746000
2008-05-01,734000
2008-06-01,723400
2008-07-01,714500
2008-08-01,705100
2008-09-01,695100
2008-10-01,686600
2008-11-01,680500
2008-12-01,678400
2009-01-01,678200
2009-02-01,676100
2009-03-01,671000
2009-04-01,667400
2009-05-01,663600
2009-06-01,657400
2009-07-01,649700
2009-08-01,645600
2009-09-01,644600
2009-10-01,643900
2009-11-01,641700
2009-12-01,641400
2010-01-01,640600
2010-02-01,638600
2010-03-01,636600
2010-04-01,637500
2010-05-01,640100
2010-06-01,645300
2010-07-01,650300
2010-08-01,652100
2010-09-01,651500
2010-10-01,651600
2010-11-01,652500
2010-12-01,649300
2011-01-01,643700
2011-02-01,640000
2011-03-01,638300
2011-04-01,634600
2011-05-01,630400
2011-06-01,627400
2011-07-01,627200
2011-08-01,628200
2011-09-01,628900
2011-10-01,630100
2011-11-01,633100
2011-12-01,634600
2012-01-01,630500
2012-02-01,621800
2012-03-01,616200
2012-04-01,615800
2012-05-01,620800
2012-06-01,628100
2012-07-01,637300
2012-08-01,645300
2012-09-01,655300
2012-10-01,665900
2012-11-01,675500
2012-12-01,680900
2013-01-01,686700
2013-02-01,696600
2013-03-01,713900
2013-04-01,735000
2013-05-01,752200
2013-06-01,763200
2013-07-01,769000
2013-08-01,770900
2013-09-01,770200
2013-10-01,770600
2013-11-01,773400
2013-12-01,779100
2014-01-01,787200
2014-02-01,795800
2014-03-01,802500
2014-04-01,809000
2014-05-01,814900
2014-06-01,818900
2014-07-01,821000
2014-08-01,825000
2014-09-01,830000
2014-10-01,834600
2014-11-01,838300
2014-12-01,843800
2015-01-01,852400
2015-02-01,863400
2015-03-01,872300
2015-04-01,878300
2015-05-01,885300
2015-06-01,893400
2015-07-01,900800
2015-08-01,908600
2015-09-01,917800
2015-10-01,925100
2015-11-01,930800
2015-12-01,938100
2016-01-01,946500
2016-02-01,953200
2016-03-01,958200
2016-04-01,960500
2016-05-01,958800
2016-06-01,955000
2016-07-01,952800
2016-08-01,955500
2016-09-01,959600
2016-10-01,961600
