"Date","Value"
1996-04-01,432700
1996-05-01,434600
1996-06-01,434900
1996-07-01,435500
1996-08-01,437700
1996-09-01,440300
1996-10-01,444400
1996-11-01,451000
1996-12-01,458200
1997-01-01,464000
1997-02-01,469100
1997-03-01,474000
1997-04-01,478100
1997-05-01,483900
1997-06-01,491100
1997-07-01,497800
1997-08-01,503700
1997-09-01,510300
1997-10-01,516700
1997-11-01,523100
1997-12-01,529100
1998-01-01,535400
1998-02-01,540900
1998-03-01,545500
1998-04-01,549300
1998-05-01,554000
1998-06-01,559300
1998-07-01,565900
1998-08-01,573000
1998-09-01,579300
1998-10-01,584100
1998-11-01,589000
1998-12-01,593300
1999-01-01,596400
1999-02-01,598500
1999-03-01,600700
1999-04-01,603800
1999-05-01,607700
1999-06-01,613000
1999-07-01,620200
1999-08-01,629700
1999-09-01,641500
1999-10-01,654800
1999-11-01,668100
1999-12-01,681900
2000-01-01,697600
2000-02-01,715600
2000-03-01,738000
2000-04-01,765000
2000-05-01,792300
2000-06-01,816800
2000-07-01,838900
2000-08-01,857400
2000-09-01,873600
2000-10-01,891800
2000-11-01,910000
2000-12-01,923300
2001-01-01,931200
2001-02-01,933700
2001-03-01,926300
2001-04-01,911200
2001-05-01,894700
2001-06-01,877500
2001-07-01,860300
2001-08-01,846100
2001-09-01,833900
2001-10-01,820200
2001-11-01,804500
2001-12-01,791100
2002-01-01,784100
2002-02-01,783500
2002-03-01,789400
2002-04-01,801900
2002-05-01,817600
2002-06-01,833700
2002-07-01,845000
2002-08-01,848800
2002-09-01,850300
2002-10-01,851600
2002-11-01,849900
2002-12-01,845300
2003-01-01,840300
2003-02-01,834300
2003-03-01,828100
2003-04-01,822500
2003-05-01,816900
2003-06-01,810000
2003-07-01,806100
2003-08-01,808500
2003-09-01,814000
2003-10-01,819700
2003-11-01,827400
2003-12-01,839300
2004-01-01,854700
2004-02-01,871900
2004-03-01,885300
2004-04-01,892200
2004-05-01,897200
2004-06-01,907300
2004-07-01,921300
2004-08-01,933200
2004-09-01,940300
2004-10-01,947400
2004-11-01,958200
2004-12-01,972200
2005-01-01,987100
2005-02-01,1003600
2005-03-01,1019700
2005-04-01,1036000
2005-05-01,1053600
2005-06-01,1068300
2005-07-01,1080100
2005-08-01,1092700
2005-09-01,1104200
2005-10-01,1111500
2005-11-01,1114300
2005-12-01,1116200
2006-01-01,1118900
2006-02-01,1118600
2006-03-01,1116500
2006-04-01,1115500
2006-05-01,1115200
2006-06-01,1116100
2006-07-01,1121100
2006-08-01,1126200
2006-09-01,1131300
2006-10-01,1136100
2006-11-01,1142400
2006-12-01,1151300
2007-01-01,1161800
2007-02-01,1169300
2007-03-01,1176700
2007-04-01,1185800
2007-05-01,1192800
2007-06-01,1195800
2007-07-01,1196600
2007-08-01,1195400
2007-09-01,1193300
2007-10-01,1195400
2007-11-01,1204200
2007-12-01,1211000
2008-01-01,1207300
2008-02-01,1204000
2008-03-01,1205200
2008-04-01,1203100
2008-05-01,1196400
2008-06-01,1189800
2008-07-01,1181200
2008-08-01,1172700
2008-09-01,1167700
2008-10-01,1160300
2008-11-01,1148700
2008-12-01,1135600
2009-01-01,1123900
2009-02-01,1111300
2009-03-01,1096800
2009-04-01,1081100
2009-05-01,1069600
2009-06-01,1063800
2009-07-01,1062600
2009-08-01,1063900
2009-09-01,1064700
2009-10-01,1064900
2009-11-01,1065900
2009-12-01,1070200
2010-01-01,1080000
2010-02-01,1091100
2010-03-01,1097400
2010-04-01,1101300
2010-05-01,1101100
2010-06-01,1098600
2010-07-01,1096500
2010-08-01,1098600
2010-09-01,1105300
2010-10-01,1117500
2010-11-01,1127200
2010-12-01,1127300
2011-01-01,1117600
2011-02-01,1106700
2011-03-01,1101900
2011-04-01,1103800
2011-05-01,1110500
2011-06-01,1118700
2011-07-01,1125900
2011-08-01,1128300
2011-09-01,1125300
2011-10-01,1123400
2011-11-01,1122600
2011-12-01,1119100
2012-01-01,1118300
2012-02-01,1127600
2012-03-01,1141200
2012-04-01,1152900
2012-05-01,1169800
2012-06-01,1192100
2012-07-01,1214300
2012-08-01,1236200
2012-09-01,1260000
2012-10-01,1283700
2012-11-01,1305700
2012-12-01,1327500
2013-01-01,1347500
2013-02-01,1362200
2013-03-01,1375500
2013-04-01,1395900
2013-05-01,1422700
2013-06-01,1447300
2013-07-01,1466000
2013-08-01,1478600
2013-09-01,1488800
2013-10-01,1492600
2013-11-01,1500100
2013-12-01,1519400
2014-01-01,1545800
2014-02-01,1565800
2014-03-01,1581100
2014-04-01,1597600
2014-05-01,1613100
2014-06-01,1625500
2014-07-01,1639100
2014-08-01,1655500
2014-09-01,1673800
2014-10-01,1695100
2014-11-01,1717200
2014-12-01,1736200
2015-01-01,1752500
2015-02-01,1771500
2015-03-01,1794200
2015-04-01,1819500
2015-05-01,1841400
2015-06-01,1850400
2015-07-01,1852200
2015-08-01,1855500
2015-09-01,1858100
2015-10-01,1857000
2015-11-01,1856100
2015-12-01,1857200
2016-01-01,1864900
2016-02-01,1880100
2016-03-01,1897000
2016-04-01,1904400
2016-05-01,1896400
2016-06-01,1884900
2016-07-01,1875100
2016-08-01,1867300
2016-09-01,1867000
2016-10-01,1872200
