"Date","Value"
1996-04-01,NA
1996-05-01,NA
1996-06-01,NA
1996-07-01,NA
1996-08-01,NA
1996-09-01,NA
1996-10-01,NA
1996-11-01,NA
1996-12-01,NA
1997-01-01,NA
1997-02-01,331600
1997-03-01,333200
1997-04-01,331500
1997-05-01,331200
1997-06-01,333300
1997-07-01,337400
1997-08-01,342300
1997-09-01,348400
1997-10-01,353600
1997-11-01,358200
1997-12-01,363400
1998-01-01,371600
1998-02-01,379600
1998-03-01,383500
1998-04-01,385300
1998-05-01,388600
1998-06-01,391000
1998-07-01,391600
1998-08-01,392100
1998-09-01,393900
1998-10-01,397300
1998-11-01,400400
1998-12-01,402200
1999-01-01,405300
1999-02-01,407700
1999-03-01,407800
1999-04-01,409000
1999-05-01,414700
1999-06-01,425700
1999-07-01,440100
1999-08-01,453700
1999-09-01,465000
1999-10-01,478300
1999-11-01,494300
1999-12-01,512900
2000-01-01,533700
2000-02-01,554400
2000-03-01,569800
2000-04-01,579800
2000-05-01,587900
2000-06-01,595700
2000-07-01,604400
2000-08-01,612200
2000-09-01,618600
2000-10-01,623200
2000-11-01,624100
2000-12-01,619400
2001-01-01,611400
2001-02-01,606500
2001-03-01,605400
2001-04-01,605900
2001-05-01,606100
2001-06-01,606200
2001-07-01,601700
2001-08-01,595900
2001-09-01,591100
2001-10-01,588600
2001-11-01,588200
2001-12-01,592800
2002-01-01,602200
2002-02-01,610800
2002-03-01,615900
2002-04-01,620600
2002-05-01,629700
2002-06-01,641800
2002-07-01,655500
2002-08-01,669600
2002-09-01,682600
2002-10-01,689900
2002-11-01,694500
2002-12-01,696200
2003-01-01,694300
2003-02-01,690500
2003-03-01,690200
2003-04-01,691800
2003-05-01,691200
2003-06-01,688000
2003-07-01,687200
2003-08-01,688700
2003-09-01,690500
2003-10-01,695900
2003-11-01,707500
2003-12-01,721300
2004-01-01,734900
2004-02-01,748500
2004-03-01,763100
2004-04-01,777300
2004-05-01,790500
2004-06-01,800100
2004-07-01,807400
2004-08-01,815500
2004-09-01,826300
2004-10-01,839200
2004-11-01,852500
2004-12-01,865600
2005-01-01,880700
2005-02-01,895800
2005-03-01,908100
2005-04-01,915400
2005-05-01,918000
2005-06-01,920300
2005-07-01,929100
2005-08-01,939300
2005-09-01,945400
2005-10-01,949100
2005-11-01,949100
2005-12-01,943400
2006-01-01,936700
2006-02-01,931700
2006-03-01,926800
2006-04-01,922900
2006-05-01,921500
2006-06-01,919900
2006-07-01,915400
2006-08-01,906100
2006-09-01,898900
2006-10-01,894800
2006-11-01,890100
2006-12-01,885700
2007-01-01,886100
2007-02-01,892500
2007-03-01,907700
2007-04-01,927300
2007-05-01,944100
2007-06-01,956800
2007-07-01,970200
2007-08-01,983600
2007-09-01,990500
2007-10-01,984400
2007-11-01,973900
2007-12-01,965600
2008-01-01,956700
2008-02-01,946500
2008-03-01,932700
2008-04-01,921200
2008-05-01,912400
2008-06-01,904900
2008-07-01,892400
2008-08-01,883700
2008-09-01,880800
2008-10-01,884800
2008-11-01,888400
2008-12-01,888800
2009-01-01,888300
2009-02-01,885500
2009-03-01,876200
2009-04-01,863000
2009-05-01,853600
2009-06-01,845600
2009-07-01,836300
2009-08-01,826000
2009-09-01,818500
2009-10-01,815000
2009-11-01,817000
2009-12-01,823600
2010-01-01,829800
2010-02-01,831700
2010-03-01,829500
2010-04-01,823700
2010-05-01,819100
2010-06-01,816800
2010-07-01,814700
2010-08-01,815000
2010-09-01,818200
2010-10-01,817100
2010-11-01,813000
2010-12-01,811500
2011-01-01,811500
2011-02-01,809100
2011-03-01,805800
2011-04-01,803600
2011-05-01,800200
2011-06-01,799400
2011-07-01,800500
2011-08-01,798700
2011-09-01,794900
2011-10-01,795900
2011-11-01,797200
2011-12-01,794900
2012-01-01,790700
2012-02-01,788000
2012-03-01,789000
2012-04-01,793500
2012-05-01,800500
2012-06-01,812400
2012-07-01,832000
2012-08-01,849600
2012-09-01,861500
2012-10-01,871400
2012-11-01,884600
2012-12-01,898800
2013-01-01,911500
2013-02-01,924000
2013-03-01,940200
2013-04-01,960700
2013-05-01,980200
2013-06-01,995500
2013-07-01,1009100
2013-08-01,1030100
2013-09-01,1053100
2013-10-01,1072800
2013-11-01,1087400
2013-12-01,1098500
2014-01-01,1108800
2014-02-01,1125800
2014-03-01,1146100
2014-04-01,1168000
2014-05-01,1193700
2014-06-01,1217400
2014-07-01,1235400
2014-08-01,1252000
2014-09-01,1268500
2014-10-01,1281800
2014-11-01,1294000
2014-12-01,1302500
2015-01-01,1309900
2015-02-01,1326200
2015-03-01,1355500
2015-04-01,1381200
2015-05-01,1397000
2015-06-01,1414600
2015-07-01,1433600
2015-08-01,1442400
2015-09-01,1444200
2015-10-01,1447400
2015-11-01,1452700
2015-12-01,1463600
2016-01-01,1480500
2016-02-01,1493700
2016-03-01,1502300
2016-04-01,1504800
2016-05-01,1499400
2016-06-01,1483200
2016-07-01,1462700
2016-08-01,1446100
2016-09-01,1437300
2016-10-01,1430200
