"Date","Value"
2016-05-31,103300
2016-03-31,101900
2016-02-29,103100
2016-01-31,102200
2015-12-31,101600
2015-11-30,100200
2015-10-31,100400
2015-09-30,99600
2015-08-31,99800
2015-07-31,98800
2015-06-30,99900
2015-05-31,98800
2015-04-30,98700
2015-03-31,98900
2015-02-28,98500
2015-01-31,98400
2014-12-31,98500
2014-11-30,98500
2014-10-31,98400
2014-09-30,98000
2014-08-31,97400
2014-07-31,96800
2014-06-30,96400
2014-05-31,96200
2014-04-30,95900
2014-03-31,95300
2014-02-28,95000
2014-01-31,95200
2013-12-31,95500
2013-11-30,95600
2013-10-31,95900
2013-09-30,96200
2013-08-31,96200
2013-07-31,96100
2013-06-30,96100
2013-05-31,96000
2013-04-30,95900
2013-03-31,95800
2013-02-28,95700
2013-01-31,95500
2012-12-31,95400
2012-11-30,95200
2012-10-31,95200
2012-09-30,95400
2012-08-31,95600
2012-07-31,96000
2012-06-30,96300
2012-05-31,96400
2012-04-30,96400
2012-03-31,96500
2012-02-29,97100
2012-01-31,97900
2011-12-31,98300
2011-11-30,98500
2011-10-31,98800
2011-09-30,99100
2011-08-31,99200
2011-07-31,99300
2011-06-30,99600
2011-05-31,100300
2011-04-30,101200
2011-03-31,102000
2011-02-28,102600
2011-01-31,103400
2010-12-31,104300
2010-11-30,105000
2010-10-31,105400
2010-09-30,106000
2010-08-31,106700
2010-07-31,107800
2010-06-30,109000
2010-05-31,110100
2010-04-30,110900
2010-03-31,112000
2010-02-28,112700
2010-01-31,113300
2009-12-31,114300
2009-11-30,115200
2009-10-31,115100
2009-09-30,115200
2009-08-31,115900
2009-07-31,116600
2009-06-30,116800
2009-05-31,116800
2009-04-30,116800
2009-03-31,116900
2009-02-28,116700
2009-01-31,116000
2008-12-31,115600
2008-11-30,116200
2008-10-31,117500
2008-09-30,118500
2008-08-31,119100
2008-07-31,119500
2008-06-30,119700
2008-05-31,119600
2008-04-30,119600
2008-03-31,119500
2008-02-29,119200
2008-01-31,119200
2007-12-31,119200
2007-11-30,118800
2007-10-31,118500
2007-09-30,118300
2007-08-31,117800
2007-07-31,117500
2007-06-30,117500
2007-05-31,117800
2007-04-30,117900
2007-03-31,117900
2007-02-28,118000
2007-01-31,117800
2006-12-31,117200
2006-11-30,116500
2006-10-31,115900
2006-09-30,114900
2006-08-31,113600
2006-07-31,112400
2006-06-30,111400
2006-05-31,110100
2006-04-30,108700
2006-03-31,107500
2006-02-28,106500
2006-01-31,105300
2005-12-31,103600
2005-11-30,102000
2005-10-31,100800
2005-09-30,100100
2005-08-31,99700
2005-07-31,99100
2005-06-30,97900
2005-05-31,96600
2005-04-30,95300
2005-03-31,94200
2005-02-28,93500
2005-01-31,93100
2004-12-31,92500
2004-11-30,91600
2004-10-31,90500
2004-09-30,89400
2004-08-31,88500
2004-07-31,87400
2004-06-30,86400
2004-05-31,86200
2004-04-30,86400
2004-03-31,86000
2004-02-29,85300
2004-01-31,84900
2003-12-31,84700
2003-11-30,84500
2003-10-31,84200
2003-09-30,83900
2003-08-31,83500
2003-07-31,83300
2003-06-30,83300
2003-05-31,82900
2003-04-30,82100
2003-03-31,81600
2003-02-28,81400
2003-01-31,81300
2002-12-31,81300
2002-11-30,81300
2002-10-31,81400
2002-09-30,81300
2002-08-31,80900
2002-07-31,80700
2002-06-30,80500
2002-05-31,80200
2002-04-30,80400
2002-03-31,80800
2002-02-28,80700
2002-01-31,80300
2001-12-31,80100
2001-11-30,79900
2001-10-31,79700
2001-09-30,79600
2001-08-31,79700
2001-07-31,79600
2001-06-30,79400
2001-05-31,79300
2001-04-30,79200
2001-03-31,79100
2001-02-28,78900
2001-01-31,78800
2000-12-31,78500
2000-11-30,78500
2000-10-31,78300
2000-09-30,78100
2000-08-31,77800
2000-07-31,77500
2000-06-30,77300
2000-05-31,76900
2000-04-30,76400
2000-03-31,75800
2000-02-29,75300
2000-01-31,75000
1999-12-31,74600
1999-11-30,74300
1999-10-31,74300
1999-09-30,74200
1999-08-31,73900
1999-07-31,73800
1999-06-30,73800
1999-05-31,73600
1999-04-30,73200
1999-03-31,73000
1999-02-28,72700
1999-01-31,72300
1998-12-31,72200
1998-11-30,71900
1998-10-31,71300
1998-09-30,70600
1998-08-31,70000
1998-07-31,69400
1998-06-30,69000
1998-05-31,68700
1998-04-30,68400
1998-03-31,68200
1998-02-28,67700
1998-01-31,66900
1997-12-31,66300
1997-11-30,65800
1997-10-31,65000
1997-09-30,64600
1997-08-31,64500
1997-07-31,64300
1997-06-30,64000
1997-05-31,63700
1997-04-30,63400
1997-03-31,63200
1997-02-28,63100
1997-01-31,62800
1996-12-31,62300
1996-11-30,62200
1996-10-31,62500
1996-09-30,62500
1996-08-31,62400
1996-07-31,62400
1996-06-30,62400
1996-05-31,62300
1996-04-30,62300
