"Date","Value"
1996-04-01,325600
1996-05-01,326300
1996-06-01,329000
1996-07-01,329400
1996-08-01,328700
1996-09-01,328400
1996-10-01,327200
1996-11-01,326000
1996-12-01,327400
1997-01-01,329700
1997-02-01,332400
1997-03-01,337000
1997-04-01,342300
1997-05-01,346700
1997-06-01,348400
1997-07-01,348700
1997-08-01,350600
1997-09-01,355600
1997-10-01,360200
1997-11-01,363500
1997-12-01,367300
1998-01-01,372400
1998-02-01,377500
1998-03-01,382600
1998-04-01,389200
1998-05-01,398400
1998-06-01,408000
1998-07-01,416500
1998-08-01,421800
1998-09-01,425300
1998-10-01,429200
1998-11-01,434000
1998-12-01,438900
1999-01-01,442900
1999-02-01,445700
1999-03-01,448900
1999-04-01,452200
1999-05-01,450900
1999-06-01,448600
1999-07-01,450100
1999-08-01,453600
1999-09-01,457900
1999-10-01,467000
1999-11-01,480000
1999-12-01,494100
2000-01-01,509600
2000-02-01,525500
2000-03-01,540600
2000-04-01,555000
2000-05-01,566200
2000-06-01,574400
2000-07-01,584100
2000-08-01,594500
2000-09-01,598700
2000-10-01,598600
2000-11-01,599900
2000-12-01,604200
2001-01-01,604000
2001-02-01,601600
2001-03-01,601000
2001-04-01,601900
2001-05-01,601300
2001-06-01,601100
2001-07-01,597500
2001-08-01,593400
2001-09-01,595900
2001-10-01,600600
2001-11-01,601600
2001-12-01,601600
2002-01-01,604700
2002-02-01,607500
2002-03-01,608800
2002-04-01,611000
2002-05-01,618600
2002-06-01,630100
2002-07-01,641300
2002-08-01,651200
2002-09-01,659500
2002-10-01,665000
2002-11-01,669900
2002-12-01,672200
2003-01-01,670900
2003-02-01,669000
2003-03-01,667700
2003-04-01,667900
2003-05-01,671300
2003-06-01,679500
2003-07-01,690100
2003-08-01,700100
2003-09-01,705200
2003-10-01,710600
2003-11-01,719000
2003-12-01,728700
2004-01-01,737400
2004-02-01,748300
2004-03-01,763200
2004-04-01,779100
2004-05-01,790800
2004-06-01,797000
2004-07-01,803000
2004-08-01,812600
2004-09-01,825800
2004-10-01,840000
2004-11-01,851300
2004-12-01,860400
2005-01-01,873900
2005-02-01,892000
2005-03-01,907100
2005-04-01,914700
2005-05-01,917600
2005-06-01,917100
2005-07-01,918700
2005-08-01,920700
2005-09-01,925100
2005-10-01,929800
2005-11-01,931200
2005-12-01,923400
2006-01-01,911900
2006-02-01,900300
2006-03-01,889500
2006-04-01,885200
2006-05-01,894200
2006-06-01,907100
2006-07-01,911600
2006-08-01,911200
2006-09-01,906500
2006-10-01,899600
2006-11-01,899700
2006-12-01,902700
2007-01-01,905200
2007-02-01,911500
2007-03-01,924900
2007-04-01,932700
2007-05-01,936200
2007-06-01,941100
2007-07-01,949500
2007-08-01,956900
2007-09-01,963000
2007-10-01,966700
2007-11-01,969400
2007-12-01,971900
2008-01-01,967000
2008-02-01,952200
2008-03-01,934500
2008-04-01,923900
2008-05-01,911600
2008-06-01,895600
2008-07-01,882700
2008-08-01,872600
2008-09-01,861000
2008-10-01,851200
2008-11-01,838900
2008-12-01,832700
2009-01-01,838900
2009-02-01,850600
2009-03-01,855800
2009-04-01,851900
2009-05-01,837700
2009-06-01,822900
2009-07-01,815400
2009-08-01,812900
2009-09-01,810800
2009-10-01,806600
2009-11-01,802500
2009-12-01,808800
2010-01-01,821400
2010-02-01,829300
2010-03-01,827000
2010-04-01,819700
2010-05-01,811800
2010-06-01,807300
2010-07-01,801500
2010-08-01,797700
2010-09-01,798900
2010-10-01,798100
2010-11-01,792900
2010-12-01,784900
2011-01-01,776600
2011-02-01,767400
2011-03-01,761700
2011-04-01,759200
2011-05-01,759600
2011-06-01,759200
2011-07-01,755600
2011-08-01,749300
2011-09-01,745700
2011-10-01,746400
2011-11-01,749700
2011-12-01,750700
2012-01-01,747300
2012-02-01,743400
2012-03-01,746100
2012-04-01,756700
2012-05-01,767300
2012-06-01,771200
2012-07-01,773800
2012-08-01,777700
2012-09-01,784900
2012-10-01,799900
2012-11-01,819300
2012-12-01,832800
2013-01-01,840000
2013-02-01,844700
2013-03-01,849500
2013-04-01,858200
2013-05-01,876200
2013-06-01,899700
2013-07-01,921800
2013-08-01,942300
2013-09-01,960100
2013-10-01,974700
2013-11-01,989300
2013-12-01,1002200
2014-01-01,1012200
2014-02-01,1024800
2014-03-01,1038400
2014-04-01,1048800
2014-05-01,1063300
2014-06-01,1090100
2014-07-01,1117600
2014-08-01,1137200
2014-09-01,1148300
2014-10-01,1160200
2014-11-01,1169700
2014-12-01,1172400
2015-01-01,1173100
2015-02-01,1187100
2015-03-01,1211800
2015-04-01,1243300
2015-05-01,1285800
2015-06-01,1330600
2015-07-01,1361900
2015-08-01,1375300
2015-09-01,1378000
2015-10-01,1374800
2015-11-01,1374400
2015-12-01,1378500
2016-01-01,1385400
2016-02-01,1396600
2016-03-01,1408900
2016-04-01,1409000
2016-05-01,1390500
2016-06-01,1364300
2016-07-01,1349000
2016-08-01,1346800
2016-09-01,1349100
2016-10-01,1351300
