"Date","Value"
2016-05-31,202600
2016-03-31,201800
2016-02-29,200800
2016-01-31,198500
2015-12-31,196300
2015-11-30,194800
2015-10-31,192700
2015-09-30,192000
2015-08-31,182100
2015-07-31,180400
2015-06-30,178100
2015-05-31,176300
2015-04-30,174600
2015-03-31,173200
2015-02-28,171000
2015-01-31,169200
2014-12-31,168400
2014-11-30,167700
2014-10-31,166900
2014-09-30,165900
2014-08-31,165000
2014-07-31,164200
2014-06-30,163300
2014-05-31,162600
2014-04-30,161400
2014-03-31,160200
2014-02-28,159400
2014-01-31,158800
2013-12-31,157900
2013-11-30,157200
2013-10-31,156600
2013-09-30,155600
2013-08-31,154400
2013-07-31,153100
2013-06-30,151700
2013-05-31,150700
2013-04-30,150000
2013-03-31,149500
2013-02-28,148900
2013-01-31,148400
2012-12-31,147800
2012-11-30,147200
2012-10-31,146800
2012-09-30,146600
2012-08-31,146400
2012-07-31,145900
2012-06-30,145500
2012-05-31,145400
2012-04-30,145600
2012-03-31,145300
2012-02-29,145200
2012-01-31,145100
2011-12-31,145000
2011-11-30,145100
2011-10-31,145300
2011-09-30,145600
2011-08-31,145900
2011-07-31,146000
2011-06-30,146300
2011-05-31,146900
2011-04-30,147600
2011-03-31,147700
2011-02-28,147300
2011-01-31,146900
2010-12-31,146800
2010-11-30,146700
2010-10-31,146300
2010-09-30,146200
2010-08-31,146300
2010-07-31,146200
2010-06-30,146000
2010-05-31,145900
2010-04-30,146100
2010-03-31,146300
2010-02-28,146200
2010-01-31,145900
2009-12-31,145800
2009-11-30,145800
2009-10-31,146300
2009-09-30,146600
2009-08-31,146500
2009-07-31,146000
2009-06-30,145600
2009-05-31,145600
2009-04-30,145900
2009-03-31,146300
2009-02-28,146500
2009-01-31,146200
2008-12-31,145600
2008-11-30,145400
2008-10-31,145500
2008-09-30,145500
2008-08-31,145400
2008-07-31,145200
2008-06-30,144800
2008-05-31,144600
2008-04-30,144300
2008-03-31,144100
2008-02-29,144300
2008-01-31,144500
2007-12-31,144400
2007-11-30,144400
2007-10-31,144300
2007-09-30,144500
2007-08-31,144400
2007-07-31,143800
2007-06-30,143100
2007-05-31,143000
2007-04-30,143200
2007-03-31,143200
2007-02-28,143300
2007-01-31,143500
2006-12-31,143300
2006-11-30,143300
2006-10-31,144200
2006-09-30,145300
2006-08-31,146200
2006-07-31,147900
2006-06-30,149000
2006-05-31,149700
2006-04-30,150200
2006-03-31,149900
2006-02-28,148600
2006-01-31,149300
2005-12-31,149000
2005-11-30,146700
2005-10-31,144800
2005-09-30,144600
2005-08-31,144600
2005-07-31,143400
2005-06-30,142900
2005-05-31,142700
2005-04-30,141700
2005-03-31,138600
2005-02-28,136300
2005-01-31,136100
2004-12-31,137500
2004-11-30,138000
2004-10-31,137700
2004-09-30,136400
2004-08-31,134200
2004-07-31,133200
2004-06-30,133500
2004-05-31,132900
2004-04-30,130900
2004-03-31,131100
2004-02-29,131700
2004-01-31,130100
2003-12-31,130000
2003-11-30,131000
2003-10-31,128200
2003-09-30,124800
2003-08-31,124200
2003-07-31,124500
2003-06-30,123800
2003-05-31,121600
2003-04-30,120600
2003-03-31,121500
2003-02-28,122200
2003-01-31,120300
2002-12-31,117500
2002-11-30,115800
2002-10-31,116000
2002-09-30,116300
2002-08-31,116100
2002-07-31,116300
2002-06-30,117300
2002-05-31,116700
2002-04-30,114300
2002-03-31,112700
2002-02-28,112500
2002-01-31,111900
2001-12-31,110700
2001-11-30,111000
2001-10-31,112200
2001-09-30,111400
2001-08-31,109300
2001-07-31,107900
2001-06-30,106100
2001-05-31,105300
2001-04-30,105700
2001-03-31,104900
2001-02-28,103300
2001-01-31,102000
2000-12-31,100300
2000-11-30,98000
2000-10-31,97000
2000-09-30,97100
2000-08-31,96800
2000-07-31,95500
2000-06-30,93700
2000-05-31,93800
2000-04-30,95000
2000-03-31,95800
2000-02-29,95500
2000-01-31,96300
1999-12-31,96900
1999-11-30,95600
1999-10-31,93100
1999-09-30,91900
1999-08-31,92600
1999-07-31,92000
1999-06-30,89700
1999-05-31,88000
1999-04-30,87100
1999-03-31,85900
1999-02-28,84800
1999-01-31,84100
1998-12-31,84800
1998-11-30,86000
1998-10-31,85300
1998-09-30,84100
1998-08-31,83500
1998-07-31,83200
1998-06-30,83300
1998-05-31,84300
1998-04-30,85400
1998-03-31,85900
1998-02-28,84700
1998-01-31,83000
1997-12-31,81600
1997-11-30,81000
1997-10-31,81000
1997-09-30,81300
1997-08-31,80800
1997-07-31,79100
1997-06-30,77600
1997-05-31,76500
1997-04-30,75200
1997-03-31,73500
1997-02-28,73000
1997-01-31,72800
1996-12-31,72500
1996-11-30,72600
1996-10-31,73900
1996-09-30,74600
1996-08-31,73600
1996-07-31,73200
1996-06-30,73700
1996-05-31,73300
1996-04-30,71800
