"Date","Value"
1996-04-01,783400
1996-05-01,781600
1996-06-01,783700
1996-07-01,789200
1996-08-01,795300
1996-09-01,797000
1996-10-01,798100
1996-11-01,800400
1996-12-01,804900
1997-01-01,812900
1997-02-01,823600
1997-03-01,834800
1997-04-01,845900
1997-05-01,856200
1997-06-01,865200
1997-07-01,875800
1997-08-01,889500
1997-09-01,904200
1997-10-01,916300
1997-11-01,925400
1997-12-01,931600
1998-01-01,936900
1998-02-01,941100
1998-03-01,942900
1998-04-01,942100
1998-05-01,943500
1998-06-01,950900
1998-07-01,960500
1998-08-01,972800
1998-09-01,990700
1998-10-01,1009100
1998-11-01,1024600
1998-12-01,1044700
1999-01-01,1064400
1999-02-01,1074000
1999-03-01,1081700
1999-04-01,1092600
1999-05-01,1106100
1999-06-01,1123900
1999-07-01,1148000
1999-08-01,1172500
1999-09-01,1202500
1999-10-01,1237200
1999-11-01,1271700
1999-12-01,1302900
2000-01-01,1337600
2000-02-01,1376000
2000-03-01,1418000
2000-04-01,1463200
2000-05-01,1508100
2000-06-01,1543600
2000-07-01,1578300
2000-08-01,1613400
2000-09-01,1644400
2000-10-01,1683400
2000-11-01,1722300
2000-12-01,1744200
2001-01-01,1759200
2001-02-01,1775500
2001-03-01,1767100
2001-04-01,1747300
2001-05-01,1734900
2001-06-01,1728300
2001-07-01,1711600
2001-08-01,1690600
2001-09-01,1671100
2001-10-01,1649300
2001-11-01,1630200
2001-12-01,1618700
2002-01-01,1609800
2002-02-01,1608900
2002-03-01,1624400
2002-04-01,1647400
2002-05-01,1677300
2002-06-01,1707800
2002-07-01,1721700
2002-08-01,1723100
2002-09-01,1723900
2002-10-01,1718900
2002-11-01,1712200
2002-12-01,1709400
2003-01-01,1705600
2003-02-01,1697900
2003-03-01,1696900
2003-04-01,1699800
2003-05-01,1694100
2003-06-01,1676500
2003-07-01,1664300
2003-08-01,1657500
2003-09-01,1649000
2003-10-01,1650000
2003-11-01,1665400
2003-12-01,1683700
2004-01-01,1705200
2004-02-01,1731400
2004-03-01,1757600
2004-04-01,1788100
2004-05-01,1816700
2004-06-01,1841500
2004-07-01,1870500
2004-08-01,1901700
2004-09-01,1925300
2004-10-01,1940900
2004-11-01,1953200
2004-12-01,1967500
2005-01-01,1984200
2005-02-01,1997800
2005-03-01,2010600
2005-04-01,2022900
2005-05-01,2033800
2005-06-01,2041100
2005-07-01,2046900
2005-08-01,2061700
2005-09-01,2087400
2005-10-01,2100200
2005-11-01,2098900
2005-12-01,2093200
2006-01-01,2087200
2006-02-01,2082800
2006-03-01,2085800
2006-04-01,2085200
2006-05-01,2077800
2006-06-01,2072100
2006-07-01,2074000
2006-08-01,2079100
2006-09-01,2076900
2006-10-01,2080600
2006-11-01,2094900
2006-12-01,2112400
2007-01-01,2127600
2007-02-01,2143900
2007-03-01,2146800
2007-04-01,2135000
2007-05-01,2128000
2007-06-01,2134100
2007-07-01,2144200
2007-08-01,2148500
2007-09-01,2148900
2007-10-01,2148300
2007-11-01,2147600
2007-12-01,2137400
2008-01-01,2118800
2008-02-01,2104800
2008-03-01,2097800
2008-04-01,2083400
2008-05-01,2060800
2008-06-01,2039300
2008-07-01,2020600
2008-08-01,1999200
2008-09-01,1980800
2008-10-01,1961900
2008-11-01,1941300
2008-12-01,1921500
2009-01-01,1899500
2009-02-01,1866600
2009-03-01,1837000
2009-04-01,1820900
2009-05-01,1813500
2009-06-01,1809800
2009-07-01,1810300
2009-08-01,1812000
2009-09-01,1816800
2009-10-01,1822700
2009-11-01,1815200
2009-12-01,1831400
2010-01-01,1881300
2010-02-01,1922100
2010-03-01,1922700
2010-04-01,1918900
2010-05-01,1915900
2010-06-01,1918600
2010-07-01,1920400
2010-08-01,1925400
2010-09-01,1927400
2010-10-01,1931900
2010-11-01,1943500
2010-12-01,1943200
2011-01-01,1924900
2011-02-01,1915400
2011-03-01,1922500
2011-04-01,1939900
2011-05-01,1968600
2011-06-01,1997200
2011-07-01,2013400
2011-08-01,2020100
2011-09-01,2022500
2011-10-01,2028500
2011-11-01,2041100
2011-12-01,2044900
2012-01-01,2048900
2012-02-01,2064000
2012-03-01,2096900
2012-04-01,2123700
2012-05-01,2147100
2012-06-01,2169100
2012-07-01,2199200
2012-08-01,2229200
2012-09-01,2266300
2012-10-01,2309900
2012-11-01,2356100
2012-12-01,2391600
2013-01-01,2411400
2013-02-01,2428000
2013-03-01,2456200
2013-04-01,2506100
2013-05-01,2561500
2013-06-01,2591000
2013-07-01,2601400
2013-08-01,2610800
2013-09-01,2617200
2013-10-01,2618800
2013-11-01,2632100
2013-12-01,2655900
2014-01-01,2683000
2014-02-01,2708400
2014-03-01,2735100
2014-04-01,2751100
2014-05-01,2760800
2014-06-01,2785200
2014-07-01,2824700
2014-08-01,2870000
2014-09-01,2928300
2014-10-01,2992400
2014-11-01,3047600
2014-12-01,3096200
2015-01-01,3139500
2015-02-01,3183800
2015-03-01,3235100
2015-04-01,3286700
2015-05-01,3338900
2015-06-01,3388500
2015-07-01,3424200
2015-08-01,3455200
2015-09-01,3480900
2015-10-01,3497300
2015-11-01,3510200
2015-12-01,3527600
2016-01-01,3548300
2016-02-01,3581900
2016-03-01,3608600
2016-04-01,3617800
2016-05-01,3601300
2016-06-01,3576800
2016-07-01,3555800
2016-08-01,3548700
2016-09-01,3555300
2016-10-01,3568800
