"Date","Value"
1996-04-01,98700
1996-05-01,98100
1996-06-01,97900
1996-07-01,97900
1996-08-01,97900
1996-09-01,97700
1996-10-01,97800
1996-11-01,97800
1996-12-01,97600
1997-01-01,97500
1997-02-01,97600
1997-03-01,97700
1997-04-01,97600
1997-05-01,97500
1997-06-01,97000
1997-07-01,96300
1997-08-01,95700
1997-09-01,95400
1997-10-01,95300
1997-11-01,95200
1997-12-01,95400
1998-01-01,96000
1998-02-01,96900
1998-03-01,97600
1998-04-01,98000
1998-05-01,98600
1998-06-01,99500
1998-07-01,100400
1998-08-01,101200
1998-09-01,102200
1998-10-01,103100
1998-11-01,103900
1998-12-01,104500
1999-01-01,105100
1999-02-01,105800
1999-03-01,106600
1999-04-01,107300
1999-05-01,107800
1999-06-01,108400
1999-07-01,108900
1999-08-01,109400
1999-09-01,110100
1999-10-01,111100
1999-11-01,112200
1999-12-01,113200
2000-01-01,114400
2000-02-01,115900
2000-03-01,117300
2000-04-01,118700
2000-05-01,119900
2000-06-01,120900
2000-07-01,121800
2000-08-01,122700
2000-09-01,124000
2000-10-01,125600
2000-11-01,127300
2000-12-01,129200
2001-01-01,131000
2001-02-01,132800
2001-03-01,135300
2001-04-01,138100
2001-05-01,140900
2001-06-01,143300
2001-07-01,145500
2001-08-01,147600
2001-09-01,149400
2001-10-01,150900
2001-11-01,152700
2001-12-01,155000
2002-01-01,157200
2002-02-01,159100
2002-03-01,160900
2002-04-01,162800
2002-05-01,165100
2002-06-01,167900
2002-07-01,171200
2002-08-01,174800
2002-09-01,178400
2002-10-01,181400
2002-11-01,184300
2002-12-01,187500
2003-01-01,191000
2003-02-01,193900
2003-03-01,196700
2003-04-01,199800
2003-05-01,203000
2003-06-01,206100
2003-07-01,209500
2003-08-01,212700
2003-09-01,215600
2003-10-01,218500
2003-11-01,221800
2003-12-01,225300
2004-01-01,229200
2004-02-01,233700
2004-03-01,238300
2004-04-01,243000
2004-05-01,248200
2004-06-01,254200
2004-07-01,260300
2004-08-01,267000
2004-09-01,273900
2004-10-01,281200
2004-11-01,287900
2004-12-01,293500
2005-01-01,299100
2005-02-01,305200
2005-03-01,311300
2005-04-01,316800
2005-05-01,321300
2005-06-01,325100
2005-07-01,329000
2005-08-01,333000
2005-09-01,336700
2005-10-01,339800
2005-11-01,341900
2005-12-01,342500
2006-01-01,342400
2006-02-01,341700
2006-03-01,340300
2006-04-01,339000
2006-05-01,337900
2006-06-01,336500
2006-07-01,335000
2006-08-01,334100
2006-09-01,332700
2006-10-01,330200
2006-11-01,327900
2006-12-01,324500
2007-01-01,320100
2007-02-01,315600
2007-03-01,312100
2007-04-01,308300
2007-05-01,304800
2007-06-01,300600
2007-07-01,295200
2007-08-01,289100
2007-09-01,282700
2007-10-01,276600
2007-11-01,271000
2007-12-01,263700
2008-01-01,255100
2008-02-01,246900
2008-03-01,239100
2008-04-01,230100
2008-05-01,220800
2008-06-01,212000
2008-07-01,203500
2008-08-01,194900
2008-09-01,186300
2008-10-01,178400
2008-11-01,171400
2008-12-01,166300
2009-01-01,162400
2009-02-01,158900
2009-03-01,155200
2009-04-01,151900
2009-05-01,148700
2009-06-01,145500
2009-07-01,142300
2009-08-01,139600
2009-09-01,137600
2009-10-01,136200
2009-11-01,134900
2009-12-01,135600
2010-01-01,138000
2010-02-01,139800
2010-03-01,139700
2010-04-01,139800
2010-05-01,140300
2010-06-01,141500
2010-07-01,142000
2010-08-01,141000
2010-09-01,139300
2010-10-01,138200
2010-11-01,136800
2010-12-01,135600
2011-01-01,134400
2011-02-01,132900
2011-03-01,132000
2011-04-01,131200
2011-05-01,129800
2011-06-01,128700
2011-07-01,128400
2011-08-01,128500
2011-09-01,128800
2011-10-01,129400
2011-11-01,129900
2011-12-01,129900
2012-01-01,129700
2012-02-01,129500
2012-03-01,129200
2012-04-01,129000
2012-05-01,129200
2012-06-01,129400
2012-07-01,130000
2012-08-01,131800
2012-09-01,134400
2012-10-01,136700
2012-11-01,139300
2012-12-01,142300
2013-01-01,145500
2013-02-01,148700
2013-03-01,152600
2013-04-01,157200
2013-05-01,162300
2013-06-01,167300
2013-07-01,173100
2013-08-01,179500
2013-09-01,185000
2013-10-01,188900
2013-11-01,192000
2013-12-01,194100
2014-01-01,195000
2014-02-01,195500
2014-03-01,196400
2014-04-01,198100
2014-05-01,200200
2014-06-01,201500
2014-07-01,202400
2014-08-01,203900
2014-09-01,206000
2014-10-01,208200
2014-11-01,209300
2014-12-01,207500
2015-01-01,204800
2015-02-01,205500
2015-03-01,209200
2015-04-01,212600
2015-05-01,215600
2015-06-01,219300
2015-07-01,223000
2015-08-01,226300
2015-09-01,229400
2015-10-01,232400
2015-11-01,235600
2015-12-01,238900
2016-01-01,241900
2016-02-01,244500
2016-03-01,247100
2016-04-01,249500
2016-05-01,251900
2016-06-01,254000
2016-07-01,255400
2016-08-01,256800
2016-09-01,258900
2016-10-01,261000
