"Date","Value"
1996-04-01,135000
1996-05-01,135000
1996-06-01,135300
1996-07-01,135600
1996-08-01,136400
1996-09-01,137300
1996-10-01,138100
1996-11-01,139100
1996-12-01,140400
1997-01-01,141400
1997-02-01,142200
1997-03-01,143400
1997-04-01,144400
1997-05-01,144600
1997-06-01,144600
1997-07-01,145700
1997-08-01,147300
1997-09-01,149100
1997-10-01,151300
1997-11-01,153700
1997-12-01,156000
1998-01-01,159100
1998-02-01,161700
1998-03-01,162000
1998-04-01,161000
1998-05-01,161000
1998-06-01,162000
1998-07-01,163200
1998-08-01,164900
1998-09-01,166300
1998-10-01,166700
1998-11-01,166600
1998-12-01,167700
1999-01-01,169600
1999-02-01,172300
1999-03-01,176200
1999-04-01,180600
1999-05-01,184400
1999-06-01,188100
1999-07-01,193200
1999-08-01,198800
1999-09-01,203200
1999-10-01,206200
1999-11-01,209000
1999-12-01,212400
2000-01-01,216300
2000-02-01,221000
2000-03-01,226000
2000-04-01,231100
2000-05-01,236300
2000-06-01,240300
2000-07-01,242400
2000-08-01,245500
2000-09-01,251500
2000-10-01,258700
2000-11-01,264400
2000-12-01,268800
2001-01-01,273100
2001-02-01,277900
2001-03-01,282200
2001-04-01,283000
2001-05-01,280600
2001-06-01,279100
2001-07-01,279400
2001-08-01,279100
2001-09-01,278900
2001-10-01,279900
2001-11-01,281000
2001-12-01,281200
2002-01-01,280700
2002-02-01,279000
2002-03-01,277200
2002-04-01,277400
2002-05-01,279400
2002-06-01,282200
2002-07-01,285400
2002-08-01,286900
2002-09-01,286600
2002-10-01,287300
2002-11-01,289900
2002-12-01,291700
2003-01-01,293200
2003-02-01,295500
2003-03-01,299500
2003-04-01,302900
2003-05-01,304000
2003-06-01,303100
2003-07-01,303700
2003-08-01,305400
2003-09-01,306700
2003-10-01,307600
2003-11-01,310100
2003-12-01,312600
2004-01-01,314400
2004-02-01,315200
2004-03-01,315500
2004-04-01,321800
2004-05-01,337300
2004-06-01,353700
2004-07-01,362300
2004-08-01,367600
2004-09-01,374200
2004-10-01,382000
2004-11-01,389000
2004-12-01,396600
2005-01-01,404700
2005-02-01,412900
2005-03-01,420900
2005-04-01,427200
2005-05-01,431500
2005-06-01,436200
2005-07-01,442400
2005-08-01,448700
2005-09-01,453400
2005-10-01,455700
2005-11-01,456500
2005-12-01,457700
2006-01-01,459200
2006-02-01,461000
2006-03-01,461700
2006-04-01,460300
2006-05-01,456900
2006-06-01,452900
2006-07-01,449900
2006-08-01,448500
2006-09-01,447800
2006-10-01,446600
2006-11-01,444700
2006-12-01,443500
2007-01-01,443300
2007-02-01,443100
2007-03-01,442900
2007-04-01,440800
2007-05-01,437500
2007-06-01,435100
2007-07-01,433700
2007-08-01,432900
2007-09-01,430800
2007-10-01,427100
2007-11-01,424000
2007-12-01,421600
2008-01-01,416900
2008-02-01,410100
2008-03-01,402900
2008-04-01,396100
2008-05-01,389100
2008-06-01,382500
2008-07-01,376900
2008-08-01,371300
2008-09-01,365400
2008-10-01,360000
2008-11-01,355400
2008-12-01,352900
2009-01-01,351400
2009-02-01,348800
2009-03-01,344200
2009-04-01,338900
2009-05-01,331500
2009-06-01,321000
2009-07-01,309800
2009-08-01,303500
2009-09-01,301500
2009-10-01,299900
2009-11-01,297200
2009-12-01,293600
2010-01-01,290400
2010-02-01,290200
2010-03-01,292700
2010-04-01,292800
2010-05-01,291900
2010-06-01,292500
2010-07-01,293800
2010-08-01,291000
2010-09-01,286600
2010-10-01,282800
2010-11-01,279200
2010-12-01,273500
2011-01-01,269200
2011-02-01,266500
2011-03-01,261800
2011-04-01,258500
2011-05-01,258000
2011-06-01,257200
2011-07-01,257900
2011-08-01,260000
2011-09-01,260100
2011-10-01,259400
2011-11-01,259600
2011-12-01,260900
2012-01-01,264000
2012-02-01,266900
2012-03-01,270800
2012-04-01,274300
2012-05-01,277200
2012-06-01,281900
2012-07-01,290000
2012-08-01,299900
2012-09-01,310200
2012-10-01,319500
2012-11-01,327200
2012-12-01,333600
2013-01-01,338100
2013-02-01,343200
2013-03-01,351600
2013-04-01,365200
2013-05-01,377900
2013-06-01,388600
2013-07-01,393200
2013-08-01,392400
2013-09-01,391700
2013-10-01,397000
2013-11-01,403000
2013-12-01,408600
2014-01-01,412400
2014-02-01,414400
2014-03-01,415100
2014-04-01,414400
2014-05-01,417600
2014-06-01,427200
2014-07-01,437900
2014-08-01,444200
2014-09-01,450200
2014-10-01,459000
2014-11-01,469400
2014-12-01,479100
2015-01-01,486500
2015-02-01,492400
2015-03-01,498700
2015-04-01,506300
2015-05-01,513500
2015-06-01,520000
2015-07-01,526100
2015-08-01,533500
2015-09-01,541000
2015-10-01,545900
2015-11-01,549400
2015-12-01,554700
2016-01-01,560900
2016-02-01,565700
2016-03-01,568900
2016-04-01,571100
2016-05-01,571600
2016-06-01,570100
2016-07-01,568700
2016-08-01,570800
2016-09-01,574500
2016-10-01,576800
