"Date","Value"
1996-04-01,209300
1996-05-01,208600
1996-06-01,207400
1996-07-01,206500
1996-08-01,206600
1996-09-01,206800
1996-10-01,206200
1996-11-01,205800
1996-12-01,207200
1997-01-01,209900
1997-02-01,212300
1997-03-01,214300
1997-04-01,215400
1997-05-01,216400
1997-06-01,216700
1997-07-01,216900
1997-08-01,217400
1997-09-01,218900
1997-10-01,221100
1997-11-01,224000
1997-12-01,226500
1998-01-01,228100
1998-02-01,229400
1998-03-01,230500
1998-04-01,231600
1998-05-01,232600
1998-06-01,234700
1998-07-01,236800
1998-08-01,238600
1998-09-01,240200
1998-10-01,242200
1998-11-01,244600
1998-12-01,247200
1999-01-01,249800
1999-02-01,251600
1999-03-01,252900
1999-04-01,255500
1999-05-01,260700
1999-06-01,266500
1999-07-01,270200
1999-08-01,271800
1999-09-01,274400
1999-10-01,278600
1999-11-01,281900
1999-12-01,283500
2000-01-01,285700
2000-02-01,288300
2000-03-01,290300
2000-04-01,293000
2000-05-01,296400
2000-06-01,299600
2000-07-01,303200
2000-08-01,307700
2000-09-01,311300
2000-10-01,314200
2000-11-01,317600
2000-12-01,320300
2001-01-01,323000
2001-02-01,327400
2001-03-01,332200
2001-04-01,334800
2001-05-01,336600
2001-06-01,338300
2001-07-01,339400
2001-08-01,340200
2001-09-01,341000
2001-10-01,341100
2001-11-01,340700
2001-12-01,340800
2002-01-01,342100
2002-02-01,344600
2002-03-01,348100
2002-04-01,352100
2002-05-01,355400
2002-06-01,358900
2002-07-01,363200
2002-08-01,367000
2002-09-01,369900
2002-10-01,373300
2002-11-01,376300
2002-12-01,378900
2003-01-01,381400
2003-02-01,384000
2003-03-01,386400
2003-04-01,388200
2003-05-01,389500
2003-06-01,391200
2003-07-01,394000
2003-08-01,397700
2003-09-01,402100
2003-10-01,406100
2003-11-01,410400
2003-12-01,415900
2004-01-01,422200
2004-02-01,427500
2004-03-01,432500
2004-04-01,439200
2004-05-01,447100
2004-06-01,455400
2004-07-01,465500
2004-08-01,477100
2004-09-01,488200
2004-10-01,499400
2004-11-01,512100
2004-12-01,524400
2005-01-01,535500
2005-02-01,547300
2005-03-01,561200
2005-04-01,575600
2005-05-01,589200
2005-06-01,600600
2005-07-01,609200
2005-08-01,616700
2005-09-01,623200
2005-10-01,628900
2005-11-01,634700
2005-12-01,639300
2006-01-01,640700
2006-02-01,639600
2006-03-01,637200
2006-04-01,634200
2006-05-01,630200
2006-06-01,626000
2006-07-01,622500
2006-08-01,619000
2006-09-01,615700
2006-10-01,613500
2006-11-01,611900
2006-12-01,608700
2007-01-01,604300
2007-02-01,600300
2007-03-01,596900
2007-04-01,592700
2007-05-01,588700
2007-06-01,584100
2007-07-01,577800
2007-08-01,570100
2007-09-01,561400
2007-10-01,551300
2007-11-01,539600
2007-12-01,526200
2008-01-01,512800
2008-02-01,500100
2008-03-01,487400
2008-04-01,474400
2008-05-01,460600
2008-06-01,446500
2008-07-01,434700
2008-08-01,424100
2008-09-01,412900
2008-10-01,401800
2008-11-01,390100
2008-12-01,380400
2009-01-01,375700
2009-02-01,371800
2009-03-01,363800
2009-04-01,354300
2009-05-01,346000
2009-06-01,338600
2009-07-01,332200
2009-08-01,328000
2009-09-01,325800
2009-10-01,323900
2009-11-01,321200
2009-12-01,321000
2010-01-01,322700
2010-02-01,322400
2010-03-01,320500
2010-04-01,320800
2010-05-01,322500
2010-06-01,323800
2010-07-01,322300
2010-08-01,319000
2010-09-01,316000
2010-10-01,312200
2010-11-01,310100
2010-12-01,311100
2011-01-01,310700
2011-02-01,309000
2011-03-01,309100
2011-04-01,307100
2011-05-01,303300
2011-06-01,301900
2011-07-01,301900
2011-08-01,301300
2011-09-01,301000
2011-10-01,302000
2011-11-01,303600
2011-12-01,302400
2012-01-01,300200
2012-02-01,301600
2012-03-01,304700
2012-04-01,307400
2012-05-01,309700
2012-06-01,311900
2012-07-01,313500
2012-08-01,316900
2012-09-01,321900
2012-10-01,327300
2012-11-01,331000
2012-12-01,333400
2013-01-01,336600
2013-02-01,342200
2013-03-01,350600
2013-04-01,361700
2013-05-01,374400
2013-06-01,387500
2013-07-01,400200
2013-08-01,410000
2013-09-01,415900
2013-10-01,420800
2013-11-01,426700
2013-12-01,432000
2014-01-01,434200
2014-02-01,433800
2014-03-01,433300
2014-04-01,434500
2014-05-01,436700
2014-06-01,439700
2014-07-01,443000
2014-08-01,444900
2014-09-01,445800
2014-10-01,448900
2014-11-01,454500
2014-12-01,458800
2015-01-01,461100
2015-02-01,463600
2015-03-01,468400
2015-04-01,473800
2015-05-01,477600
2015-06-01,479700
2015-07-01,483700
2015-08-01,488700
2015-09-01,493200
2015-10-01,497200
2015-11-01,502300
2015-12-01,506700
2016-01-01,509000
2016-02-01,509200
2016-03-01,508100
2016-04-01,507900
2016-05-01,508600
2016-06-01,508400
2016-07-01,508700
2016-08-01,512300
2016-09-01,517600
2016-10-01,521700
