"Date","Value"
2016-05-31,177100
2016-03-31,174100
2016-02-29,175700
2016-01-31,174300
2015-12-31,173400
2015-11-30,173300
2015-10-31,172400
2015-09-30,170400
2015-08-31,167900
2015-07-31,163800
2015-06-30,166900
2015-05-31,165800
2015-04-30,164600
2015-03-31,164900
2015-02-28,164800
2015-01-31,163500
2014-12-31,162100
2014-11-30,160700
2014-10-31,159700
2014-09-30,158600
2014-08-31,157500
2014-07-31,156500
2014-06-30,155500
2014-05-31,154300
2014-04-30,153600
2014-03-31,152300
2014-02-28,150800
2014-01-31,149600
2013-12-31,148800
2013-11-30,147500
2013-10-31,145900
2013-09-30,144400
2013-08-31,143100
2013-07-31,141700
2013-06-30,139800
2013-05-31,138000
2013-04-30,135900
2013-03-31,133800
2013-02-28,132000
2013-01-31,130600
2012-12-31,129200
2012-11-30,127600
2012-10-31,126000
2012-09-30,124800
2012-08-31,123600
2012-07-31,122500
2012-06-30,121600
2012-05-31,120800
2012-04-30,120300
2012-03-31,120100
2012-02-29,120100
2012-01-31,120400
2011-12-31,120700
2011-11-30,121100
2011-10-31,121400
2011-09-30,121900
2011-08-31,122300
2011-07-31,123000
2011-06-30,123400
2011-05-31,123900
2011-04-30,124900
2011-03-31,126500
2011-02-28,127800
2011-01-31,128900
2010-12-31,130500
2010-11-30,132500
2010-10-31,134200
2010-09-30,135900
2010-08-31,137400
2010-07-31,139000
2010-06-30,140800
2010-05-31,142100
2010-04-30,142500
2010-03-31,143300
2010-02-28,144600
2010-01-31,145900
2009-12-31,146600
2009-11-30,147300
2009-10-31,148200
2009-09-30,149500
2009-08-31,151500
2009-07-31,153800
2009-06-30,156100
2009-05-31,158200
2009-04-30,160000
2009-03-31,161800
2009-02-28,163800
2009-01-31,165400
2008-12-31,166900
2008-11-30,169300
2008-10-31,172400
2008-09-30,175100
2008-08-31,177100
2008-07-31,179200
2008-06-30,182600
2008-05-31,187900
2008-04-30,194500
2008-03-31,200300
2008-02-29,204900
2008-01-31,208400
2007-12-31,211400
2007-11-30,213400
2007-10-31,214200
2007-09-30,215100
2007-08-31,216700
2007-07-31,218200
2007-06-30,219600
2007-05-31,220600
2007-04-30,220800
2007-03-31,221400
2007-02-28,223200
2007-01-31,225600
2006-12-31,228400
2006-11-30,232100
2006-10-31,236200
2006-09-30,239900
2006-08-31,242600
2006-07-31,243600
2006-06-30,243000
2006-05-31,242300
2006-04-30,241400
2006-03-31,239500
2006-02-28,237200
2006-01-31,234600
2005-12-31,231500
2005-11-30,227800
2005-10-31,224300
2005-09-30,221000
2005-08-31,218000
2005-07-31,214200
2005-06-30,209200
2005-05-31,203700
2005-04-30,198500
2005-03-31,193500
2005-02-28,188300
2005-01-31,183200
2004-12-31,178100
2004-11-30,173100
2004-10-31,167900
2004-09-30,162200
2004-08-31,156600
2004-07-31,152200
2004-06-30,148900
2004-05-31,145600
2004-04-30,142100
2004-03-31,138100
2004-02-29,134300
2004-01-31,131700
2003-12-31,130100
2003-11-30,128200
2003-10-31,126200
2003-09-30,124500
2003-08-31,122700
2003-07-31,120800
2003-06-30,119400
2003-05-31,118200
2003-04-30,117200
2003-03-31,115900
2003-02-28,114300
2003-01-31,112900
2002-12-31,112000
2002-11-30,111200
2002-10-31,110000
2002-09-30,109000
2002-08-31,108100
2002-07-31,107300
2002-06-30,106300
2002-05-31,105600
2002-04-30,105400
2002-03-31,104900
2002-02-28,104000
2002-01-31,103200
2001-12-31,102500
2001-11-30,101700
2001-10-31,101400
2001-09-30,101200
2001-08-31,101000
2001-07-31,100900
2001-06-30,100400
2001-05-31,99100
2001-04-30,98200
2001-03-31,98800
2001-02-28,101100
2001-01-31,101900
2000-12-31,100500
2000-11-30,99400
2000-10-31,98700
2000-09-30,97500
2000-08-31,96800
2000-07-31,96400
2000-06-30,96200
2000-05-31,96000
2000-04-30,95300
2000-03-31,94200
2000-02-29,93100
2000-01-31,92400
1999-12-31,92200
1999-11-30,92600
1999-10-31,93200
1999-09-30,93700
1999-08-31,94100
1999-07-31,94100
1999-06-30,93500
1999-05-31,93100
1999-04-30,92900
1999-03-31,92700
1999-02-28,92300
1999-01-31,92300
1998-12-31,92400
1998-11-30,92200
1998-10-31,91400
1998-09-30,90800
1998-08-31,90200
1998-07-31,90400
1998-04-30,91300
1998-03-31,91900
1998-02-28,91800
1998-01-31,91700
1997-12-31,91300
1997-11-30,90800
1997-10-31,90800
1997-09-30,91000
1997-08-31,91300
1997-07-31,91500
1997-06-30,91500
1997-05-31,91500
1997-04-30,91400
1997-03-31,91300
1997-02-28,91100
1997-01-31,91200
1996-12-31,91400
1996-11-30,91700
1996-10-31,92000
1996-09-30,92100
1996-08-31,92100
1996-07-31,92200
1996-06-30,92700
1996-05-31,92600
1996-04-30,92400
