"Date","Value"
2016-05-31,221400
2016-03-31,219300
2016-02-29,219400
2016-01-31,219100
2015-12-31,218100
2015-11-30,216900
2015-10-31,217600
2015-09-30,219000
2015-08-31,218700
2015-07-31,216600
2015-06-30,219100
2015-05-31,218400
2015-04-30,218800
2015-03-31,219700
2015-02-28,219900
2015-01-31,220700
2014-12-31,220200
2014-11-30,219500
2014-10-31,218800
2014-09-30,218400
2014-08-31,217900
2014-07-31,217600
2014-06-30,217400
2014-05-31,217400
2014-04-30,217800
2014-03-31,218300
2014-02-28,217700
2014-01-31,216200
2013-12-31,215100
2013-11-30,214500
2013-10-31,213700
2013-09-30,213100
2013-08-31,212600
2013-07-31,211600
2013-06-30,210500
2013-05-31,209700
2013-04-30,209100
2013-03-31,208500
2013-02-28,208100
2013-01-31,207600
2012-12-31,207400
2012-11-30,207200
2012-10-31,207400
2012-09-30,207600
2012-08-31,208000
2012-07-31,208100
2012-06-30,208500
2012-05-31,209000
2012-04-30,208900
2012-03-31,208800
2012-02-29,209300
2012-01-31,210100
2011-12-31,210600
2011-11-30,211200
2011-10-31,211900
2011-09-30,212500
2011-08-31,212800
2011-07-31,213300
2011-06-30,213900
2011-05-31,214300
2011-04-30,214900
2011-03-31,215600
2011-02-28,216500
2011-01-31,217400
2010-12-31,218300
2010-11-30,219200
2010-10-31,220100
2010-09-30,221200
2010-08-31,222300
2010-07-31,223700
2010-06-30,225200
2010-05-31,226200
2010-04-30,226900
2010-03-31,227500
2010-02-28,228200
2010-01-31,228600
2009-12-31,228900
2009-11-30,229200
2009-10-31,229700
2009-09-30,230100
2009-08-31,230500
2009-07-31,230700
2009-06-30,231300
2009-05-31,231900
2009-04-30,232300
2009-03-31,232900
2009-02-28,233800
2009-01-31,234600
2008-12-31,235400
2008-11-30,236200
2008-10-31,237300
2008-09-30,238600
2008-08-31,239700
2008-07-31,240800
2008-06-30,242200
2008-05-31,243700
2008-04-30,245200
2008-03-31,246300
2008-02-29,247200
2008-01-31,248000
2007-12-31,248800
2007-11-30,249600
2007-10-31,249600
2007-09-30,249400
2007-08-31,250400
2007-07-31,251700
2007-06-30,251600
2007-05-31,251400
2007-04-30,251200
2007-03-31,250800
2007-02-28,250100
2007-01-31,249500
2006-12-31,249200
2006-11-30,249100
2006-10-31,249200
2006-09-30,249200
2006-08-31,248500
2006-07-31,247400
2006-06-30,246200
2006-05-31,245000
2006-04-30,243800
2006-03-31,242600
2006-02-28,241000
2006-01-31,239500
2005-12-31,237600
2005-11-30,234700
2005-10-31,231200
2005-09-30,227700
2005-08-31,224000
2005-07-31,219700
2005-06-30,215700
2005-05-31,211900
2005-04-30,208000
2005-03-31,204000
2005-02-28,200500
2005-01-31,197000
2004-12-31,193300
2004-11-30,189700
2004-10-31,186300
2004-09-30,182500
2004-08-31,178800
2004-07-31,175300
2004-06-30,171900
2004-05-31,168800
2004-04-30,166000
2004-03-31,163300
2004-02-29,160700
2004-01-31,158400
2003-12-31,156300
2003-11-30,154400
2003-10-31,152500
2003-09-30,150500
2003-08-31,148700
2003-07-31,147100
2003-06-30,145500
2003-05-31,144200
2003-04-30,143100
2003-03-31,142100
2003-02-28,140900
2003-01-31,139500
2002-12-31,138400
2002-11-30,137400
2002-10-31,136500
2002-09-30,135800
2002-08-31,134800
2002-07-31,133900
2002-06-30,133200
2002-05-31,132400
2002-04-30,131400
2002-03-31,130500
2002-02-28,129500
2002-01-31,128500
2001-12-31,127400
2001-11-30,126400
2001-10-31,125700
2001-09-30,125100
2001-08-31,124500
2001-07-31,124100
2001-06-30,123500
2001-05-31,122600
2001-04-30,121500
2001-03-31,120500
2001-02-28,119700
2001-01-31,119000
2000-12-31,118400
2000-11-30,118000
2000-10-31,117800
2000-09-30,117500
2000-08-31,117200
2000-07-31,116700
2000-06-30,116300
2000-05-31,115900
2000-04-30,115600
2000-03-31,115300
2000-02-29,115000
2000-01-31,114600
1999-12-31,114100
1999-11-30,113700
1999-10-31,113200
1999-09-30,112900
1999-08-31,112800
1999-07-31,112600
1999-06-30,112200
1999-05-31,111700
1999-04-30,111100
1999-03-31,110400
1999-02-28,110000
1999-01-31,109600
1998-12-31,109100
1998-11-30,108500
1998-10-31,108000
1998-09-30,107400
1998-08-31,107000
1998-07-31,106700
1998-06-30,106500
1998-05-31,106300
1998-04-30,106500
1998-03-31,106400
1998-02-28,106100
1998-01-31,105600
1997-12-31,105300
1997-11-30,105200
1997-10-31,105100
1997-09-30,104900
1997-08-31,104600
1997-07-31,104400
1997-06-30,104400
1997-05-31,104500
1997-04-30,104400
1997-03-31,104300
1997-02-28,104000
1997-01-31,103800
1996-12-31,103700
1996-11-30,103500
1996-10-31,103400
1996-09-30,103300
1996-08-31,103300
1996-07-31,103300
1996-06-30,103100
1996-05-31,103000
1996-04-30,102900
