"Date","Value"
1996-04-01,126700
1996-05-01,126500
1996-06-01,126400
1996-07-01,126700
1996-08-01,127000
1996-09-01,127100
1996-10-01,127000
1996-11-01,127000
1996-12-01,127200
1997-01-01,127500
1997-02-01,127900
1997-03-01,128500
1997-04-01,128900
1997-05-01,128900
1997-06-01,128900
1997-07-01,129100
1997-08-01,129300
1997-09-01,129700
1997-10-01,130500
1997-11-01,131500
1997-12-01,132700
1998-01-01,134100
1998-02-01,135900
1998-03-01,137500
1998-04-01,138400
1998-05-01,138800
1998-06-01,139100
1998-07-01,139500
1998-08-01,140200
1998-09-01,141000
1998-10-01,141900
1998-11-01,142900
1998-12-01,143900
1999-01-01,145100
1999-02-01,146000
1999-03-01,146700
1999-04-01,148300
1999-05-01,151200
1999-06-01,154300
1999-07-01,156800
1999-08-01,158900
1999-09-01,161800
1999-10-01,165300
1999-11-01,167900
1999-12-01,169100
2000-01-01,170500
2000-02-01,172700
2000-03-01,175300
2000-04-01,178300
2000-05-01,181100
2000-06-01,183600
2000-07-01,185900
2000-08-01,188500
2000-09-01,191600
2000-10-01,195500
2000-11-01,199600
2000-12-01,204200
2001-01-01,209100
2001-02-01,213800
2001-03-01,218000
2001-04-01,221800
2001-05-01,226100
2001-06-01,230600
2001-07-01,235100
2001-08-01,238900
2001-09-01,241600
2001-10-01,242700
2001-11-01,243900
2001-12-01,245900
2002-01-01,248300
2002-02-01,250300
2002-03-01,252400
2002-04-01,254200
2002-05-01,255500
2002-06-01,257300
2002-07-01,260200
2002-08-01,262900
2002-09-01,265000
2002-10-01,267100
2002-11-01,269700
2002-12-01,272500
2003-01-01,275700
2003-02-01,279600
2003-03-01,283500
2003-04-01,286900
2003-05-01,289700
2003-06-01,291800
2003-07-01,293500
2003-08-01,295800
2003-09-01,298600
2003-10-01,302300
2003-11-01,307100
2003-12-01,312600
2004-01-01,317400
2004-02-01,321500
2004-03-01,325600
2004-04-01,330700
2004-05-01,337200
2004-06-01,344700
2004-07-01,352100
2004-08-01,359500
2004-09-01,367100
2004-10-01,375100
2004-11-01,382900
2004-12-01,390100
2005-01-01,397000
2005-02-01,405200
2005-03-01,414200
2005-04-01,423100
2005-05-01,430400
2005-06-01,436300
2005-07-01,442200
2005-08-01,449300
2005-09-01,456900
2005-10-01,463200
2005-11-01,468100
2005-12-01,470100
2006-01-01,470200
2006-02-01,470200
2006-03-01,470200
2006-04-01,469700
2006-05-01,470000
2006-06-01,471100
2006-07-01,472200
2006-08-01,471300
2006-09-01,468100
2006-10-01,463800
2006-11-01,459800
2006-12-01,454500
2007-01-01,449500
2007-02-01,446000
2007-03-01,443700
2007-04-01,442100
2007-05-01,440200
2007-06-01,435600
2007-07-01,429900
2007-08-01,423800
2007-09-01,415400
2007-10-01,404900
2007-11-01,393700
2007-12-01,380600
2008-01-01,367100
2008-02-01,352700
2008-03-01,337500
2008-04-01,321200
2008-05-01,305400
2008-06-01,290300
2008-07-01,276400
2008-08-01,263800
2008-09-01,252500
2008-10-01,242500
2008-11-01,232500
2008-12-01,224100
2009-01-01,216900
2009-02-01,209100
2009-03-01,200300
2009-04-01,192200
2009-05-01,185200
2009-06-01,180000
2009-07-01,175600
2009-08-01,171400
2009-09-01,167900
2009-10-01,165800
2009-11-01,163800
2009-12-01,164500
2010-01-01,167400
2010-02-01,169200
2010-03-01,169300
2010-04-01,170500
2010-05-01,171900
2010-06-01,172900
2010-07-01,173200
2010-08-01,173200
2010-09-01,173700
2010-10-01,173600
2010-11-01,173800
2010-12-01,174500
2011-01-01,174200
2011-02-01,173500
2011-03-01,173700
2011-04-01,172700
2011-05-01,171100
2011-06-01,169900
2011-07-01,168100
2011-08-01,165900
2011-09-01,164700
2011-10-01,164200
2011-11-01,163800
2011-12-01,162300
2012-01-01,160700
2012-02-01,161400
2012-03-01,163600
2012-04-01,165400
2012-05-01,166400
2012-06-01,167200
2012-07-01,168500
2012-08-01,170700
2012-09-01,173000
2012-10-01,174900
2012-11-01,176700
2012-12-01,179100
2013-01-01,182800
2013-02-01,187500
2013-03-01,193200
2013-04-01,199500
2013-05-01,206300
2013-06-01,213000
2013-07-01,220300
2013-08-01,228300
2013-09-01,235700
2013-10-01,242500
2013-11-01,249200
2013-12-01,254900
2014-01-01,257900
2014-02-01,259500
2014-03-01,261400
2014-04-01,264300
2014-05-01,267800
2014-06-01,271400
2014-07-01,274700
2014-08-01,277200
2014-09-01,278200
2014-10-01,279200
2014-11-01,281300
2014-12-01,282300
2015-01-01,282200
2015-02-01,282800
2015-03-01,285000
2015-04-01,288000
2015-05-01,291400
2015-06-01,294200
2015-07-01,297700
2015-08-01,301100
2015-09-01,303600
2015-10-01,306600
2015-11-01,311000
2015-12-01,314700
2016-01-01,317100
2016-02-01,319600
2016-03-01,322200
2016-04-01,325000
2016-05-01,327800
2016-06-01,330800
2016-07-01,334900
2016-08-01,340100
2016-09-01,345400
2016-10-01,350000
