"Date","Value"
1996-04-01,656900
1996-05-01,660200
1996-06-01,662600
1996-07-01,668300
1996-08-01,677200
1996-09-01,686900
1996-10-01,691000
1996-11-01,690400
1996-12-01,696700
1997-01-01,718100
1997-02-01,734100
1997-03-01,742200
1997-04-01,749200
1997-05-01,756000
1997-06-01,755700
1997-07-01,761600
1997-08-01,781900
1997-09-01,808600
1997-10-01,825500
1997-11-01,835700
1997-12-01,846500
1998-01-01,859300
1998-02-01,872100
1998-03-01,877800
1998-04-01,876700
1998-05-01,880500
1998-06-01,890900
1998-07-01,894400
1998-08-01,891400
1998-09-01,889500
1998-10-01,900300
1998-11-01,919200
1998-12-01,933500
1999-01-01,940200
1999-02-01,949100
1999-03-01,952900
1999-04-01,954100
1999-05-01,958000
1999-06-01,964200
1999-07-01,978000
1999-08-01,999500
1999-09-01,1022500
1999-10-01,1049100
1999-11-01,1069800
1999-12-01,1074500
2000-01-01,1076800
2000-02-01,1094000
2000-03-01,1125800
2000-04-01,1172600
2000-05-01,1222300
2000-06-01,1270900
2000-07-01,1302400
2000-08-01,1316900
2000-09-01,1329700
2000-10-01,1360300
2000-11-01,1390200
2000-12-01,1411000
2001-01-01,1424800
2001-02-01,1427200
2001-03-01,1417200
2001-04-01,1413400
2001-05-01,1411300
2001-06-01,1397500
2001-07-01,1378600
2001-08-01,1359600
2001-09-01,1343000
2001-10-01,1322500
2001-11-01,1303400
2001-12-01,1288700
2002-01-01,1281400
2002-02-01,1280000
2002-03-01,1288900
2002-04-01,1300600
2002-05-01,1325100
2002-06-01,1360900
2002-07-01,1381500
2002-08-01,1378800
2002-09-01,1364500
2002-10-01,1347000
2002-11-01,1332200
2002-12-01,1328200
2003-01-01,1325200
2003-02-01,1322200
2003-03-01,1321900
2003-04-01,1321400
2003-05-01,1312800
2003-06-01,1292500
2003-07-01,1276400
2003-08-01,1276100
2003-09-01,1284100
2003-10-01,1294800
2003-11-01,1309300
2003-12-01,1320200
2004-01-01,1333400
2004-02-01,1360600
2004-03-01,1391200
2004-04-01,1404700
2004-05-01,1405600
2004-06-01,1427200
2004-07-01,1471400
2004-08-01,1507800
2004-09-01,1525500
2004-10-01,1543500
2004-11-01,1570300
2004-12-01,1600100
2005-01-01,1622700
2005-02-01,1636000
2005-03-01,1646900
2005-04-01,1651200
2005-05-01,1654600
2005-06-01,1651400
2005-07-01,1649800
2005-08-01,1662400
2005-09-01,1693900
2005-10-01,1714900
2005-11-01,1730100
2005-12-01,1742500
2006-01-01,1755600
2006-02-01,1754900
2006-03-01,1742400
2006-04-01,1726700
2006-05-01,1718700
2006-06-01,1713800
2006-07-01,1709800
2006-08-01,1708800
2006-09-01,1703200
2006-10-01,1690000
2006-11-01,1678200
2006-12-01,1680100
2007-01-01,1682800
2007-02-01,1683000
2007-03-01,1691300
2007-04-01,1711800
2007-05-01,1722900
2007-06-01,1720800
2007-07-01,1725100
2007-08-01,1744300
2007-09-01,1767500
2007-10-01,1793900
2007-11-01,1816400
2007-12-01,1827800
2008-01-01,1829200
2008-02-01,1830000
2008-03-01,1827100
2008-04-01,1825000
2008-05-01,1825300
2008-06-01,1828100
2008-07-01,1824200
2008-08-01,1811000
2008-09-01,1800300
2008-10-01,1790600
2008-11-01,1773300
2008-12-01,1772200
2009-01-01,1797500
2009-02-01,1811400
2009-03-01,1799600
2009-04-01,1783800
2009-05-01,1776500
2009-06-01,1779500
2009-07-01,1784900
2009-08-01,1784100
2009-09-01,1778800
2009-10-01,1777400
2009-11-01,1778700
2009-12-01,1775400
2010-01-01,1771800
2010-02-01,1775600
2010-03-01,1781800
2010-04-01,1790000
2010-05-01,1797300
2010-06-01,1795300
2010-07-01,1788700
2010-08-01,1785100
2010-09-01,1782300
2010-10-01,1783200
2010-11-01,1794800
2010-12-01,1795500
2011-01-01,1784700
2011-02-01,1782800
2011-03-01,1808600
2011-04-01,1841000
2011-05-01,1880900
2011-06-01,1927900
2011-07-01,1974400
2011-08-01,2011900
2011-09-01,2039900
2011-10-01,2061800
2011-11-01,2074700
2011-12-01,2081800
2012-01-01,2088400
2012-02-01,2116500
2012-03-01,2145300
2012-04-01,2157100
2012-05-01,2158300
2012-06-01,2168100
2012-07-01,2186300
2012-08-01,2218200
2012-09-01,2268600
2012-10-01,2325100
2012-11-01,2366300
2012-12-01,2397100
2013-01-01,2419500
2013-02-01,2432100
2013-03-01,2452600
2013-04-01,2512100
2013-05-01,2604200
2013-06-01,2693600
2013-07-01,2744400
2013-08-01,2747400
2013-09-01,2727100
2013-10-01,2722600
2013-11-01,2749500
2013-12-01,2795100
2014-01-01,2850900
2014-02-01,2910200
2014-03-01,2966700
2014-04-01,3008000
2014-05-01,3017900
2014-06-01,3016400
2014-07-01,3042500
2014-08-01,3099200
2014-09-01,3160600
2014-10-01,3216300
2014-11-01,3269200
2014-12-01,3326100
2015-01-01,3374700
2015-02-01,3407500
2015-03-01,3429500
2015-04-01,3458100
2015-05-01,3506500
2015-06-01,3559700
2015-07-01,3598100
2015-08-01,3628000
2015-09-01,3659500
2015-10-01,3696900
2015-11-01,3740800
2015-12-01,3766000
2016-01-01,3775300
2016-02-01,3796500
2016-03-01,3831400
2016-04-01,3856000
2016-05-01,3852900
2016-06-01,3831100
2016-07-01,3816500
2016-08-01,3831300
2016-09-01,3863200
2016-10-01,3888800
