"Date","Value"
1996-04-01,151300
1996-05-01,153700
1996-06-01,155100
1996-07-01,155000
1996-08-01,155200
1996-09-01,155200
1996-10-01,155400
1996-11-01,155900
1996-12-01,156400
1997-01-01,157400
1997-02-01,159000
1997-03-01,160100
1997-04-01,160200
1997-05-01,160300
1997-06-01,160900
1997-07-01,161200
1997-08-01,161700
1997-09-01,162900
1997-10-01,164300
1997-11-01,165400
1997-12-01,166800
1998-01-01,169300
1998-02-01,171800
1998-03-01,173400
1998-04-01,173700
1998-05-01,173400
1998-06-01,174100
1998-07-01,175800
1998-08-01,177600
1998-09-01,179200
1998-10-01,180000
1998-11-01,179600
1998-12-01,179700
1999-01-01,181400
1999-02-01,183600
1999-03-01,185300
1999-04-01,186500
1999-05-01,188100
1999-06-01,191800
1999-07-01,197700
1999-08-01,203900
1999-09-01,209000
1999-10-01,214400
1999-11-01,221500
1999-12-01,229600
2000-01-01,237200
2000-02-01,244800
2000-03-01,252700
2000-04-01,261500
2000-05-01,270800
2000-06-01,279100
2000-07-01,286300
2000-08-01,293000
2000-09-01,299600
2000-10-01,305400
2000-11-01,310000
2000-12-01,313300
2001-01-01,316900
2001-02-01,321400
2001-03-01,327100
2001-04-01,331900
2001-05-01,333800
2001-06-01,332400
2001-07-01,330500
2001-08-01,330300
2001-09-01,332800
2001-10-01,336800
2001-11-01,340800
2001-12-01,341500
2002-01-01,339500
2002-02-01,338100
2002-03-01,338500
2002-04-01,339600
2002-05-01,342900
2002-06-01,348200
2002-07-01,353400
2002-08-01,358400
2002-09-01,363200
2002-10-01,367600
2002-11-01,371800
2002-12-01,376500
2003-01-01,380700
2003-02-01,384000
2003-03-01,386900
2003-04-01,389500
2003-05-01,390900
2003-06-01,392000
2003-07-01,393200
2003-08-01,394200
2003-09-01,396600
2003-10-01,401800
2003-11-01,408500
2003-12-01,415800
2004-01-01,424500
2004-02-01,432900
2004-03-01,442100
2004-04-01,453000
2004-05-01,464900
2004-06-01,476300
2004-07-01,486900
2004-08-01,495300
2004-09-01,500300
2004-10-01,503300
2004-11-01,507600
2004-12-01,514900
2005-01-01,522900
2005-02-01,530100
2005-03-01,535600
2005-04-01,541600
2005-05-01,548300
2005-06-01,554100
2005-07-01,560500
2005-08-01,568600
2005-09-01,574600
2005-10-01,577300
2005-11-01,578300
2005-12-01,578800
2006-01-01,580600
2006-02-01,582800
2006-03-01,582300
2006-04-01,580000
2006-05-01,579100
2006-06-01,579100
2006-07-01,579100
2006-08-01,579500
2006-09-01,579800
2006-10-01,578800
2006-11-01,576700
2006-12-01,576700
2007-01-01,579400
2007-02-01,582300
2007-03-01,582400
2007-04-01,579600
2007-05-01,574800
2007-06-01,569700
2007-07-01,564200
2007-08-01,559200
2007-09-01,554700
2007-10-01,550800
2007-11-01,545100
2007-12-01,540100
2008-01-01,535600
2008-02-01,530100
2008-03-01,521400
2008-04-01,511000
2008-05-01,500500
2008-06-01,491900
2008-07-01,483300
2008-08-01,474500
2008-09-01,467900
2008-10-01,462600
2008-11-01,457500
2008-12-01,454500
2009-01-01,452900
2009-02-01,449500
2009-03-01,444300
2009-04-01,439300
2009-05-01,434600
2009-06-01,431600
2009-07-01,431000
2009-08-01,430200
2009-09-01,426500
2009-10-01,421100
2009-11-01,417800
2009-12-01,410700
2010-01-01,399800
2010-02-01,393400
2010-03-01,394600
2010-04-01,396600
2010-05-01,398500
2010-06-01,399300
2010-07-01,397800
2010-08-01,394500
2010-09-01,392900
2010-10-01,395700
2010-11-01,399000
2010-12-01,396200
2011-01-01,390900
2011-02-01,385400
2011-03-01,379800
2011-04-01,373600
2011-05-01,366800
2011-06-01,359400
2011-07-01,353900
2011-08-01,349800
2011-09-01,346400
2011-10-01,343100
2011-11-01,340400
2011-12-01,340300
2012-01-01,341300
2012-02-01,340500
2012-03-01,340800
2012-04-01,343400
2012-05-01,345900
2012-06-01,349200
2012-07-01,353700
2012-08-01,360400
2012-09-01,369300
2012-10-01,378900
2012-11-01,387700
2012-12-01,396800
2013-01-01,405300
2013-02-01,413200
2013-03-01,422900
2013-04-01,437700
2013-05-01,455100
2013-06-01,469000
2013-07-01,476300
2013-08-01,478500
2013-09-01,478100
2013-10-01,476500
2013-11-01,476100
2013-12-01,477100
2014-01-01,478400
2014-02-01,480300
2014-03-01,483000
2014-04-01,484100
2014-05-01,485700
2014-06-01,490800
2014-07-01,499400
2014-08-01,508300
2014-09-01,515700
2014-10-01,521100
2014-11-01,524400
2014-12-01,527400
2015-01-01,532800
2015-02-01,541100
2015-03-01,548000
2015-04-01,556400
2015-05-01,567500
2015-06-01,578600
2015-07-01,587300
2015-08-01,595800
2015-09-01,602400
2015-10-01,607000
2015-11-01,611400
2015-12-01,620200
2016-01-01,632700
2016-02-01,644200
2016-03-01,652000
2016-04-01,656000
2016-05-01,656700
2016-06-01,656100
2016-07-01,656500
2016-08-01,660800
2016-09-01,667100
2016-10-01,671100
