"Date","Value"
1996-04-01,92600
1996-05-01,91800
1996-06-01,92000
1996-07-01,92600
1996-08-01,93000
1996-09-01,93000
1996-10-01,92900
1996-11-01,93200
1996-12-01,93800
1997-01-01,94300
1997-02-01,94500
1997-03-01,94500
1997-04-01,94400
1997-05-01,94100
1997-06-01,93800
1997-07-01,93700
1997-08-01,94100
1997-09-01,94900
1997-10-01,96200
1997-11-01,96700
1997-12-01,96700
1998-01-01,97100
1998-02-01,97700
1998-03-01,97800
1998-04-01,99000
1998-05-01,NA
1998-06-01,NA
1998-07-01,100600
1998-08-01,101200
1998-09-01,100700
1998-10-01,100700
1998-11-01,100600
1998-12-01,100600
1999-01-01,100400
1999-02-01,100400
1999-03-01,100200
1999-04-01,100200
1999-05-01,100300
1999-06-01,100600
1999-07-01,101200
1999-08-01,102200
1999-09-01,103400
1999-10-01,104400
1999-11-01,105200
1999-12-01,106000
2000-01-01,107700
2000-02-01,109900
2000-03-01,111800
2000-04-01,113100
2000-05-01,114000
2000-06-01,114600
2000-07-01,114700
2000-08-01,114800
2000-09-01,115500
2000-10-01,116900
2000-11-01,118300
2000-12-01,119600
2001-01-01,121000
2001-02-01,122800
2001-03-01,124300
2001-04-01,126300
2001-05-01,129200
2001-06-01,132100
2001-07-01,134700
2001-08-01,137800
2001-09-01,140300
2001-10-01,141200
2001-11-01,142300
2001-12-01,143800
2002-01-01,145100
2002-02-01,145900
2002-03-01,147200
2002-04-01,149400
2002-05-01,151700
2002-06-01,153300
2002-07-01,155300
2002-08-01,157700
2002-09-01,160400
2002-10-01,162900
2002-11-01,165600
2002-12-01,168600
2003-01-01,172000
2003-02-01,175000
2003-03-01,177800
2003-04-01,180400
2003-05-01,183100
2003-06-01,185900
2003-07-01,188400
2003-08-01,190600
2003-09-01,192900
2003-10-01,195600
2003-11-01,198100
2003-12-01,200400
2004-01-01,202300
2004-02-01,204600
2004-03-01,208100
2004-04-01,212100
2004-05-01,216200
2004-06-01,222300
2004-07-01,228800
2004-08-01,234100
2004-09-01,239600
2004-10-01,246400
2004-11-01,252600
2004-12-01,258300
2005-01-01,264400
2005-02-01,270600
2005-03-01,276400
2005-04-01,284600
2005-05-01,295200
2005-06-01,305400
2005-07-01,313700
2005-08-01,321400
2005-09-01,328100
2005-10-01,333100
2005-11-01,337100
2005-12-01,340100
2006-01-01,342500
2006-02-01,343100
2006-03-01,341600
2006-04-01,340600
2006-05-01,341700
2006-06-01,343300
2006-07-01,343200
2006-08-01,340100
2006-09-01,333000
2006-10-01,325600
2006-11-01,318700
2006-12-01,312300
2007-01-01,306400
2007-02-01,300900
2007-03-01,294800
2007-04-01,289600
2007-05-01,284700
2007-06-01,278800
2007-07-01,272200
2007-08-01,266400
2007-09-01,260900
2007-10-01,254900
2007-11-01,249500
2007-12-01,246800
2008-01-01,246100
2008-02-01,244700
2008-03-01,243900
2008-04-01,235100
2008-05-01,216400
2008-06-01,198600
2008-07-01,189100
2008-08-01,183600
2008-09-01,181900
2008-10-01,182000
2008-11-01,182500
2008-12-01,181600
2009-01-01,177900
2009-02-01,172000
2009-03-01,164900
2009-04-01,159100
2009-05-01,156000
2009-06-01,152500
2009-07-01,146600
2009-08-01,141500
2009-09-01,138500
2009-10-01,135000
2009-11-01,131200
2009-12-01,125700
2010-01-01,121000
2010-02-01,118500
2010-03-01,118700
2010-04-01,119300
2010-05-01,121200
2010-06-01,122000
2010-07-01,122000
2010-08-01,122000
2010-09-01,120800
2010-10-01,118500
2010-11-01,115700
2010-12-01,114100
2011-01-01,113200
2011-02-01,114100
2011-03-01,115700
2011-04-01,117800
2011-05-01,119100
2011-06-01,121000
2011-07-01,121400
2011-08-01,119700
2011-09-01,117700
2011-10-01,117200
2011-11-01,116800
2011-12-01,115900
2012-01-01,115900
2012-02-01,116000
2012-03-01,114500
2012-04-01,113400
2012-05-01,113300
2012-06-01,114000
2012-07-01,115300
2012-08-01,117700
2012-09-01,118600
2012-10-01,119400
2012-11-01,121600
2012-12-01,125500
2013-01-01,129200
2013-02-01,131500
2013-03-01,132600
2013-04-01,133500
2013-05-01,135800
2013-06-01,140200
2013-07-01,145300
2013-08-01,148800
2013-09-01,151200
2013-10-01,154400
2013-11-01,158200
2013-12-01,161800
2014-01-01,163200
2014-02-01,162500
2014-03-01,162500
2014-04-01,164300
2014-05-01,166500
2014-06-01,168100
2014-07-01,170000
2014-08-01,172400
2014-09-01,174700
2014-10-01,177000
2014-11-01,179600
2014-12-01,182000
2015-01-01,183800
2015-02-01,185600
2015-03-01,187100
2015-04-01,188500
2015-05-01,190500
2015-06-01,192700
2015-07-01,194500
2015-08-01,196000
2015-09-01,197400
2015-10-01,198300
2015-11-01,198500
2015-12-01,197600
2016-01-01,197000
2016-02-01,197800
2016-03-01,200100
2016-04-01,202900
2016-05-01,205200
2016-06-01,206500
2016-07-01,207400
2016-08-01,209200
2016-09-01,212300
2016-10-01,215200
