"Date","Value"
1996-04-01,262600
1996-05-01,266000
1996-06-01,268100
1996-07-01,270600
1996-08-01,272600
1996-09-01,273100
1996-10-01,273200
1996-11-01,274100
1996-12-01,275300
1997-01-01,278100
1997-02-01,280900
1997-03-01,281400
1997-04-01,279500
1997-05-01,277500
1997-06-01,275400
1997-07-01,274300
1997-08-01,275000
1997-09-01,276400
1997-10-01,278100
1997-11-01,280000
1997-12-01,282200
1998-01-01,285100
1998-02-01,288100
1998-03-01,289700
1998-04-01,290700
1998-05-01,292700
1998-06-01,296500
1998-07-01,300800
1998-08-01,304300
1998-09-01,307100
1998-10-01,309900
1998-11-01,313100
1998-12-01,317000
1999-01-01,321100
1999-02-01,324100
1999-03-01,325900
1999-04-01,328300
1999-05-01,333400
1999-06-01,339300
1999-07-01,343100
1999-08-01,345000
1999-09-01,349900
1999-10-01,357600
1999-11-01,363600
1999-12-01,366100
2000-01-01,369300
2000-02-01,374700
2000-03-01,382700
2000-04-01,392300
2000-05-01,401700
2000-06-01,408900
2000-07-01,415200
2000-08-01,422100
2000-09-01,430000
2000-10-01,439100
2000-11-01,448000
2000-12-01,456000
2001-01-01,463900
2001-02-01,471600
2001-03-01,476300
2001-04-01,477100
2001-05-01,475900
2001-06-01,473300
2001-07-01,470400
2001-08-01,468700
2001-09-01,467100
2001-10-01,463800
2001-11-01,461600
2001-12-01,462200
2002-01-01,464300
2002-02-01,467600
2002-03-01,471800
2002-04-01,475900
2002-05-01,479800
2002-06-01,485400
2002-07-01,493400
2002-08-01,502900
2002-09-01,510400
2002-10-01,515700
2002-11-01,521500
2002-12-01,527000
2003-01-01,531000
2003-02-01,534100
2003-03-01,538200
2003-04-01,544900
2003-05-01,553600
2003-06-01,561400
2003-07-01,568000
2003-08-01,574900
2003-09-01,583200
2003-10-01,591000
2003-11-01,597600
2003-12-01,604500
2004-01-01,612100
2004-02-01,619400
2004-03-01,624900
2004-04-01,629200
2004-05-01,634400
2004-06-01,643100
2004-07-01,653600
2004-08-01,663500
2004-09-01,672800
2004-10-01,683400
2004-11-01,693500
2004-12-01,701900
2005-01-01,712600
2005-02-01,727500
2005-03-01,744900
2005-04-01,761800
2005-05-01,775800
2005-06-01,787000
2005-07-01,797200
2005-08-01,805400
2005-09-01,810800
2005-10-01,815500
2005-11-01,822300
2005-12-01,828800
2006-01-01,831900
2006-02-01,831100
2006-03-01,828500
2006-04-01,825300
2006-05-01,821800
2006-06-01,817200
2006-07-01,811500
2006-08-01,805900
2006-09-01,802000
2006-10-01,800700
2006-11-01,800700
2006-12-01,798700
2007-01-01,794300
2007-02-01,789200
2007-03-01,785000
2007-04-01,779900
2007-05-01,774000
2007-06-01,766800
2007-07-01,759800
2007-08-01,752300
2007-09-01,744500
2007-10-01,735800
2007-11-01,726900
2007-12-01,716100
2008-01-01,704000
2008-02-01,692400
2008-03-01,682400
2008-04-01,673500
2008-05-01,664200
2008-06-01,652200
2008-07-01,641100
2008-08-01,632700
2008-09-01,624300
2008-10-01,614800
2008-11-01,605100
2008-12-01,596500
2009-01-01,592400
2009-02-01,589100
2009-03-01,581700
2009-04-01,572200
2009-05-01,564600
2009-06-01,560200
2009-07-01,559500
2009-08-01,557800
2009-09-01,554200
2009-10-01,552000
2009-11-01,550100
2009-12-01,555900
2010-01-01,567600
2010-02-01,573800
2010-03-01,571900
2010-04-01,574800
2010-05-01,581400
2010-06-01,589700
2010-07-01,593200
2010-08-01,593100
2010-09-01,593000
2010-10-01,588700
2010-11-01,582200
2010-12-01,578200
2011-01-01,570200
2011-02-01,559800
2011-03-01,553800
2011-04-01,547400
2011-05-01,540800
2011-06-01,535800
2011-07-01,529600
2011-08-01,524100
2011-09-01,520600
2011-10-01,518300
2011-11-01,517100
2011-12-01,511600
2012-01-01,504400
2012-02-01,505800
2012-03-01,512800
2012-04-01,516300
2012-05-01,517100
2012-06-01,519100
2012-07-01,523000
2012-08-01,530000
2012-09-01,540700
2012-10-01,552200
2012-11-01,559200
2012-12-01,564400
2013-01-01,574600
2013-02-01,589600
2013-03-01,607000
2013-04-01,624300
2013-05-01,639000
2013-06-01,649300
2013-07-01,657800
2013-08-01,664300
2013-09-01,666700
2013-10-01,668800
2013-11-01,674900
2013-12-01,680900
2014-01-01,681900
2014-02-01,677400
2014-03-01,671700
2014-04-01,667400
2014-05-01,666200
2014-06-01,668100
2014-07-01,670400
2014-08-01,669600
2014-09-01,668000
2014-10-01,670000
2014-11-01,674900
2014-12-01,676500
2015-01-01,675200
2015-02-01,675100
2015-03-01,679500
2015-04-01,686900
2015-05-01,692300
2015-06-01,695100
2015-07-01,702800
2015-08-01,713700
2015-09-01,722500
2015-10-01,731700
2015-11-01,742100
2015-12-01,750100
2016-01-01,754500
2016-02-01,757100
2016-03-01,759400
2016-04-01,762300
2016-05-01,765500
2016-06-01,766100
2016-07-01,766300
2016-08-01,769700
2016-09-01,775700
2016-10-01,780200
