"Date","Value"
1996-04-01,617900
1996-05-01,619100
1996-06-01,621400
1996-07-01,620700
1996-08-01,616800
1996-09-01,616400
1996-10-01,620600
1996-11-01,624900
1996-12-01,628500
1997-01-01,635100
1997-02-01,640900
1997-03-01,643400
1997-04-01,644500
1997-05-01,646900
1997-06-01,655100
1997-07-01,672100
1997-08-01,690600
1997-09-01,704100
1997-10-01,715700
1997-11-01,727400
1997-12-01,737000
1998-01-01,746500
1998-02-01,754600
1998-03-01,757900
1998-04-01,758600
1998-05-01,760900
1998-06-01,764000
1998-07-01,769500
1998-08-01,779200
1998-09-01,791100
1998-10-01,802600
1998-11-01,812900
1998-12-01,820900
1999-01-01,825200
1999-02-01,827300
1999-03-01,829600
1999-04-01,832500
1999-05-01,840400
1999-06-01,853100
1999-07-01,866600
1999-08-01,881300
1999-09-01,899800
1999-10-01,918400
1999-11-01,937200
1999-12-01,958100
2000-01-01,980400
2000-02-01,1003300
2000-03-01,1031600
2000-04-01,1067500
2000-05-01,1105500
2000-06-01,1139000
2000-07-01,1170400
2000-08-01,1200900
2000-09-01,1230900
2000-10-01,1267500
2000-11-01,1303400
2000-12-01,1331200
2001-01-01,1352100
2001-02-01,1368100
2001-03-01,1372600
2001-04-01,1369700
2001-05-01,1354000
2001-06-01,1327100
2001-07-01,1303600
2001-08-01,1286400
2001-09-01,1267200
2001-10-01,1240900
2001-11-01,1216800
2001-12-01,1198300
2002-01-01,1188900
2002-02-01,1190300
2002-03-01,1199100
2002-04-01,1207300
2002-05-01,1221000
2002-06-01,1236400
2002-07-01,1241000
2002-08-01,1237400
2002-09-01,1232800
2002-10-01,1226200
2002-11-01,1219400
2002-12-01,1212700
2003-01-01,1204000
2003-02-01,1196400
2003-03-01,1196800
2003-04-01,1200600
2003-05-01,1200700
2003-06-01,1198800
2003-07-01,1196100
2003-08-01,1192300
2003-09-01,1191600
2003-10-01,1195900
2003-11-01,1203700
2003-12-01,1219600
2004-01-01,1241900
2004-02-01,1263600
2004-03-01,1276100
2004-04-01,1289300
2004-05-01,1310000
2004-06-01,1337200
2004-07-01,1364700
2004-08-01,1389400
2004-09-01,1407000
2004-10-01,1421000
2004-11-01,1434600
2004-12-01,1449900
2005-01-01,1467800
2005-02-01,1488200
2005-03-01,1510600
2005-04-01,1531600
2005-05-01,1547300
2005-06-01,1556000
2005-07-01,1565600
2005-08-01,1577800
2005-09-01,1587200
2005-10-01,1590100
2005-11-01,1588400
2005-12-01,1584500
2006-01-01,1582800
2006-02-01,1578100
2006-03-01,1568700
2006-04-01,1556700
2006-05-01,1541800
2006-06-01,1529300
2006-07-01,1525900
2006-08-01,1525100
2006-09-01,1526600
2006-10-01,1535200
2006-11-01,1548900
2006-12-01,1561900
2007-01-01,1571000
2007-02-01,1578300
2007-03-01,1587400
2007-04-01,1596000
2007-05-01,1602100
2007-06-01,1604700
2007-07-01,1607900
2007-08-01,1617000
2007-09-01,1630600
2007-10-01,1643600
2007-11-01,1659500
2007-12-01,1671000
2008-01-01,1666600
2008-02-01,1660500
2008-03-01,1660900
2008-04-01,1660600
2008-05-01,1658600
2008-06-01,1659000
2008-07-01,1651900
2008-08-01,1639900
2008-09-01,1630700
2008-10-01,1619900
2008-11-01,1606700
2008-12-01,1595300
2009-01-01,1585500
2009-02-01,1567100
2009-03-01,1544600
2009-04-01,1527000
2009-05-01,1517000
2009-06-01,1509600
2009-07-01,1505600
2009-08-01,1504600
2009-09-01,1504000
2009-10-01,1501700
2009-11-01,1495300
2009-12-01,1494800
2010-01-01,1506700
2010-02-01,1516500
2010-03-01,1514200
2010-04-01,1505400
2010-05-01,1493100
2010-06-01,1481100
2010-07-01,1469900
2010-08-01,1460900
2010-09-01,1458100
2010-10-01,1464400
2010-11-01,1471800
2010-12-01,1469600
2011-01-01,1464300
2011-02-01,1468200
2011-03-01,1481600
2011-04-01,1498600
2011-05-01,1519400
2011-06-01,1538800
2011-07-01,1553500
2011-08-01,1560700
2011-09-01,1564500
2011-10-01,1570700
2011-11-01,1576500
2011-12-01,1577200
2012-01-01,1580600
2012-02-01,1594300
2012-03-01,1613600
2012-04-01,1633000
2012-05-01,1655400
2012-06-01,1683400
2012-07-01,1723700
2012-08-01,1769700
2012-09-01,1807400
2012-10-01,1835900
2012-11-01,1862700
2012-12-01,1888600
2013-01-01,1909900
2013-02-01,1927600
2013-03-01,1949800
2013-04-01,1975300
2013-05-01,1995800
2013-06-01,2009400
2013-07-01,2020100
2013-08-01,2029600
2013-09-01,2031600
2013-10-01,2029100
2013-11-01,2032800
2013-12-01,2045500
2014-01-01,2056800
2014-02-01,2064200
2014-03-01,2063900
2014-04-01,2072600
2014-05-01,2100100
2014-06-01,2146400
2014-07-01,2190300
2014-08-01,2225300
2014-09-01,2262400
2014-10-01,2308200
2014-11-01,2351500
2014-12-01,2390500
2015-01-01,2424500
2015-02-01,2458100
2015-03-01,2496500
2015-04-01,2532600
2015-05-01,2568400
2015-06-01,2604300
2015-07-01,2633800
2015-08-01,2654400
2015-09-01,2671600
2015-10-01,2685700
2015-11-01,2696500
2015-12-01,2706500
2016-01-01,2723900
2016-02-01,2752800
2016-03-01,2779900
2016-04-01,2793500
2016-05-01,2786700
2016-06-01,2765100
2016-07-01,2740800
2016-08-01,2730700
2016-09-01,2733300
2016-10-01,2736400
