"Date","Value"
1996-04-01,238300
1996-05-01,242900
1996-06-01,243900
1996-07-01,242700
1996-08-01,241300
1996-09-01,240200
1996-10-01,239100
1996-11-01,238600
1996-12-01,238500
1997-01-01,239700
1997-02-01,241100
1997-03-01,241900
1997-04-01,242300
1997-05-01,243600
1997-06-01,245500
1997-07-01,248200
1997-08-01,251700
1997-09-01,255900
1997-10-01,260400
1997-11-01,265200
1997-12-01,269900
1998-01-01,275000
1998-02-01,279800
1998-03-01,283400
1998-04-01,285300
1998-05-01,287200
1998-06-01,290500
1998-07-01,293900
1998-08-01,295400
1998-09-01,295800
1998-10-01,296400
1998-11-01,296900
1998-12-01,297100
1999-01-01,298900
1999-02-01,301200
1999-03-01,301800
1999-04-01,303000
1999-05-01,307200
1999-06-01,311600
1999-07-01,315000
1999-08-01,319100
1999-09-01,324400
1999-10-01,330300
1999-11-01,335700
1999-12-01,340000
2000-01-01,345400
2000-02-01,352700
2000-03-01,359900
2000-04-01,366800
2000-05-01,373800
2000-06-01,381200
2000-07-01,390100
2000-08-01,399800
2000-09-01,408900
2000-10-01,418100
2000-11-01,427400
2000-12-01,435500
2001-01-01,443500
2001-02-01,450600
2001-03-01,454500
2001-04-01,456300
2001-05-01,458800
2001-06-01,461500
2001-07-01,461800
2001-08-01,460400
2001-09-01,460000
2001-10-01,461200
2001-11-01,462200
2001-12-01,463600
2002-01-01,465300
2002-02-01,467300
2002-03-01,469700
2002-04-01,473100
2002-05-01,477900
2002-06-01,484100
2002-07-01,491300
2002-08-01,498500
2002-09-01,504100
2002-10-01,508300
2002-11-01,512200
2002-12-01,516700
2003-01-01,520800
2003-02-01,525000
2003-03-01,530000
2003-04-01,534500
2003-05-01,536900
2003-06-01,538700
2003-07-01,541700
2003-08-01,546400
2003-09-01,552200
2003-10-01,557600
2003-11-01,564100
2003-12-01,571600
2004-01-01,579500
2004-02-01,587400
2004-03-01,596600
2004-04-01,605700
2004-05-01,613900
2004-06-01,622800
2004-07-01,633400
2004-08-01,644400
2004-09-01,656100
2004-10-01,668400
2004-11-01,680100
2004-12-01,690500
2005-01-01,700800
2005-02-01,712200
2005-03-01,724900
2005-04-01,736400
2005-05-01,745400
2005-06-01,751500
2005-07-01,757500
2005-08-01,764500
2005-09-01,771200
2005-10-01,775000
2005-11-01,777200
2005-12-01,779900
2006-01-01,782700
2006-02-01,782400
2006-03-01,778900
2006-04-01,776200
2006-05-01,774800
2006-06-01,772800
2006-07-01,769200
2006-08-01,764500
2006-09-01,758300
2006-10-01,752800
2006-11-01,749700
2006-12-01,747800
2007-01-01,746200
2007-02-01,744300
2007-03-01,741100
2007-04-01,737900
2007-05-01,737200
2007-06-01,735900
2007-07-01,732600
2007-08-01,728300
2007-09-01,722600
2007-10-01,715500
2007-11-01,707200
2007-12-01,699300
2008-01-01,693000
2008-02-01,687300
2008-03-01,680300
2008-04-01,672100
2008-05-01,661100
2008-06-01,648100
2008-07-01,636500
2008-08-01,626600
2008-09-01,618200
2008-10-01,612600
2008-11-01,606500
2008-12-01,600200
2009-01-01,596200
2009-02-01,590800
2009-03-01,582100
2009-04-01,574800
2009-05-01,569800
2009-06-01,566500
2009-07-01,567300
2009-08-01,569800
2009-09-01,571700
2009-10-01,574000
2009-11-01,576100
2009-12-01,574100
2010-01-01,570400
2010-02-01,567500
2010-03-01,565300
2010-04-01,563800
2010-05-01,563500
2010-06-01,562200
2010-07-01,557400
2010-08-01,552000
2010-09-01,547500
2010-10-01,541900
2010-11-01,537400
2010-12-01,537300
2011-01-01,535900
2011-02-01,533400
2011-03-01,533000
2011-04-01,529500
2011-05-01,525300
2011-06-01,524300
2011-07-01,521600
2011-08-01,516200
2011-09-01,512700
2011-10-01,511400
2011-11-01,512300
2011-12-01,510200
2012-01-01,506900
2012-02-01,508900
2012-03-01,513600
2012-04-01,516400
2012-05-01,519400
2012-06-01,525500
2012-07-01,535100
2012-08-01,546800
2012-09-01,557000
2012-10-01,565000
2012-11-01,569900
2012-12-01,575100
2013-01-01,582200
2013-02-01,593100
2013-03-01,610100
2013-04-01,631300
2013-05-01,651000
2013-06-01,667400
2013-07-01,680100
2013-08-01,688500
2013-09-01,692800
2013-10-01,697500
2013-11-01,704000
2013-12-01,711600
2014-01-01,715800
2014-02-01,716100
2014-03-01,714300
2014-04-01,714000
2014-05-01,715900
2014-06-01,720800
2014-07-01,727900
2014-08-01,734000
2014-09-01,737900
2014-10-01,741300
2014-11-01,746000
2014-12-01,751800
2015-01-01,756600
2015-02-01,760400
2015-03-01,766600
2015-04-01,775400
2015-05-01,780900
2015-06-01,781000
2015-07-01,780000
2015-08-01,781600
2015-09-01,786000
2015-10-01,791500
2015-11-01,798200
2015-12-01,805700
2016-01-01,814000
2016-02-01,819600
2016-03-01,820500
2016-04-01,820400
2016-05-01,821100
2016-06-01,821300
2016-07-01,822300
2016-08-01,825600
2016-09-01,831700
2016-10-01,837700
