"Date","Value"
1996-04-01,379600
1996-05-01,381400
1996-06-01,385300
1996-07-01,389400
1996-08-01,391600
1996-09-01,392800
1996-10-01,394700
1996-11-01,397100
1996-12-01,399300
1997-01-01,401800
1997-02-01,406900
1997-03-01,410800
1997-04-01,413500
1997-05-01,417100
1997-06-01,419200
1997-07-01,419400
1997-08-01,422100
1997-09-01,426300
1997-10-01,427800
1997-11-01,432100
1997-12-01,440200
1998-01-01,448100
1998-02-01,452500
1998-03-01,457100
1998-04-01,462100
1998-05-01,471600
1998-06-01,485600
1998-07-01,498300
1998-08-01,508200
1998-09-01,518400
1998-10-01,526000
1998-11-01,527300
1998-12-01,527000
1999-01-01,529600
1999-02-01,528900
1999-03-01,525200
1999-04-01,525300
1999-05-01,521600
1999-06-01,510400
1999-07-01,503400
1999-08-01,503500
1999-09-01,507100
1999-10-01,516900
1999-11-01,531600
1999-12-01,546700
2000-01-01,559200
2000-02-01,570900
2000-03-01,584100
2000-04-01,599600
2000-05-01,618900
2000-06-01,636100
2000-07-01,649000
2000-08-01,658400
2000-09-01,663900
2000-10-01,663100
2000-11-01,661700
2000-12-01,661600
2001-01-01,667400
2001-02-01,678600
2001-03-01,687700
2001-04-01,688700
2001-05-01,683100
2001-06-01,678300
2001-07-01,677400
2001-08-01,679100
2001-09-01,679800
2001-10-01,680100
2001-11-01,679800
2001-12-01,681100
2002-01-01,680100
2002-02-01,674800
2002-03-01,671400
2002-04-01,673800
2002-05-01,677400
2002-06-01,682200
2002-07-01,689400
2002-08-01,695700
2002-09-01,700300
2002-10-01,705800
2002-11-01,709800
2002-12-01,705600
2003-01-01,697500
2003-02-01,695600
2003-03-01,699000
2003-04-01,698600
2003-05-01,699500
2003-06-01,710000
2003-07-01,722300
2003-08-01,727700
2003-09-01,728500
2003-10-01,732400
2003-11-01,742800
2003-12-01,759000
2004-01-01,778400
2004-02-01,798700
2004-03-01,817100
2004-04-01,834200
2004-05-01,847800
2004-06-01,854100
2004-07-01,856400
2004-08-01,862700
2004-09-01,877300
2004-10-01,893400
2004-11-01,903100
2004-12-01,908700
2005-01-01,916700
2005-02-01,925700
2005-03-01,935300
2005-04-01,942700
2005-05-01,946300
2005-06-01,952800
2005-07-01,963400
2005-08-01,974300
2005-09-01,988300
2005-10-01,1004500
2005-11-01,1014400
2005-12-01,1019400
2006-01-01,1025500
2006-02-01,1030300
2006-03-01,1029800
2006-04-01,1027400
2006-05-01,1031100
2006-06-01,1032500
2006-07-01,1027900
2006-08-01,1023800
2006-09-01,1021300
2006-10-01,1013900
2006-11-01,1005500
2006-12-01,999900
2007-01-01,993200
2007-02-01,984600
2007-03-01,978700
2007-04-01,977500
2007-05-01,976600
2007-06-01,976300
2007-07-01,985900
2007-08-01,1002400
2007-09-01,1009900
2007-10-01,1016600
2007-11-01,1032800
2007-12-01,1043700
2008-01-01,1035800
2008-02-01,1026000
2008-03-01,1021300
2008-04-01,1026700
2008-05-01,1036500
2008-06-01,1042700
2008-07-01,1032300
2008-08-01,1013900
2008-09-01,998000
2008-10-01,979500
2008-11-01,958800
2008-12-01,962400
2009-01-01,989300
2009-02-01,1006400
2009-03-01,1011300
2009-04-01,1017800
2009-05-01,1021400
2009-06-01,1022300
2009-07-01,1028000
2009-08-01,1036100
2009-09-01,1040800
2009-10-01,1043300
2009-11-01,1046800
2009-12-01,1039400
2010-01-01,1021100
2010-02-01,1008000
2010-03-01,1002200
2010-04-01,990200
2010-05-01,977500
2010-06-01,970700
2010-07-01,972600
2010-08-01,977400
2010-09-01,976100
2010-10-01,968800
2010-11-01,961300
2010-12-01,959000
2011-01-01,969200
2011-02-01,984200
2011-03-01,988200
2011-04-01,987300
2011-05-01,986800
2011-06-01,977700
2011-07-01,960000
2011-08-01,945400
2011-09-01,940700
2011-10-01,943700
2011-11-01,950000
2011-12-01,955500
2012-01-01,954900
2012-02-01,951200
2012-03-01,952900
2012-04-01,960900
2012-05-01,972900
2012-06-01,989200
2012-07-01,1007900
2012-08-01,1026000
2012-09-01,1045900
2012-10-01,1070100
2012-11-01,1096200
2012-12-01,1111500
2013-01-01,1121400
2013-02-01,1141500
2013-03-01,1169200
2013-04-01,1185400
2013-05-01,1202300
2013-06-01,1234300
2013-07-01,1261700
2013-08-01,1268300
2013-09-01,1275000
2013-10-01,1292300
2013-11-01,1311400
2013-12-01,1326500
2014-01-01,1335200
2014-02-01,1339300
2014-03-01,1349300
2014-04-01,1365400
2014-05-01,1377700
2014-06-01,1388000
2014-07-01,1406000
2014-08-01,1434000
2014-09-01,1468600
2014-10-01,1503700
2014-11-01,1526400
2014-12-01,1540300
2015-01-01,1555900
2015-02-01,1582000
2015-03-01,1613600
2015-04-01,1648000
2015-05-01,1685400
2015-06-01,1719200
2015-07-01,1742000
2015-08-01,1757600
2015-09-01,1767300
2015-10-01,1769100
2015-11-01,1770000
2015-12-01,1772300
2016-01-01,1786600
2016-02-01,1803600
2016-03-01,1808800
2016-04-01,1799900
2016-05-01,1781100
2016-06-01,1753100
2016-07-01,1734300
2016-08-01,1728000
2016-09-01,1725300
2016-10-01,1722200
