"Date","Value"
2015-08-31,124700
2015-07-31,124600
2015-06-30,118300
2015-05-31,120100
2015-04-30,119200
2015-03-31,117500
2015-02-28,119800
2015-01-31,123600
2014-12-31,124400
2014-11-30,125000
2014-10-31,124700
2014-09-30,124500
2014-08-31,124600
2014-07-31,124100
2014-06-30,123400
2014-05-31,122600
2014-04-30,121400
2014-03-31,119900
2014-02-28,119400
2014-01-31,119600
2013-12-31,119800
2013-11-30,119700
2013-10-31,119600
2013-09-30,119800
2013-08-31,119900
2013-07-31,119600
2013-06-30,119300
2013-05-31,119200
2013-04-30,119400
2013-03-31,119700
2013-02-28,119600
2013-01-31,119800
2012-12-31,120000
2012-11-30,119900
2012-10-31,119700
2012-09-30,119800
2012-08-31,119700
2012-07-31,119500
2012-06-30,119300
2012-05-31,119400
2012-04-30,119700
2012-03-31,120300
2012-02-29,121300
2012-01-31,122600
2011-12-31,123400
2011-11-30,123800
2011-10-31,124500
2011-09-30,125600
2011-08-31,126400
2011-07-31,127100
2011-06-30,127400
2011-05-31,128000
2011-04-30,128500
2011-03-31,128700
2011-02-28,129100
2011-01-31,129700
2010-12-31,130100
2010-11-30,130100
2010-10-31,129300
2010-09-30,128500
2010-08-31,128300
2010-07-31,129100
2010-06-30,129900
2010-05-31,129900
2010-04-30,129300
2010-03-31,129000
2010-02-28,128800
2010-01-31,128700
2009-12-31,128800
2009-11-30,129600
2009-10-31,130500
2009-09-30,130400
2009-08-31,129400
2009-07-31,128500
2009-06-30,128400
2009-05-31,128300
2009-04-30,128400
2009-03-31,128400
2009-02-28,127700
2009-01-31,125300
2008-12-31,123500
2008-11-30,122800
2008-10-31,122900
2008-09-30,123300
2008-08-31,124500
2008-07-31,125400
2008-06-30,126100
2008-05-31,127300
2008-04-30,128600
2008-03-31,129600
2008-02-29,129600
2008-01-31,129200
2007-12-31,128400
2007-11-30,127500
2007-10-31,126700
2007-09-30,126400
2007-08-31,125500
2007-07-31,124300
2007-06-30,123600
2007-05-31,123400
2007-04-30,123000
2007-03-31,122500
2007-02-28,122700
2007-01-31,123500
2006-12-31,123600
2006-11-30,123100
2006-10-31,122900
2006-09-30,122700
2006-08-31,122300
2006-07-31,122300
2006-06-30,122100
2006-05-31,121600
2006-04-30,120700
2006-03-31,119100
2006-02-28,117800
2006-01-31,117000
2005-12-31,116500
2005-11-30,115900
2005-10-31,115100
2005-09-30,114300
2005-08-31,113700
2005-07-31,112400
2005-06-30,110800
2005-05-31,109300
2005-04-30,108200
2005-03-31,107500
2005-02-28,107600
2005-01-31,107400
2004-12-31,106600
2004-11-30,105400
2004-10-31,104200
2004-09-30,103000
2004-08-31,101700
2004-07-31,100300
2004-06-30,98400
2004-05-31,96100
2004-04-30,94700
2004-03-31,94000
2004-02-29,92900
2004-01-31,91800
2003-12-31,91700
2003-11-30,92200
2003-10-31,92300
2003-09-30,91500
2003-08-31,90800
2003-07-31,90800
2003-06-30,91200
2003-05-31,91300
2003-04-30,91000
2003-03-31,90600
2003-02-28,90200
2003-01-31,89400
2002-12-31,88800
2002-11-30,88500
2002-10-31,87900
2002-09-30,87400
2002-08-31,87200
2002-07-31,87100
2002-06-30,87300
2002-05-31,87300
2002-04-30,86900
2002-03-31,86400
2002-02-28,86700
2002-01-31,87400
2001-12-31,87800
2001-11-30,86800
2001-10-31,85400
2001-09-30,84800
2001-08-31,84700
2001-07-31,84700
2001-06-30,84300
2001-05-31,83700
2001-04-30,83200
2001-03-31,82900
2001-02-28,82400
2001-01-31,81600
2000-12-31,80700
2000-11-30,80400
2000-10-31,81200
2000-09-30,82000
2000-08-31,82200
2000-07-31,82200
2000-06-30,82000
2000-05-31,82300
2000-04-30,82800
2000-03-31,82600
2000-02-29,81600
2000-01-31,80800
1999-12-31,80600
1999-11-30,80600
1999-10-31,80300
1999-09-30,80000
1999-08-31,79500
1999-07-31,78500
1999-06-30,77900
1999-05-31,78000
1999-04-30,78000
1999-03-31,77200
1999-02-28,76900
1999-01-31,76800
1998-12-31,76300
1998-11-30,75600
1998-10-31,75500
1998-09-30,75300
1998-08-31,75200
1998-07-31,75000
1998-06-30,74200
1998-05-31,72800
1998-04-30,72000
1998-03-31,71800
1998-02-28,71900
1998-01-31,71700
1997-12-31,71200
1997-11-30,70700
1997-10-31,70400
1997-09-30,70300
1997-08-31,70200
1997-07-31,70200
1997-06-30,70000
1997-05-31,69500
1997-04-30,68500
1997-03-31,68100
1997-02-28,68100
1997-01-31,68100
1996-12-31,68000
1996-11-30,67900
1996-10-31,67400
1996-09-30,67000
1996-08-31,66300
1996-07-31,65900
1996-06-30,66500
1996-05-31,68400
1996-04-30,70100
