"Date","Value"
1996-04-01,224600
1996-05-01,226200
1996-06-01,226200
1996-07-01,226600
1996-08-01,227900
1996-09-01,228500
1996-10-01,228800
1996-11-01,229500
1996-12-01,230500
1997-01-01,232200
1997-02-01,234200
1997-03-01,235300
1997-04-01,235700
1997-05-01,236700
1997-06-01,238300
1997-07-01,239600
1997-08-01,240600
1997-09-01,242600
1997-10-01,245100
1997-11-01,248300
1997-12-01,252400
1998-01-01,257300
1998-02-01,261500
1998-03-01,264200
1998-04-01,265000
1998-05-01,266000
1998-06-01,267300
1998-07-01,268700
1998-08-01,270900
1998-09-01,273100
1998-10-01,274400
1998-11-01,275400
1998-12-01,276800
1999-01-01,278600
1999-02-01,280000
1999-03-01,280800
1999-04-01,282800
1999-05-01,286900
1999-06-01,293800
1999-07-01,302800
1999-08-01,312000
1999-09-01,319900
1999-10-01,326600
1999-11-01,332400
1999-12-01,337700
2000-01-01,343200
2000-02-01,349800
2000-03-01,357100
2000-04-01,365500
2000-05-01,374400
2000-06-01,382400
2000-07-01,388000
2000-08-01,392300
2000-09-01,398300
2000-10-01,406400
2000-11-01,415200
2000-12-01,423300
2001-01-01,430100
2001-02-01,435800
2001-03-01,440400
2001-04-01,441800
2001-05-01,438900
2001-06-01,433900
2001-07-01,428800
2001-08-01,425400
2001-09-01,423600
2001-10-01,422900
2001-11-01,422700
2001-12-01,423100
2002-01-01,425000
2002-02-01,428500
2002-03-01,433500
2002-04-01,440800
2002-05-01,450300
2002-06-01,459300
2002-07-01,467000
2002-08-01,473300
2002-09-01,477900
2002-10-01,481700
2002-11-01,484400
2002-12-01,486100
2003-01-01,487700
2003-02-01,489600
2003-03-01,491600
2003-04-01,493700
2003-05-01,495800
2003-06-01,499000
2003-07-01,504700
2003-08-01,511900
2003-09-01,519600
2003-10-01,528000
2003-11-01,537300
2003-12-01,546600
2004-01-01,554800
2004-02-01,562300
2004-03-01,570100
2004-04-01,579500
2004-05-01,590600
2004-06-01,602500
2004-07-01,613900
2004-08-01,622600
2004-09-01,630200
2004-10-01,637800
2004-11-01,646400
2004-12-01,655800
2005-01-01,665400
2005-02-01,675600
2005-03-01,686200
2005-04-01,693700
2005-05-01,697800
2005-06-01,702300
2005-07-01,708200
2005-08-01,713200
2005-09-01,716000
2005-10-01,716800
2005-11-01,716900
2005-12-01,715300
2006-01-01,713500
2006-02-01,711500
2006-03-01,708700
2006-04-01,705800
2006-05-01,704100
2006-06-01,701000
2006-07-01,696100
2006-08-01,693300
2006-09-01,693500
2006-10-01,694800
2006-11-01,695300
2006-12-01,694300
2007-01-01,694500
2007-02-01,698500
2007-03-01,703800
2007-04-01,705600
2007-05-01,703700
2007-06-01,700400
2007-07-01,696300
2007-08-01,693000
2007-09-01,689700
2007-10-01,685700
2007-11-01,681400
2007-12-01,678200
2008-01-01,674000
2008-02-01,667500
2008-03-01,658700
2008-04-01,649000
2008-05-01,640700
2008-06-01,634500
2008-07-01,628900
2008-08-01,622900
2008-09-01,616600
2008-10-01,610900
2008-11-01,605200
2008-12-01,600900
2009-01-01,598400
2009-02-01,596500
2009-03-01,593600
2009-04-01,591300
2009-05-01,590000
2009-06-01,588700
2009-07-01,589000
2009-08-01,591500
2009-09-01,594000
2009-10-01,593800
2009-11-01,590500
2009-12-01,591000
2010-01-01,595100
2010-02-01,597100
2010-03-01,595700
2010-04-01,596900
2010-05-01,597700
2010-06-01,596800
2010-07-01,594000
2010-08-01,589000
2010-09-01,583400
2010-10-01,580200
2010-11-01,580400
2010-12-01,576300
2011-01-01,569700
2011-02-01,565500
2011-03-01,561200
2011-04-01,553300
2011-05-01,547300
2011-06-01,543500
2011-07-01,540000
2011-08-01,536100
2011-09-01,532400
2011-10-01,529800
2011-11-01,529500
2011-12-01,531700
2012-01-01,532200
2012-02-01,528700
2012-03-01,526300
2012-04-01,526500
2012-05-01,528400
2012-06-01,533800
2012-07-01,542300
2012-08-01,553200
2012-09-01,566900
2012-10-01,582500
2012-11-01,596500
2012-12-01,604900
2013-01-01,607800
2013-02-01,612900
2013-03-01,628400
2013-04-01,653600
2013-05-01,677500
2013-06-01,693300
2013-07-01,702800
2013-08-01,707600
2013-09-01,706400
2013-10-01,704800
2013-11-01,707600
2013-12-01,711700
2014-01-01,715400
2014-02-01,718700
2014-03-01,720500
2014-04-01,720200
2014-05-01,720400
2014-06-01,725900
2014-07-01,736300
2014-08-01,747100
2014-09-01,755300
2014-10-01,762300
2014-11-01,767400
2014-12-01,773000
2015-01-01,781600
2015-02-01,796100
2015-03-01,813100
2015-04-01,827600
2015-05-01,840600
2015-06-01,850000
2015-07-01,852600
2015-08-01,853700
2015-09-01,857800
2015-10-01,862600
2015-11-01,867600
2015-12-01,875900
2016-01-01,886700
2016-02-01,893200
2016-03-01,893300
2016-04-01,891100
2016-05-01,890100
2016-06-01,889600
2016-07-01,892700
2016-08-01,900200
2016-09-01,910900
2016-10-01,919600
