"Date","Value"
2016-05-31,109100
2016-03-31,107300
2016-02-29,109500
2016-01-31,109600
2015-12-31,110000
2015-11-30,108900
2015-10-31,109600
2015-09-30,107600
2015-08-31,104700
2015-07-31,104100
2015-06-30,103500
2015-05-31,104100
2015-04-30,105700
2015-03-31,106400
2015-02-28,107100
2015-01-31,106800
2014-12-31,106600
2014-11-30,106200
2014-10-31,105500
2014-09-30,105000
2014-08-31,104700
2014-07-31,104400
2014-06-30,104100
2014-05-31,103700
2014-04-30,102500
2014-03-31,101300
2014-02-28,100900
2014-01-31,101000
2013-12-31,100900
2013-11-30,100900
2013-10-31,100400
2013-09-30,99700
2013-08-31,99500
2013-07-31,99700
2013-06-30,99700
2013-05-31,100100
2013-04-30,100500
2013-03-31,100500
2013-02-28,100100
2013-01-31,99800
2012-12-31,99600
2012-11-30,99800
2012-10-31,1e+05
2012-09-30,100100
2012-08-31,99800
2012-07-31,99200
2012-06-30,98700
2012-05-31,98300
2012-04-30,98200
2012-03-31,98600
2012-02-29,99000
2012-01-31,1e+05
2011-12-31,100900
2011-11-30,101400
2011-10-31,101200
2011-09-30,101100
2011-08-31,100600
2011-07-31,100400
2011-06-30,100600
2011-05-31,101000
2011-04-30,101100
2011-03-31,101200
2011-02-28,101100
2011-01-31,100900
2010-12-31,100700
2010-11-30,100100
2010-10-31,99700
2010-09-30,99700
2010-08-31,99400
2010-07-31,99200
2010-06-30,99800
2010-05-31,100400
2010-04-30,100700
2010-03-31,100300
2010-02-28,99700
2010-01-31,97700
2009-12-31,95600
2009-11-30,94500
2009-10-31,94400
2009-09-30,94200
2009-08-31,94000
2009-07-31,94000
2009-06-30,94100
2009-05-31,94300
2009-04-30,94200
2009-03-31,94000
2009-02-28,93800
2009-01-31,93700
2008-12-31,93700
2008-11-30,93900
2008-10-31,93800
2008-09-30,93500
2008-08-31,93500
2008-07-31,94000
2008-06-30,94300
2008-05-31,94400
2008-04-30,95100
2008-03-31,95800
2008-02-29,96500
2008-01-31,97600
2007-12-31,98700
2007-11-30,99100
2007-10-31,99100
2007-09-30,99500
2007-08-31,100500
2007-07-31,101100
2007-06-30,100500
2007-05-31,99300
2007-04-30,98800
2007-03-31,99200
2007-02-28,99600
2007-01-31,99300
2006-12-31,98600
2006-11-30,97700
2006-10-31,96900
2006-09-30,96600
2006-08-31,97000
2006-07-31,97400
2006-06-30,97200
2006-05-31,97400
2006-04-30,97900
2006-03-31,97900
2006-02-28,97300
2006-01-31,96400
2005-12-31,95700
2005-11-30,95400
2005-10-31,95400
2005-09-30,94900
2005-08-31,93700
2005-07-31,92100
2005-06-30,90800
2005-05-31,89400
2005-04-30,87400
2005-03-31,85900
2005-02-28,85400
2005-01-31,85600
2004-12-31,86000
2004-11-30,86500
2004-10-31,86700
2004-09-30,86300
2004-08-31,85100
2004-07-31,84100
2004-06-30,83300
2004-05-31,83000
2004-04-30,82900
2004-03-31,82500
2004-02-29,81700
2004-01-31,81800
2003-12-31,82700
2003-11-30,83200
2003-10-31,83300
2003-09-30,83000
2003-08-31,82700
2003-07-31,82100
2003-06-30,81500
2003-05-31,81000
2003-04-30,80400
2003-03-31,79800
2003-02-28,79500
2003-01-31,79500
2002-12-31,79400
2002-11-30,79500
2002-10-31,80300
2002-09-30,81200
2002-08-31,81600
2002-07-31,81600
2002-06-30,82000
2002-05-31,82300
2002-04-30,82500
2002-03-31,82500
2002-02-28,82300
2002-01-31,81300
2001-12-31,80000
2001-11-30,78800
2001-10-31,77600
2001-09-30,76800
2001-08-31,77100
2001-07-31,78400
2001-06-30,80000
2001-05-31,80800
2001-04-30,80700
2001-03-31,80600
2001-02-28,80400
2001-01-31,80100
2000-12-31,79500
2000-11-30,78700
2000-10-31,78000
2000-09-30,77300
2000-08-31,76800
2000-07-31,76900
2000-06-30,77300
2000-05-31,77600
2000-04-30,77800
2000-03-31,78300
2000-02-29,78800
2000-01-31,79200
1999-12-31,79500
1999-11-30,80100
1999-10-31,80500
1999-09-30,81300
1999-08-31,82200
1999-07-31,82200
1999-06-30,81200
1999-05-31,80200
1999-04-30,79300
1999-03-31,79200
1999-02-28,79400
1999-01-31,79500
1998-12-31,79100
1998-11-30,78500
1998-10-31,77800
1998-09-30,77400
1998-08-31,76700
1998-07-31,75700
1998-06-30,74700
1998-05-31,74600
1998-04-30,75000
1998-03-31,74900
1998-02-28,74200
1998-01-31,73700
1997-12-31,73300
1997-11-30,72700
1997-10-31,72000
1997-09-30,71200
1997-08-31,70600
1997-07-31,69900
1997-06-30,69500
1997-05-31,69700
1997-04-30,70200
1997-03-31,70100
1997-02-28,69900
1997-01-31,70000
1996-12-31,69900
1996-11-30,69600
1996-10-31,69700
1996-09-30,69700
1996-08-31,69600
1996-07-31,70000
1996-06-30,70400
1996-05-31,70600
1996-04-30,71000
