"Date","Value"
1996-04-01,173900
1996-05-01,171800
1996-06-01,170800
1996-07-01,171000
1996-08-01,171700
1996-09-01,172100
1996-10-01,172200
1996-11-01,172300
1996-12-01,172300
1997-01-01,172200
1997-02-01,172300
1997-03-01,172300
1997-04-01,172200
1997-05-01,172000
1997-06-01,171800
1997-07-01,172000
1997-08-01,172400
1997-09-01,173100
1997-10-01,174100
1997-11-01,174800
1997-12-01,175700
1998-01-01,177500
1998-02-01,179100
1998-03-01,180600
1998-04-01,182400
1998-05-01,184200
1998-06-01,185600
1998-07-01,186400
1998-08-01,187200
1998-09-01,188400
1998-10-01,189900
1998-11-01,191600
1998-12-01,193700
1999-01-01,196200
1999-02-01,198900
1999-03-01,200900
1999-04-01,202700
1999-05-01,205800
1999-06-01,209100
1999-07-01,211000
1999-08-01,212300
1999-09-01,215100
1999-10-01,219200
1999-11-01,223700
1999-12-01,227800
2000-01-01,232200
2000-02-01,236200
2000-03-01,240500
2000-04-01,245600
2000-05-01,251000
2000-06-01,257200
2000-07-01,264000
2000-08-01,269600
2000-09-01,275000
2000-10-01,282000
2000-11-01,288700
2000-12-01,294700
2001-01-01,300700
2001-02-01,306200
2001-03-01,310900
2001-04-01,314900
2001-05-01,318100
2001-06-01,320300
2001-07-01,322300
2001-08-01,325000
2001-09-01,326500
2001-10-01,326000
2001-11-01,326300
2001-12-01,327800
2002-01-01,329500
2002-02-01,331500
2002-03-01,334500
2002-04-01,339100
2002-05-01,345300
2002-06-01,351500
2002-07-01,357100
2002-08-01,362300
2002-09-01,366200
2002-10-01,369400
2002-11-01,371800
2002-12-01,374100
2003-01-01,377000
2003-02-01,380800
2003-03-01,385100
2003-04-01,388300
2003-05-01,389800
2003-06-01,391500
2003-07-01,394500
2003-08-01,398500
2003-09-01,402500
2003-10-01,407000
2003-11-01,412900
2003-12-01,419400
2004-01-01,425200
2004-02-01,431000
2004-03-01,436600
2004-04-01,441900
2004-05-01,448700
2004-06-01,456400
2004-07-01,465100
2004-08-01,474900
2004-09-01,485500
2004-10-01,495300
2004-11-01,504100
2004-12-01,511600
2005-01-01,518700
2005-02-01,525600
2005-03-01,533900
2005-04-01,543300
2005-05-01,551600
2005-06-01,557900
2005-07-01,562600
2005-08-01,566700
2005-09-01,571700
2005-10-01,577700
2005-11-01,583400
2005-12-01,585100
2006-01-01,581800
2006-02-01,577800
2006-03-01,575300
2006-04-01,573900
2006-05-01,573600
2006-06-01,574400
2006-07-01,575400
2006-08-01,575200
2006-09-01,574100
2006-10-01,574900
2006-11-01,578000
2006-12-01,576200
2007-01-01,570300
2007-02-01,566400
2007-03-01,566300
2007-04-01,567900
2007-05-01,569100
2007-06-01,565900
2007-07-01,559900
2007-08-01,553400
2007-09-01,544900
2007-10-01,534800
2007-11-01,523400
2007-12-01,508700
2008-01-01,493000
2008-02-01,477700
2008-03-01,464300
2008-04-01,447400
2008-05-01,429100
2008-06-01,413000
2008-07-01,401300
2008-08-01,391700
2008-09-01,383000
2008-10-01,374000
2008-11-01,363300
2008-12-01,361400
2009-01-01,370700
2009-02-01,379300
2009-03-01,376600
2009-04-01,370700
2009-05-01,365100
2009-06-01,358900
2009-07-01,351800
2009-08-01,346300
2009-09-01,341400
2009-10-01,334900
2009-11-01,327400
2009-12-01,325600
2010-01-01,327000
2010-02-01,324400
2010-03-01,318100
2010-04-01,316400
2010-05-01,318400
2010-06-01,322500
2010-07-01,324700
2010-08-01,323600
2010-09-01,321900
2010-10-01,320300
2010-11-01,319600
2010-12-01,319400
2011-01-01,317300
2011-02-01,315700
2011-03-01,317300
2011-04-01,313600
2011-05-01,305000
2011-06-01,296800
2011-07-01,291200
2011-08-01,287300
2011-09-01,285000
2011-10-01,282900
2011-11-01,282400
2011-12-01,278900
2012-01-01,273000
2012-02-01,271700
2012-03-01,275400
2012-04-01,278800
2012-05-01,281600
2012-06-01,284900
2012-07-01,289300
2012-08-01,294700
2012-09-01,299600
2012-10-01,304300
2012-11-01,308000
2012-12-01,310200
2013-01-01,313400
2013-02-01,317500
2013-03-01,322700
2013-04-01,332700
2013-05-01,347000
2013-06-01,359800
2013-07-01,369600
2013-08-01,377600
2013-09-01,385200
2013-10-01,395100
2013-11-01,407200
2013-12-01,416400
2014-01-01,418900
2014-02-01,418000
2014-03-01,417900
2014-04-01,419100
2014-05-01,421700
2014-06-01,426200
2014-07-01,429800
2014-08-01,430900
2014-09-01,432000
2014-10-01,437000
2014-11-01,442700
2014-12-01,445000
2015-01-01,445600
2015-02-01,447500
2015-03-01,452200
2015-04-01,459400
2015-05-01,465300
2015-06-01,467900
2015-07-01,472000
2015-08-01,478700
2015-09-01,484000
2015-10-01,487600
2015-11-01,493100
2015-12-01,497800
2016-01-01,499400
2016-02-01,500900
2016-03-01,503300
2016-04-01,506000
2016-05-01,509800
2016-06-01,515100
2016-07-01,519700
2016-08-01,524200
2016-09-01,529400
2016-10-01,534600
