"Date","Value"
1996-04-01,201800
1996-05-01,202700
1996-06-01,203400
1996-07-01,204100
1996-08-01,205700
1996-09-01,207600
1996-10-01,209300
1996-11-01,210600
1996-12-01,211600
1997-01-01,212700
1997-02-01,214000
1997-03-01,214500
1997-04-01,214500
1997-05-01,215400
1997-06-01,217100
1997-07-01,219000
1997-08-01,220800
1997-09-01,222200
1997-10-01,223600
1997-11-01,225600
1997-12-01,228500
1998-01-01,232200
1998-02-01,235700
1998-03-01,239100
1998-04-01,242800
1998-05-01,246600
1998-06-01,249000
1998-07-01,251200
1998-08-01,253100
1998-09-01,254700
1998-10-01,256500
1998-11-01,258900
1998-12-01,260900
1999-01-01,262500
1999-02-01,263700
1999-03-01,265200
1999-04-01,267400
1999-05-01,271600
1999-06-01,277700
1999-07-01,282900
1999-08-01,286800
1999-09-01,292100
1999-10-01,298400
1999-11-01,303900
1999-12-01,308600
2000-01-01,313700
2000-02-01,320200
2000-03-01,328800
2000-04-01,337600
2000-05-01,346200
2000-06-01,354600
2000-07-01,363200
2000-08-01,372000
2000-09-01,381000
2000-10-01,389400
2000-11-01,397500
2000-12-01,405600
2001-01-01,412500
2001-02-01,418000
2001-03-01,422300
2001-04-01,424000
2001-05-01,422500
2001-06-01,419900
2001-07-01,417500
2001-08-01,415300
2001-09-01,412300
2001-10-01,409300
2001-11-01,406500
2001-12-01,404400
2002-01-01,404700
2002-02-01,408200
2002-03-01,413100
2002-04-01,418300
2002-05-01,424000
2002-06-01,431200
2002-07-01,440300
2002-08-01,449500
2002-09-01,457100
2002-10-01,464000
2002-11-01,471800
2002-12-01,479800
2003-01-01,485100
2003-02-01,487300
2003-03-01,488200
2003-04-01,489000
2003-05-01,490800
2003-06-01,493700
2003-07-01,496200
2003-08-01,498200
2003-09-01,501600
2003-10-01,507000
2003-11-01,512200
2003-12-01,518300
2004-01-01,526500
2004-02-01,534400
2004-03-01,540400
2004-04-01,547600
2004-05-01,555600
2004-06-01,561900
2004-07-01,569700
2004-08-01,580200
2004-09-01,591100
2004-10-01,601000
2004-11-01,610100
2004-12-01,616900
2005-01-01,623700
2005-02-01,631700
2005-03-01,641600
2005-04-01,651400
2005-05-01,659500
2005-06-01,664200
2005-07-01,669000
2005-08-01,674900
2005-09-01,678700
2005-10-01,679200
2005-11-01,679900
2005-12-01,682300
2006-01-01,683200
2006-02-01,681200
2006-03-01,677000
2006-04-01,673100
2006-05-01,670600
2006-06-01,668100
2006-07-01,661000
2006-08-01,651600
2006-09-01,644300
2006-10-01,640500
2006-11-01,638300
2006-12-01,637900
2007-01-01,638100
2007-02-01,637900
2007-03-01,637500
2007-04-01,637200
2007-05-01,637500
2007-06-01,637400
2007-07-01,637400
2007-08-01,637300
2007-09-01,636000
2007-10-01,632100
2007-11-01,626200
2007-12-01,621000
2008-01-01,617700
2008-02-01,615500
2008-03-01,612700
2008-04-01,608600
2008-05-01,600900
2008-06-01,591500
2008-07-01,582600
2008-08-01,573100
2008-09-01,565700
2008-10-01,564400
2008-11-01,563800
2008-12-01,563200
2009-01-01,565600
2009-02-01,565000
2009-03-01,559600
2009-04-01,554900
2009-05-01,551700
2009-06-01,550600
2009-07-01,552400
2009-08-01,554200
2009-09-01,553300
2009-10-01,550900
2009-11-01,549700
2009-12-01,543100
2010-01-01,532300
2010-02-01,527400
2010-03-01,529500
2010-04-01,531900
2010-05-01,535700
2010-06-01,540500
2010-07-01,541000
2010-08-01,537900
2010-09-01,533000
2010-10-01,525600
2010-11-01,517100
2010-12-01,511900
2011-01-01,507400
2011-02-01,501700
2011-03-01,495800
2011-04-01,485500
2011-05-01,473700
2011-06-01,466300
2011-07-01,462800
2011-08-01,462500
2011-09-01,464700
2011-10-01,466500
2011-11-01,468100
2011-12-01,468300
2012-01-01,468300
2012-02-01,472800
2012-03-01,477600
2012-04-01,480200
2012-05-01,482800
2012-06-01,487200
2012-07-01,494600
2012-08-01,505800
2012-09-01,517500
2012-10-01,528200
2012-11-01,536400
2012-12-01,544700
2013-01-01,554100
2013-02-01,563400
2013-03-01,574600
2013-04-01,589800
2013-05-01,605200
2013-06-01,613900
2013-07-01,615800
2013-08-01,615200
2013-09-01,615300
2013-10-01,617300
2013-11-01,621700
2013-12-01,626700
2014-01-01,627800
2014-02-01,623000
2014-03-01,618100
2014-04-01,620100
2014-05-01,627400
2014-06-01,634600
2014-07-01,639700
2014-08-01,642300
2014-09-01,643800
2014-10-01,649700
2014-11-01,660700
2014-12-01,671500
2015-01-01,679000
2015-02-01,686700
2015-03-01,696900
2015-04-01,708200
2015-05-01,715800
2015-06-01,721100
2015-07-01,726800
2015-08-01,730200
2015-09-01,731000
2015-10-01,734100
2015-11-01,739500
2015-12-01,744600
2016-01-01,749800
2016-02-01,753800
2016-03-01,755400
2016-04-01,756600
2016-05-01,758800
2016-06-01,761700
2016-07-01,767400
2016-08-01,778400
2016-09-01,790000
2016-10-01,797700
