"Date","Value"
1996-04-01,254500
1996-05-01,260900
1996-06-01,268000
1996-07-01,271800
1996-08-01,273900
1996-09-01,274200
1996-10-01,269800
1996-11-01,262300
1996-12-01,258200
1997-01-01,257200
1997-02-01,256800
1997-03-01,255300
1997-04-01,253700
1997-05-01,252600
1997-06-01,251100
1997-07-01,251200
1997-08-01,252500
1997-09-01,253000
1997-10-01,253500
1997-11-01,255500
1997-12-01,257600
1998-01-01,261300
1998-02-01,266500
1998-03-01,270600
1998-04-01,273300
1998-05-01,275000
1998-06-01,276200
1998-07-01,277600
1998-08-01,280100
1998-09-01,285400
1998-10-01,291600
1998-11-01,297100
1998-12-01,302500
1999-01-01,309100
1999-02-01,313500
1999-03-01,314400
1999-04-01,315200
1999-05-01,318400
1999-06-01,322600
1999-07-01,327100
1999-08-01,332400
1999-09-01,336700
1999-10-01,342200
1999-11-01,349200
1999-12-01,356800
2000-01-01,365300
2000-02-01,374600
2000-03-01,381300
2000-04-01,387600
2000-05-01,396200
2000-06-01,405300
2000-07-01,414700
2000-08-01,423700
2000-09-01,432200
2000-10-01,441700
2000-11-01,450500
2000-12-01,455900
2001-01-01,461500
2001-02-01,466900
2001-03-01,470900
2001-04-01,468200
2001-05-01,461900
2001-06-01,458300
2001-07-01,456600
2001-08-01,453800
2001-09-01,452700
2001-10-01,450700
2001-11-01,450100
2001-12-01,453400
2002-01-01,456300
2002-02-01,458100
2002-03-01,464200
2002-04-01,471400
2002-05-01,477200
2002-06-01,481400
2002-07-01,485400
2002-08-01,488000
2002-09-01,488600
2002-10-01,489800
2002-11-01,490300
2002-12-01,490000
2003-01-01,491400
2003-02-01,496300
2003-03-01,500000
2003-04-01,503400
2003-05-01,509100
2003-06-01,516800
2003-07-01,522200
2003-08-01,526400
2003-09-01,533100
2003-10-01,540900
2003-11-01,550800
2003-12-01,557800
2004-01-01,559400
2004-02-01,558100
2004-03-01,560000
2004-04-01,565200
2004-05-01,570800
2004-06-01,574000
2004-07-01,582800
2004-08-01,596100
2004-09-01,605500
2004-10-01,611100
2004-11-01,617200
2004-12-01,625800
2005-01-01,637900
2005-02-01,651200
2005-03-01,662500
2005-04-01,672600
2005-05-01,680300
2005-06-01,683300
2005-07-01,683000
2005-08-01,684400
2005-09-01,689400
2005-10-01,695800
2005-11-01,699300
2005-12-01,702300
2006-01-01,707700
2006-02-01,714000
2006-03-01,717100
2006-04-01,718700
2006-05-01,719700
2006-06-01,721300
2006-07-01,718600
2006-08-01,711500
2006-09-01,706000
2006-10-01,706400
2006-11-01,707100
2006-12-01,704500
2007-01-01,700600
2007-02-01,699800
2007-03-01,701800
2007-04-01,702200
2007-05-01,700800
2007-06-01,698800
2007-07-01,700700
2007-08-01,706300
2007-09-01,707800
2007-10-01,703200
2007-11-01,698300
2007-12-01,686600
2008-01-01,672300
2008-02-01,661600
2008-03-01,654600
2008-04-01,649500
2008-05-01,648800
2008-06-01,649500
2008-07-01,645700
2008-08-01,636000
2008-09-01,627100
2008-10-01,620600
2008-11-01,611300
2008-12-01,594100
2009-01-01,572000
2009-02-01,552200
2009-03-01,539000
2009-04-01,529200
2009-05-01,522200
2009-06-01,517800
2009-07-01,517100
2009-08-01,517100
2009-09-01,513900
2009-10-01,508800
2009-11-01,505000
2009-12-01,516900
2010-01-01,535200
2010-02-01,542500
2010-03-01,538100
2010-04-01,533700
2010-05-01,525900
2010-06-01,520300
2010-07-01,519400
2010-08-01,520300
2010-09-01,519100
2010-10-01,515300
2010-11-01,513300
2010-12-01,515100
2011-01-01,519600
2011-02-01,522300
2011-03-01,520500
2011-04-01,516800
2011-05-01,513700
2011-06-01,507000
2011-07-01,496500
2011-08-01,488400
2011-09-01,487400
2011-10-01,489700
2011-11-01,490600
2011-12-01,491400
2012-01-01,493900
2012-02-01,496100
2012-03-01,498400
2012-04-01,503800
2012-05-01,513800
2012-06-01,528100
2012-07-01,539400
2012-08-01,544000
2012-09-01,548100
2012-10-01,557500
2012-11-01,569700
2012-12-01,576700
2013-01-01,580300
2013-02-01,592000
2013-03-01,610300
2013-04-01,622600
2013-05-01,628800
2013-06-01,635200
2013-07-01,642600
2013-08-01,653200
2013-09-01,664700
2013-10-01,673400
2013-11-01,681000
2013-12-01,687000
2014-01-01,690200
2014-02-01,693800
2014-03-01,700100
2014-04-01,708100
2014-05-01,718300
2014-06-01,726200
2014-07-01,732400
2014-08-01,739200
2014-09-01,747800
2014-10-01,757000
2014-11-01,768400
2014-12-01,778600
2015-01-01,787200
2015-02-01,797500
2015-03-01,812100
2015-04-01,828800
2015-05-01,844200
2015-06-01,855300
2015-07-01,863200
2015-08-01,870500
2015-09-01,873900
2015-10-01,874400
2015-11-01,876300
2015-12-01,878500
2016-01-01,885100
2016-02-01,894400
2016-03-01,901400
2016-04-01,904600
2016-05-01,902300
2016-06-01,892800
2016-07-01,887400
2016-08-01,892100
2016-09-01,901100
2016-10-01,908800
