"Date","Value"
1996-04-01,327800
1996-05-01,327300
1996-06-01,328500
1996-07-01,331300
1996-08-01,334700
1996-09-01,336600
1996-10-01,339300
1996-11-01,343900
1996-12-01,349400
1997-01-01,353800
1997-02-01,357800
1997-03-01,362500
1997-04-01,365700
1997-05-01,368200
1997-06-01,371900
1997-07-01,376400
1997-08-01,380100
1997-09-01,383500
1997-10-01,387100
1997-11-01,393700
1997-12-01,403500
1998-01-01,412000
1998-02-01,417400
1998-03-01,423200
1998-04-01,429900
1998-05-01,436400
1998-06-01,442500
1998-07-01,448800
1998-08-01,455300
1998-09-01,461200
1998-10-01,465300
1998-11-01,468500
1998-12-01,470300
1999-01-01,471400
1999-02-01,472400
1999-03-01,475300
1999-04-01,480900
1999-05-01,489000
1999-06-01,495200
1999-07-01,502000
1999-08-01,512900
1999-09-01,527300
1999-10-01,541300
1999-11-01,556300
1999-12-01,572500
2000-01-01,587900
2000-02-01,602600
2000-03-01,618500
2000-04-01,637000
2000-05-01,655700
2000-06-01,670000
2000-07-01,679800
2000-08-01,688700
2000-09-01,695700
2000-10-01,702100
2000-11-01,708300
2000-12-01,711300
2001-01-01,712100
2001-02-01,712300
2001-03-01,706500
2001-04-01,694200
2001-05-01,681300
2001-06-01,671300
2001-07-01,662900
2001-08-01,655300
2001-09-01,647800
2001-10-01,636700
2001-11-01,620200
2001-12-01,605000
2002-01-01,597200
2002-02-01,597800
2002-03-01,604500
2002-04-01,615000
2002-05-01,627200
2002-06-01,640200
2002-07-01,650800
2002-08-01,654800
2002-09-01,656100
2002-10-01,659500
2002-11-01,662400
2002-12-01,661400
2003-01-01,658200
2003-02-01,653200
2003-03-01,650100
2003-04-01,650600
2003-05-01,650000
2003-06-01,646700
2003-07-01,644500
2003-08-01,645600
2003-09-01,648900
2003-10-01,654800
2003-11-01,662800
2003-12-01,674400
2004-01-01,688700
2004-02-01,701400
2004-03-01,707700
2004-04-01,709300
2004-05-01,713500
2004-06-01,724000
2004-07-01,734700
2004-08-01,744100
2004-09-01,753400
2004-10-01,761900
2004-11-01,769900
2004-12-01,781500
2005-01-01,794300
2005-02-01,806900
2005-03-01,819100
2005-04-01,828800
2005-05-01,834600
2005-06-01,838500
2005-07-01,841600
2005-08-01,844400
2005-09-01,847600
2005-10-01,851500
2005-11-01,854400
2005-12-01,856900
2006-01-01,860500
2006-02-01,865600
2006-03-01,871100
2006-04-01,876000
2006-05-01,878600
2006-06-01,880900
2006-07-01,887600
2006-08-01,894900
2006-09-01,901300
2006-10-01,907900
2006-11-01,915400
2006-12-01,923200
2007-01-01,933100
2007-02-01,941100
2007-03-01,946500
2007-04-01,951300
2007-05-01,953800
2007-06-01,956000
2007-07-01,959800
2007-08-01,965400
2007-09-01,967500
2007-10-01,971500
2007-11-01,982200
2007-12-01,987100
2008-01-01,977000
2008-02-01,967200
2008-03-01,967100
2008-04-01,972100
2008-05-01,977300
2008-06-01,972100
2008-07-01,956500
2008-08-01,942600
2008-09-01,933800
2008-10-01,922600
2008-11-01,911500
2008-12-01,906600
2009-01-01,906000
2009-02-01,901000
2009-03-01,889100
2009-04-01,872800
2009-05-01,859100
2009-06-01,853300
2009-07-01,855000
2009-08-01,859100
2009-09-01,862100
2009-10-01,860600
2009-11-01,854500
2009-12-01,849000
2010-01-01,850300
2010-02-01,855900
2010-03-01,858600
2010-04-01,857500
2010-05-01,855100
2010-06-01,854900
2010-07-01,854800
2010-08-01,852900
2010-09-01,849400
2010-10-01,849500
2010-11-01,853500
2010-12-01,856300
2011-01-01,852200
2011-02-01,840700
2011-03-01,832800
2011-04-01,833800
2011-05-01,840500
2011-06-01,849400
2011-07-01,861400
2011-08-01,870800
2011-09-01,880200
2011-10-01,891200
2011-11-01,896400
2011-12-01,891200
2012-01-01,887000
2012-02-01,890000
2012-03-01,894800
2012-04-01,899000
2012-05-01,907000
2012-06-01,917600
2012-07-01,930300
2012-08-01,948400
2012-09-01,969200
2012-10-01,989900
2012-11-01,1006600
2012-12-01,1018900
2013-01-01,1030600
2013-02-01,1048100
2013-03-01,1070000
2013-04-01,1098400
2013-05-01,1131400
2013-06-01,1153800
2013-07-01,1162000
2013-08-01,1162000
2013-09-01,1160200
2013-10-01,1159000
2013-11-01,1169400
2013-12-01,1191800
2014-01-01,1215500
2014-02-01,1233200
2014-03-01,1246200
2014-04-01,1254600
2014-05-01,1262400
2014-06-01,1276200
2014-07-01,1293700
2014-08-01,1315200
2014-09-01,1346100
2014-10-01,1380100
2014-11-01,1404900
2014-12-01,1427400
2015-01-01,1448700
2015-02-01,1473100
2015-03-01,1506200
2015-04-01,1540800
2015-05-01,1561600
2015-06-01,1582400
2015-07-01,1608000
2015-08-01,1625900
2015-09-01,1629300
2015-10-01,1630300
2015-11-01,1636000
2015-12-01,1643500
2016-01-01,1658500
2016-02-01,1683300
2016-03-01,1708400
2016-04-01,1722600
2016-05-01,1722700
2016-06-01,1714200
2016-07-01,1697000
2016-08-01,1680200
2016-09-01,1671800
2016-10-01,1668100
