"Date","Value"
1996-04-01,82200
1996-05-01,81400
1996-06-01,79700
1996-07-01,78800
1996-08-01,78300
1996-09-01,77700
1996-10-01,77300
1996-11-01,77400
1996-12-01,77500
1997-01-01,77700
1997-02-01,77900
1997-03-01,77800
1997-04-01,77500
1997-05-01,77500
1997-06-01,77800
1997-07-01,78400
1997-08-01,79000
1997-09-01,79300
1997-10-01,78800
1997-11-01,78400
1997-12-01,78300
1998-01-01,78700
1998-02-01,79300
1998-03-01,80000
1998-04-01,81000
1998-05-01,81800
1998-06-01,82300
1998-07-01,82400
1998-08-01,82400
1998-09-01,82700
1998-10-01,83600
1998-11-01,84300
1998-12-01,84900
1999-01-01,85300
1999-02-01,85500
1999-03-01,85300
1999-04-01,85500
1999-05-01,86300
1999-06-01,87700
1999-07-01,89400
1999-08-01,90600
1999-09-01,90500
1999-10-01,90300
1999-11-01,90200
1999-12-01,90000
2000-01-01,90200
2000-02-01,91200
2000-03-01,92500
2000-04-01,93100
2000-05-01,93800
2000-06-01,94600
2000-07-01,95400
2000-08-01,96600
2000-09-01,98400
2000-10-01,100500
2000-11-01,103300
2000-12-01,106500
2001-01-01,109500
2001-02-01,112200
2001-03-01,114600
2001-04-01,117000
2001-05-01,119500
2001-06-01,122000
2001-07-01,123600
2001-08-01,124800
2001-09-01,126600
2001-10-01,128400
2001-11-01,129500
2001-12-01,130100
2002-01-01,130800
2002-02-01,131900
2002-03-01,133100
2002-04-01,134100
2002-05-01,135300
2002-06-01,136800
2002-07-01,138800
2002-08-01,141000
2002-09-01,143600
2002-10-01,146700
2002-11-01,150100
2002-12-01,154000
2003-01-01,158000
2003-02-01,161900
2003-03-01,165500
2003-04-01,169200
2003-05-01,172500
2003-06-01,175500
2003-07-01,178100
2003-08-01,180200
2003-09-01,182500
2003-10-01,186000
2003-11-01,189000
2003-12-01,191400
2004-01-01,193600
2004-02-01,195700
2004-03-01,198400
2004-04-01,202100
2004-05-01,206000
2004-06-01,210200
2004-07-01,215700
2004-08-01,222000
2004-09-01,227600
2004-10-01,232300
2004-11-01,237000
2004-12-01,241100
2005-01-01,245300
2005-02-01,250400
2005-03-01,256600
2005-04-01,263400
2005-05-01,271100
2005-06-01,279100
2005-07-01,287400
2005-08-01,295300
2005-09-01,302300
2005-10-01,307800
2005-11-01,311600
2005-12-01,312700
2006-01-01,312700
2006-02-01,313000
2006-03-01,313300
2006-04-01,312300
2006-05-01,310700
2006-06-01,308700
2006-07-01,306700
2006-08-01,304500
2006-09-01,302400
2006-10-01,300300
2006-11-01,297800
2006-12-01,293800
2007-01-01,288100
2007-02-01,282400
2007-03-01,276500
2007-04-01,270600
2007-05-01,265900
2007-06-01,261800
2007-07-01,257400
2007-08-01,253600
2007-09-01,251200
2007-10-01,249400
2007-11-01,245800
2007-12-01,238300
2008-01-01,229400
2008-02-01,221800
2008-03-01,213800
2008-04-01,203600
2008-05-01,192500
2008-06-01,183600
2008-07-01,177700
2008-08-01,172300
2008-09-01,164100
2008-10-01,154000
2008-11-01,147900
2008-12-01,149700
2009-01-01,154300
2009-02-01,155000
2009-03-01,152800
2009-04-01,150000
2009-05-01,144300
2009-06-01,135200
2009-07-01,125600
2009-08-01,117700
2009-09-01,111100
2009-10-01,105800
2009-11-01,101400
2009-12-01,97000
2010-01-01,93900
2010-02-01,92800
2010-03-01,92700
2010-04-01,93900
2010-05-01,97400
2010-06-01,101100
2010-07-01,103000
2010-08-01,104200
2010-09-01,106400
2010-10-01,108500
2010-11-01,108900
2010-12-01,108800
2011-01-01,109000
2011-02-01,108400
2011-03-01,107800
2011-04-01,107200
2011-05-01,106100
2011-06-01,104400
2011-07-01,102300
2011-08-01,99700
2011-09-01,97600
2011-10-01,96800
2011-11-01,96400
2011-12-01,95700
2012-01-01,94400
2012-02-01,93300
2012-03-01,92700
2012-04-01,92200
2012-05-01,92400
2012-06-01,94000
2012-07-01,96300
2012-08-01,98600
2012-09-01,100500
2012-10-01,102000
2012-11-01,102800
2012-12-01,103100
2013-01-01,103100
2013-02-01,104000
2013-03-01,105800
2013-04-01,107900
2013-05-01,110800
2013-06-01,115100
2013-07-01,120100
2013-08-01,125200
2013-09-01,129700
2013-10-01,133000
2013-11-01,135700
2013-12-01,138100
2014-01-01,140100
2014-02-01,141200
2014-03-01,142300
2014-04-01,143400
2014-05-01,143900
2014-06-01,144800
2014-07-01,146200
2014-08-01,147200
2014-09-01,149100
2014-10-01,152800
2014-11-01,156200
2014-12-01,157500
2015-01-01,157700
2015-02-01,159000
2015-03-01,161200
2015-04-01,162700
2015-05-01,163100
2015-06-01,163400
2015-07-01,164700
2015-08-01,166600
2015-09-01,168200
2015-10-01,170000
2015-11-01,173100
2015-12-01,175900
2016-01-01,177700
2016-02-01,178700
2016-03-01,178600
2016-04-01,178700
2016-05-01,180100
2016-06-01,181300
2016-07-01,182600
2016-08-01,184900
2016-09-01,187700
2016-10-01,189800
