"Date","Value"
2016-05-31,126200
2016-03-31,119700
2016-02-29,119400
2016-01-31,120100
2015-12-31,121200
2015-11-30,120100
2015-10-31,119100
2015-09-30,118800
2015-08-31,133100
2015-07-31,130900
2015-06-30,133200
2015-05-31,131800
2015-04-30,130700
2015-03-31,132800
2015-02-28,131800
2015-01-31,131400
2014-12-31,131200
2014-11-30,130700
2014-10-31,130200
2014-09-30,130100
2014-08-31,130300
2014-07-31,130600
2014-06-30,130800
2014-05-31,130700
2014-04-30,130100
2014-03-31,129400
2014-02-28,129000
2014-01-31,129000
2013-12-31,128700
2013-11-30,128300
2013-10-31,127800
2013-09-30,127200
2013-08-31,126700
2013-07-31,126400
2013-06-30,126000
2013-05-31,125500
2013-04-30,125300
2013-03-31,125100
2013-02-28,125100
2013-01-31,125300
2012-12-31,125600
2012-11-30,125500
2012-10-31,125400
2012-09-30,125600
2012-08-31,125800
2012-07-31,125300
2012-06-30,124800
2012-05-31,124700
2012-04-30,124400
2012-03-31,124400
2012-02-29,124800
2012-01-31,124900
2011-12-31,124600
2011-11-30,124300
2011-10-31,124100
2011-09-30,123900
2011-08-31,124100
2011-07-31,124200
2011-06-30,123900
2011-05-31,123600
2011-04-30,123500
2011-03-31,123400
2011-02-28,123200
2011-01-31,123400
2010-12-31,124200
2010-11-30,125700
2010-10-31,127000
2010-09-30,127900
2010-08-31,127900
2010-07-31,128000
2010-06-30,128300
2010-05-31,128800
2010-04-30,128900
2010-03-31,128600
2010-02-28,128000
2010-01-31,127400
2009-12-31,127000
2009-11-30,126600
2009-10-31,125600
2009-09-30,124300
2009-08-31,123600
2009-07-31,123300
2009-06-30,123500
2009-05-31,124200
2009-04-30,124900
2009-03-31,125600
2009-02-28,126100
2009-01-31,125300
2008-12-31,123900
2008-11-30,123100
2008-10-31,123400
2008-09-30,123900
2008-08-31,124600
2008-07-31,125300
2008-06-30,125500
2008-05-31,125000
2008-04-30,124600
2008-03-31,124300
2008-02-29,124300
2008-01-31,124400
2007-12-31,124800
2007-11-30,125800
2007-10-31,126400
2007-09-30,126700
2007-08-31,127000
2007-07-31,127400
2007-06-30,127800
2007-05-31,128300
2007-04-30,128800
2007-03-31,128900
2007-02-28,129100
2007-01-31,129600
2006-12-31,129900
2006-11-30,129500
2006-10-31,128800
2006-09-30,128100
2006-08-31,127500
2006-07-31,127000
2006-06-30,126400
2006-05-31,125700
2006-04-30,125200
2006-03-31,124700
2006-02-28,123800
2006-01-31,123000
2005-12-31,122300
2005-11-30,121200
2005-10-31,120000
2005-09-30,119200
2005-08-31,118300
2005-07-31,116900
2005-06-30,115400
2005-05-31,114400
2005-04-30,113500
2005-03-31,112800
2005-02-28,112200
2005-01-31,111900
2004-12-31,111300
2004-11-30,110500
2004-10-31,109800
2004-09-30,109200
2004-08-31,108100
2004-07-31,107200
2004-06-30,106400
2004-05-31,105700
2004-04-30,104900
2004-03-31,104200
2004-02-29,103600
2004-01-31,102500
2003-12-31,101400
2003-11-30,100700
2003-10-31,100600
2003-09-30,100700
2003-08-31,100400
2003-07-31,99900
2003-06-30,99600
2003-05-31,99000
2003-04-30,98400
2003-03-31,98000
2003-02-28,98100
2003-01-31,98100
2002-12-31,98000
2002-11-30,97900
2002-10-31,97700
2002-09-30,97200
2002-08-31,96700
2002-07-31,96300
2002-06-30,96500
2002-05-31,96700
2002-04-30,96600
2002-03-31,95800
2002-02-28,95300
2002-01-31,95100
2001-12-31,95000
2001-11-30,94800
2001-10-31,94400
2001-09-30,93800
2001-08-31,93600
2001-07-31,94200
2001-06-30,94000
2001-05-31,93100
2001-04-30,92500
2001-03-31,92400
2001-02-28,91600
2001-01-31,90800
2000-12-31,90800
2000-11-30,91200
2000-10-31,90900
2000-09-30,90200
2000-08-31,89900
2000-07-31,89400
2000-06-30,88600
2000-05-31,88100
2000-04-30,87900
2000-03-31,87700
2000-02-29,87300
2000-01-31,87500
1999-12-31,87000
1999-11-30,85900
1999-10-31,85100
1999-09-30,85300
1999-08-31,85300
1999-07-31,85000
1999-06-30,84700
1999-05-31,84500
1999-04-30,84000
1999-03-31,83400
1999-02-28,83300
1999-01-31,83300
1998-12-31,83000
1998-11-30,82600
1998-10-31,82600
1998-09-30,82400
1998-08-31,81500
1998-07-31,81100
1998-06-30,81200
1998-05-31,80900
1998-04-30,80500
1998-03-31,80300
1998-02-28,80400
1998-01-31,80000
1997-12-31,79300
1997-11-30,78800
1997-10-31,78400
1997-09-30,78400
1997-08-31,78500
1997-07-31,78100
1997-06-30,77300
1997-05-31,76600
1997-04-30,76100
1997-03-31,75800
1997-02-28,75400
1997-01-31,74800
1996-12-31,74600
1996-11-30,74500
1996-10-31,74300
1996-09-30,74000
1996-08-31,73800
1996-07-31,73700
1996-06-30,74000
1996-05-31,75000
1996-04-30,75800
