"Date","Value"
1996-04-01,NA
1996-05-01,NA
1996-06-01,NA
1996-07-01,NA
1996-08-01,NA
1996-09-01,NA
1996-10-01,NA
1996-11-01,NA
1996-12-01,NA
1997-01-01,NA
1997-02-01,1541400
1997-03-01,1533900
1997-04-01,1510400
1997-05-01,1501400
1997-06-01,1506600
1997-07-01,1523900
1997-08-01,1536900
1997-09-01,1540100
1997-10-01,1539800
1997-11-01,1547400
1997-12-01,1563300
1998-01-01,1605200
1998-02-01,1650600
1998-03-01,1665300
1998-04-01,1649900
1998-05-01,1642700
1998-06-01,1645000
1998-07-01,1644300
1998-08-01,1638600
1998-09-01,1635600
1998-10-01,1648600
1998-11-01,1669000
1998-12-01,1686600
1999-01-01,1714700
1999-02-01,1751000
1999-03-01,1764200
1999-04-01,1760700
1999-05-01,1769300
1999-06-01,1779200
1999-07-01,1787000
1999-08-01,1808100
1999-09-01,1832600
1999-10-01,1848700
1999-11-01,1868700
1999-12-01,1902800
2000-01-01,1962400
2000-02-01,2033100
2000-03-01,2061900
2000-04-01,2091600
2000-05-01,2169400
2000-06-01,2253600
2000-07-01,2315700
2000-08-01,2380800
2000-09-01,2441300
2000-10-01,2491400
2000-11-01,2534800
2000-12-01,2554900
2001-01-01,2583900
2001-02-01,2618700
2001-03-01,2639000
2001-04-01,2620200
2001-05-01,2597400
2001-06-01,2581500
2001-07-01,2571100
2001-08-01,2564300
2001-09-01,2568400
2001-10-01,2581900
2001-11-01,2611400
2001-12-01,2647300
2002-01-01,2663400
2002-02-01,2675200
2002-03-01,2712400
2002-04-01,2758300
2002-05-01,2794500
2002-06-01,2838700
2002-07-01,2876100
2002-08-01,2889300
2002-09-01,2895400
2002-10-01,2914400
2002-11-01,2911800
2002-12-01,2881100
2003-01-01,2851000
2003-02-01,2848500
2003-03-01,2866200
2003-04-01,2872600
2003-05-01,2873000
2003-06-01,2884400
2003-07-01,2901100
2003-08-01,2924300
2003-09-01,2967800
2003-10-01,3020700
2003-11-01,3072000
2003-12-01,3127200
2004-01-01,3176000
2004-02-01,3218600
2004-03-01,3256900
2004-04-01,3306600
2004-05-01,3361700
2004-06-01,3395200
2004-07-01,3442700
2004-08-01,3508400
2004-09-01,3569800
2004-10-01,3593900
2004-11-01,3603800
2004-12-01,3616300
2005-01-01,3671600
2005-02-01,3741700
2005-03-01,3786100
2005-04-01,3784400
2005-05-01,3760400
2005-06-01,3745300
2005-07-01,3778100
2005-08-01,3817800
2005-09-01,3824400
2005-10-01,3820700
2005-11-01,3851100
2005-12-01,3887000
2006-01-01,3899700
2006-02-01,3873600
2006-03-01,3848000
2006-04-01,3841900
2006-05-01,3839800
2006-06-01,3831100
2006-07-01,3820600
2006-08-01,3820400
2006-09-01,3823600
2006-10-01,3832900
2006-11-01,3833300
2006-12-01,3821100
2007-01-01,3796500
2007-02-01,3790900
2007-03-01,3790900
2007-04-01,3795300
2007-05-01,3804100
2007-06-01,3817500
2007-07-01,3807800
2007-08-01,3790000
2007-09-01,3771000
2007-10-01,3739400
2007-11-01,3705300
2007-12-01,3673200
2008-01-01,3637900
2008-02-01,3606500
2008-03-01,3590600
2008-04-01,3575900
2008-05-01,3563600
2008-06-01,3548000
2008-07-01,3509900
2008-08-01,3442300
2008-09-01,3379500
2008-10-01,3332200
2008-11-01,3276100
2008-12-01,3216600
2009-01-01,3160000
2009-02-01,3096100
2009-03-01,3040000
2009-04-01,3008500
2009-05-01,2986400
2009-06-01,2983900
2009-07-01,2999700
2009-08-01,3020200
2009-09-01,3038300
2009-10-01,3062700
2009-11-01,3072700
2009-12-01,3120300
2010-01-01,3187000
2010-02-01,3209900
2010-03-01,3191600
2010-04-01,3173000
2010-05-01,3149400
2010-06-01,3137900
2010-07-01,3149400
2010-08-01,3158800
2010-09-01,3145000
2010-10-01,3120700
2010-11-01,3118000
2010-12-01,3135800
2011-01-01,3172300
2011-02-01,3214000
2011-03-01,3210000
2011-04-01,3177200
2011-05-01,3157800
2011-06-01,3137700
2011-07-01,3102200
2011-08-01,3087100
2011-09-01,3118800
2011-10-01,3170500
2011-11-01,3212800
2011-12-01,3236500
2012-01-01,3250300
2012-02-01,3286900
2012-03-01,3373900
2012-04-01,3483500
2012-05-01,3615300
2012-06-01,3734600
2012-07-01,3804300
2012-08-01,3840000
2012-09-01,3886900
2012-10-01,3935200
2012-11-01,3998100
2012-12-01,4026500
2013-01-01,4022700
2013-02-01,4031000
2013-03-01,4080100
2013-04-01,4115100
2013-05-01,4119300
2013-06-01,4119800
2013-07-01,4132300
2013-08-01,4131800
2013-09-01,4102100
2013-10-01,4071400
2013-11-01,4072800
2013-12-01,4102700
2014-01-01,4128000
2014-02-01,4138100
2014-03-01,4145200
2014-04-01,4175400
2014-05-01,4209100
2014-06-01,4226200
2014-07-01,4253300
2014-08-01,4313000
2014-09-01,4410600
2014-10-01,4529900
2014-11-01,4611900
2014-12-01,4633400
2015-01-01,4671600
2015-02-01,4799700
2015-03-01,4953400
2015-04-01,5098800
2015-05-01,5243400
2015-06-01,5346600
2015-07-01,5412400
2015-08-01,5494600
2015-09-01,5536200
2015-10-01,5565000
2015-11-01,5651200
2015-12-01,5737200
2016-01-01,5805600
2016-02-01,5891800
2016-03-01,5974500
2016-04-01,5990000
2016-05-01,5925200
2016-06-01,5905400
2016-07-01,5985900
2016-08-01,6095100
2016-09-01,6172500
2016-10-01,6243300
